season,player_id,player_name,goals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,clearances,ownGoals,dribbledPast,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,saves,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,player_slug,player_userCount,team_name,team_slug
2017,113593,Asier Illarramendi,7,1,30,76.92,35,11,15,9,20,0,0,0,5,2,0,1,6,0,0,0,50,7.33,85,75,29,0,53,5,5,2203,314,2517,87.52,1074,1147,489,34,18,36.73,128,58.72,0,0,47,8,0,0,0,0,0,8,1,181,60.54,25,60.98,206,60.59,3163,68,34,24,424,36,asier-illarramendi,474,Real Sociedad,real-sociedad
2017,10710,Sergio Ramos,4,4,9,81.82,28,14,13,1,14.29,3,2,0,4,0,2,0,2,2,6,66.67,0,7.3,40,46,84,1,9,3,1,1703,183,1886,90.3,1021,683,221,14,1,11.11,159,67.95,0,0,30,1,0,0,0,0,0,7,2,68,61.26,85,62.96,153,62.2,2290,20,37,4,221,26,sergio-ramos,57100,Real Madrid,real-madrid
2017,129451,Jonathan Viera,4,4,65,65.66,39,16,16,7,10.26,3,1,2,3,1,0,0,4,1,3,33.33,0,7.3,36,11,1,0,25,9,3,1248,230,1478,84.44,440,824,411,63,16,29.09,48,63.16,0,0,42,4,0,0,0,0,0,4,0,169,56.33,9,31.03,178,54.1,1994,69,21,54,429,23,jonathan-viera,765,Las Palmas,las-palmas
2017,146866,Gerard Moreno,16,11,63,55.75,105,48,37,20,15.24,2,1,1,15,1,1,12,3,4,36,50,0,7.26,41,19,46,0,41,8,1,838,359,1197,70.01,274,567,284,44,3,7.69,74,65.49,0,0,38,4,0,0,0,0,0,4,0,176,44.56,138,45.54,314,44.99,3413,78,56,80,641,38,gerard-moreno,4107,Espanyol,espanyol
2017,267747,Alex Granell,1,2,48,85.71,44,8,24,12,2.27,1,0,0,0,1,0,1,0,1,0,0,0,7.24,78,47,28,0,76,12,7,1329,343,1672,79.49,538,854,412,76,63,36.63,182,56.88,0,0,38,8,0,0,0,0,0,10,0,165,47.14,24,48.98,189,47.37,2853,39,70,33,537,34,alex-granell,43,Girona,girona
2017,352370,Lucas Hernández,0,0,30,78.95,7,1,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,7.23,93,40,78,0,19,0,1,759,157,916,82.86,475,285,114,6,1,5.88,37,37.37,0,0,11,0,0,0,0,0,0,6,1,166,71.24,44,55.7,210,67.31,2116,46,31,12,254,27,lucas-hernandez,5320,Atlético Madrid,atletico-madrid
2017,41560,Sergio Canales,4,0,46,68.66,66,15,29,22,6.06,0,0,1,3,1,0,2,2,1,0,0,0,7.22,30,11,3,0,23,7,5,993,172,1165,85.24,344,698,370,57,49,32.03,73,67.59,0,0,28,4,0,0,0,0,0,4,0,105,51.22,2,13.33,107,48.64,1921,29,23,35,371,36,sergio-canales,1625,Real Sociedad,real-sociedad
2017,103417,Isco,7,5,58,69.88,49,20,12,17,14.29,0,0,0,6,1,0,1,6,0,6,0,50,7.22,22,15,1,0,30,10,7,1350,171,1521,88.76,406,968,571,48,24,25.53,58,66.67,0,0,15,2,0,0,0,0,0,1,0,137,52.9,5,26.32,142,51.08,1778,59,19,50,392,30,isco,13952,Real Madrid,real-madrid
2017,71707,Iker Muniain,4,1,22,61.11,18,10,6,2,22.22,0,0,1,4,0,1,1,2,0,1,0,0,7.21,10,4,3,0,6,4,2,365,64,429,85.08,81,288,146,15,4,26.67,23,71.88,0,0,11,1,0,0,0,0,0,1,0,61,57.01,2,40,63,56.25,775,29,5,21,138,14,iker-muniain,1223,Athletic Club,athletic-club
2017,361004,Marco Asensio,6,4,31,68.89,56,23,17,16,10.71,0,0,0,3,3,1,5,0,1,3,0,33.33,7.21,26,9,2,0,15,12,6,1023,111,1134,90.21,278,766,455,52,21,20,38,79.17,0,0,23,1,0,0,0,0,0,2,0,84,57.14,3,50,87,56.86,1839,27,9,25,279,32,marco-asensio,18695,Real Madrid,real-madrid
2017,149734,Aymeric Laporte,0,1,4,66.67,8,2,5,1,0,0,0,1,0,0,0,0,0,1,2,0,0,7.21,38,27,93,1,11,2,1,814,158,972,83.74,543,274,89,8,3,33.33,141,63.8,0,0,21,1,0,0,0,0,0,5,0,58,63.74,49,71.01,107,66.88,1710,18,19,1,180,19,aymeric-laporte,6686,Athletic Club,athletic-club
2017,35199,Jordi Alba,2,4,23,69.7,15,5,6,4,13.33,0,0,0,2,0,0,1,1,1,16,0,0,7.2,63,68,51,0,26,9,8,1824,278,2102,86.77,772,1057,544,38,5,10.87,55,55,0,0,17,4,0,0,0,0,0,8,0,107,56.02,15,41.67,122,53.74,2744,21,35,14,404,33,jordi-alba,13670,Barcelona,barcelona
2017,138892,João Cancelo,0,0,2,33.33,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,1,2,0,0,0,0,0,26,15,41,63.41,3,24,17,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35.71,1,100,6,40,90,2,4,1,27,1,joao-cancelo,34486,Valencia,valencia
2017,250219,Axel Werner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,1,0,0,0,0,4,12,16,25,2,2,0,0,0,0,4,25,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,0,0,0,12,1,axel-werner,198,Atlético Madrid,atletico-madrid
2017,359670,Francis Uzoho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,1,0,0,0,0,14,28,42,33.33,8,6,1,0,0,0,12,30,8,3,2,0,0,0,0,2,0,0,0,1,100,0,0,1,50,180,1,0,0,29,2,francis-uzoho,1028,Deportivo La Coruña,deportivo-la-coruna
2017,7635,Ivan Rakitić,1,2,26,76.47,28,11,9,8,3.57,0,0,0,1,0,0,1,0,1,3,0,0,7.2,52,44,14,0,30,5,5,2253,242,2495,90.3,958,1309,540,31,14,25.93,143,71.86,0,0,18,4,0,0,0,0,0,4,0,123,56.42,25,51.02,148,55.43,2838,46,33,24,358,35,ivan-rakitic,12375,Barcelona,barcelona
2017,31981,Éver Banega,3,1,83,68.6,37,13,16,8,8.11,3,3,0,3,0,0,0,3,1,2,100,0,7.2,71,12,16,0,41,9,3,1851,280,2131,86.86,703,1183,551,68,35,24.14,164,68.91,0,0,44,4,0,0,0,0,0,9,1,204,53.68,11,44,215,53.09,2397,51,42,59,556,31,ever-banega,1546,Sevilla,sevilla
2017,39433,Sergio Busquets,1,0,18,78.26,5,4,0,1,20,0,0,1,1,0,1,0,0,0,0,0,0,7.19,88,51,11,0,40,2,4,2029,212,2241,90.54,948,1081,425,24,0,0,147,80.77,0,0,19,4,0,0,0,0,0,8,0,164,61.89,51,65.38,215,62.68,2600,58,36,22,263,31,sergio-busquets,16400,Barcelona,barcelona
2017,28221,Pedro León,0,0,18,56.25,24,8,9,7,0,0,0,0,0,0,0,0,0,0,3,0,0,7.19,9,9,5,0,4,4,3,190,96,286,66.43,36,189,103,28,35,26.32,8,27.59,0,0,9,1,0,0,0,0,0,1,0,37,46.84,10,34.48,47,43.52,929,10,12,15,251,12,pedro-leon,95,Eibar,eibar
2017,83714,Dani Giménez,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,0,0,2,0,0,0,0,67,37,104,64.42,60,7,0,1,0,0,15,29.41,8,2,0,0,2,1,1,3,0,0,0,1,100,2,100,3,100,309,1,0,0,39,4,dani-gimenez,15,Real Betis,real-betis
2017,770,Gerard Piqué,2,4,13,81.25,18,5,8,5,11.11,0,0,1,2,0,2,0,0,3,3,0,0,7.17,31,30,124,0,20,2,0,1657,196,1853,89.42,1120,537,146,6,0,0,143,65.6,0,0,19,4,0,0,0,0,0,9,0,54,49.54,65,69.15,119,58.62,2633,11,23,11,225,30,gerard-pique,11189,Barcelona,barcelona
2017,827606,Rodri,1,1,26,89.66,32,10,14,8,3.13,0,0,0,1,0,0,0,1,2,2,0,0,7.17,104,52,96,0,56,3,3,2225,247,2472,90.01,1304,921,305,23,0,0,162,75.7,0,0,39,6,0,0,0,0,0,8,0,163,51.75,100,71.43,263,57.8,3228,35,77,22,308,37,rodri,15306,Villarreal,villarreal
2017,138572,Daniel Carvajal,0,2,32,69.57,13,6,5,2,0,0,0,0,0,0,0,0,0,1,3,0,0,7.16,59,38,34,0,16,8,2,1368,200,1568,87.24,623,769,374,36,24,26.37,81,69.83,0,0,27,3,0,0,0,0,0,11,1,123,56.68,19,39.58,142,53.58,2223,32,48,19,371,25,daniel-carvajal,13991,Real Madrid,real-madrid
2017,129472,Borja García,2,2,40,49.38,51,10,30,11,3.92,0,0,0,1,1,0,0,2,0,0,0,0,7.16,39,30,12,0,26,6,5,1129,186,1315,85.86,384,772,422,56,27,28.72,107,80.45,0,0,37,7,0,0,0,0,0,2,0,186,57.23,15,34.09,201,54.47,2812,110,26,48,407,37,borja-garcia,140,Girona,girona
2017,1749,Joaquín,4,3,64,68.82,33,14,13,6,12.12,0,0,1,3,1,1,0,3,2,5,0,0,7.15,22,15,36,0,12,13,7,1063,170,1233,86.21,365,734,411,51,36,38.3,71,73.96,0,0,43,7,0,0,0,0,0,7,0,125,55.31,18,37.5,143,52.19,2487,40,21,41,355,35,joaquin,1016,Real Betis,real-betis
2017,96547,Samuel Umtiti,1,2,8,72.73,9,5,3,1,11.11,0,0,0,1,0,1,0,0,0,4,0,0,7.15,50,37,71,0,9,0,0,1475,143,1618,91.16,917,558,144,1,0,0,74,60.16,0,0,14,3,0,0,0,0,0,7,0,83,69.75,47,68.12,130,69.15,2189,25,22,5,169,25,samuel-umtiti,5740,Barcelona,barcelona
2017,360396,Yerry Mina,0,0,1,100,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.14,10,6,16,0,2,0,1,225,18,243,92.59,146,79,19,3,0,0,13,65,0,0,6,1,0,0,0,0,0,2,0,16,69.57,11,57.89,27,64.29,370,6,6,2,21,5,yerry-mina,4197,Barcelona,barcelona
2017,116955,Saúl Ñíguez,2,1,59,61.46,53,9,30,14,3.77,0,0,1,1,1,0,1,1,2,5,0,0,7.14,132,55,73,0,64,7,3,1393,297,1690,82.43,624,770,337,21,1,5.26,65,56.52,0,0,20,2,0,0,0,0,0,9,0,225,54.09,76,42.94,301,50.76,3157,35,67,31,453,36,saul-niguez,3812,Atlético Madrid,atletico-madrid
2017,96544,Geoffrey Kondogbia,4,1,55,85.94,28,8,11,9,14.29,0,0,0,2,2,1,3,0,0,1,0,0,7.14,88,62,65,0,45,4,4,1353,195,1548,87.4,659,695,272,22,1,33.33,123,71.51,0,0,25,5,0,0,0,0,0,11,1,192,53.63,45,54.22,237,53.74,2617,53,57,62,313,31,geoffrey-kondogbia,1424,Valencia,valencia
2017,84539,Koke,4,2,20,74.07,29,14,7,8,13.79,0,0,0,3,1,0,0,4,1,1,0,0,7.14,75,24,30,0,68,10,4,1694,295,1989,85.17,681,1044,525,52,31,22.14,121,61.42,0,0,14,1,0,0,0,0,0,3,0,142,47.49,17,62.96,159,48.77,2762,51,24,59,536,35,koke,3637,Atlético Madrid,atletico-madrid
2017,17787,Marcelo,2,0,33,53.23,33,9,16,8,6.06,0,0,0,2,0,0,2,0,2,3,0,0,7.14,53,30,15,0,36,10,6,1360,248,1608,84.58,421,971,570,57,32,20.65,96,53.33,0,0,27,4,0,0,0,0,0,3,1,127,54.27,9,25.71,136,50.56,2262,41,26,18,494,28,marcelo,32482,Real Madrid,real-madrid
2017,123223,Willian José,15,6,18,64.29,89,29,38,22,16.85,4,3,0,14,1,5,4,6,3,21,75,0,7.13,10,5,31,0,7,9,4,634,210,844,75.12,197,440,196,40,3,20,44,60.27,0,0,38,6,0,0,0,0,0,4,0,78,42.16,52,45.61,130,43.48,2780,53,31,63,373,34,willian-jose,1375,Real Sociedad,real-sociedad
2017,316148,Thomas Partey,3,0,45,84.91,22,3,15,4,13.64,0,0,0,1,2,0,1,2,0,0,0,25,7.13,95,53,29,0,36,0,0,1148,230,1378,83.31,546,607,261,13,5,25,95,62.91,0,0,12,1,0,0,0,0,0,6,0,175,62.72,51,57.3,226,61.41,2379,35,40,24,323,33,thomas-partey,22590,Atlético Madrid,atletico-madrid
2017,46125,José Ángel,0,0,27,71.05,15,0,11,4,0,0,0,0,0,0,0,0,0,1,1,0,0,7.13,61,38,69,0,20,7,8,729,375,1104,66.03,301,479,219,46,51,22.57,114,35.51,0,0,33,2,0,0,0,0,0,4,0,104,62.28,37,55.22,141,60.26,2430,17,20,16,696,30,jose-angel,125,Eibar,eibar
2017,542472,Rodrigo,16,13,44,57.14,92,40,31,21,17.39,1,1,2,13,3,5,10,1,1,20,100,0,7.13,23,17,11,0,18,7,4,680,212,892,76.23,221,464,291,35,5,19.23,32,53.33,0,0,20,3,0,0,0,0,0,4,0,106,43.98,35,43.75,141,43.93,2695,40,28,58,417,37,rodrigo,3717,Valencia,valencia
2017,107128,Lucas Pérez,8,8,32,45.71,55,26,15,14,14.55,4,3,3,8,0,1,7,0,2,37,75,0,7.13,17,9,0,0,31,13,6,608,200,808,75.25,138,524,315,83,54,32.14,31,47.69,0,0,52,11,0,0,0,0,0,3,0,80,37.38,6,28.57,86,36.6,2796,33,25,42,466,35,lucas-perez,1027,Deportivo La Coruña,deportivo-la-coruna
2017,784655,Fabián Ruiz,3,1,69,75.82,40,17,10,13,7.5,0,0,0,0,3,0,3,0,2,2,0,0,7.13,83,42,33,0,47,3,6,1800,284,2084,86.37,861,941,454,34,2,13.33,110,74.32,0,0,42,3,0,0,0,0,0,3,0,186,56.36,26,60.47,212,56.84,2662,35,27,49,441,34,fabian-ruiz,3336,Real Betis,real-betis
2017,123976,Sergi Roberto,1,0,54,71.05,8,4,3,1,12.5,0,0,0,1,0,0,0,1,0,1,0,0,7.12,63,39,23,0,24,8,7,1466,151,1617,90.66,561,912,465,23,7,20,47,68.12,0,0,11,1,0,0,0,0,0,3,2,143,65.3,14,37.84,157,61.33,2224,26,16,15,268,30,sergi-roberto,7978,Barcelona,barcelona
2017,48751,Mario Gaspar,2,1,22,47.83,29,10,13,6,6.9,0,0,0,2,0,1,1,0,0,3,0,0,7.11,109,57,98,0,29,3,3,1130,309,1439,78.53,571,567,254,31,8,13.33,62,40.52,0,0,34,8,0,0,0,0,0,6,0,144,55.81,59,61.46,203,57.34,2805,15,44,17,487,32,mario-gaspar,153,Villarreal,villarreal
2017,14933,Diego Godín,0,1,6,85.71,13,5,7,1,0,0,0,0,0,0,0,0,0,0,5,0,0,7.1,50,59,140,0,21,0,0,1039,172,1211,85.8,748,291,72,6,0,0,114,56.16,0,0,14,1,0,0,0,0,0,6,0,79,56.43,57,60,136,57.87,2554,26,46,4,192,30,diego-godin,2145,Atlético Madrid,atletico-madrid
2017,153966,Manu Trigueros,3,1,32,71.11,28,8,16,4,10.71,2,1,0,2,1,1,0,2,1,1,50,0,7.09,61,22,42,0,50,5,4,1588,225,1813,87.59,784,825,390,43,21,25.3,120,67.8,0,0,31,7,0,0,0,0,0,9,1,135,50,28,53.85,163,50.62,2709,43,38,34,383,34,manu-trigueros,340,Villarreal,villarreal
2017,158599,Jeison Murillo,0,0,3,100,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7.09,31,29,83,0,7,0,0,670,81,751,89.21,514,156,24,0,0,0,62,64.58,0,0,5,5,0,0,0,0,0,4,0,48,67.61,46,63.89,94,65.73,1374,15,16,4,93,17,jeison-murillo,1212,Valencia,valencia
2017,227922,José Luis Gayà,0,0,38,61.29,14,3,8,3,0,0,0,2,0,0,0,0,0,0,5,0,0,7.09,77,56,77,0,25,5,3,1109,244,1353,81.97,561,571,294,38,23,24.47,53,37.06,0,0,24,8,0,0,0,0,0,11,0,160,61.3,24,45.28,184,58.6,2917,45,35,24,427,34,jose-luis-gaya,1942,Valencia,valencia
2017,350170,Munir El Haddadi,10,9,28,54.9,62,23,28,11,16.13,0,0,0,8,2,2,7,1,2,45,0,20,7.08,25,9,5,0,9,6,6,445,183,628,70.86,120,343,209,41,18,21.69,16,51.61,0,0,30,5,0,0,0,0,0,7,1,162,52.26,39,38.61,201,48.91,2456,114,33,87,458,33,munir-el-haddadi,3490,Deportivo Alavés,deportivo-alaves
2017,69768,Jan Oblak,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,0,2,12,0,0,0,0,401,398,799,50.19,256,145,16,2,0,0,215,35.13,109,51,20,2,5,4,3,24,0,1,0,5,71.43,5,83.33,10,76.92,3330,3,2,0,408,37,jan-oblak,5652,Atlético Madrid,atletico-madrid
2017,70630,Šime Vrsaljko,0,0,11,47.83,4,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,7.08,48,36,55,0,14,5,4,470,158,628,74.84,203,278,136,13,11,13.58,22,31.88,0,0,12,1,0,0,0,0,0,6,0,70,51.09,45,68.18,115,56.65,1697,12,30,12,323,21,sime-vrsaljko,2384,Atlético Madrid,atletico-madrid
2017,235386,Jaume Doménech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,0,0,6,0,0,0,0,74,35,109,67.89,58,16,2,0,0,0,24,42.86,16,7,3,2,4,0,0,2,0,2,0,1,100,1,100,2,100,450,1,0,0,35,5,jaume-domenech,188,Valencia,valencia
2017,106572,Carlos Bacca,15,10,35,66.04,73,35,22,16,20.55,1,1,0,14,1,1,0,14,3,40,100,0,7.08,10,8,16,0,11,9,6,384,136,520,73.85,121,265,144,30,2,18.18,15,62.5,0,0,28,7,0,0,0,0,0,9,0,65,47.1,23,37.1,88,44,2511,20,22,26,251,35,carlos-bacca,1832,Villarreal,villarreal
2017,892521,Unai Núñez,1,3,17,85,21,2,17,2,4.76,0,0,0,1,0,0,0,1,0,0,0,0,7.06,74,67,152,0,18,1,0,1206,259,1465,82.32,783,423,120,3,0,0,173,54.75,0,0,36,6,0,0,0,0,0,11,0,111,59.36,74,63.25,185,60.86,2942,24,42,14,305,33,unai-nunez,548,Athletic Club,athletic-club
2017,17597,Iván Ramis,3,1,4,100,14,7,3,4,21.43,0,0,0,3,0,3,0,0,0,2,0,0,7.06,20,25,51,0,11,0,0,577,119,696,82.9,352,225,70,1,0,0,105,66.88,0,0,13,1,0,0,0,0,0,4,0,29,54.72,56,64.37,85,60.71,1303,8,11,2,133,16,ivan-ramis,15,Eibar,eibar
2017,14942,Andrés Guardado,2,2,22,66.67,33,9,21,3,6.06,1,1,0,1,1,0,2,0,1,2,100,50,7.06,41,22,25,0,40,10,8,1264,197,1461,86.52,586,714,313,46,36,40,95,64.19,0,0,37,5,0,0,0,0,0,7,0,101,45.91,18,48.65,119,46.3,2266,39,31,38,342,29,andres-guardado,1925,Real Betis,real-betis
2017,3595,Andrés Iniesta,1,0,63,81.82,16,6,7,3,6.25,0,0,0,1,0,0,1,0,0,0,0,0,7.06,28,10,9,0,25,3,2,1341,179,1520,88.22,400,948,537,18,7,30.43,98,74.81,0,0,15,3,0,0,0,0,0,1,0,131,62.09,2,22.22,133,60.45,1842,40,15,26,285,30,andres-iniesta,11932,Barcelona,barcelona
2017,350560,Diego Rico,2,0,20,55.56,25,8,9,8,8,0,0,0,1,1,0,2,0,0,4,0,0,7.06,68,76,37,0,17,7,2,653,271,924,70.67,324,358,172,27,29,23.2,54,36.24,0,0,25,7,0,0,0,0,0,8,1,128,58.72,31,59.62,159,58.89,2228,43,37,21,507,26,diego-rico,577,Leganés,leganes
