season,player_id,player_name,goals,bigChancesMissed,successfulDribbles,successfulDribblesPercentage,totalShots,shotsOnTarget,shotsOffTarget,blockedShots,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,hitWoodwork,offsides,penaltyConversion,setPieceConversion,rating,tackles,interceptions,clearances,ownGoals,dribbledPast,bigChancesCreated,assists,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,saves,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,possessionLost,appearances,player_slug,player_userCount,team_name,team_slug
2015,96531,Alphonse Aréola,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,0,1,35,0,0,0,0,323,368,691,46.74,161,162,29,0,0,0,220,37.61,81,24,24,2,24,34,33,47,3,1,0,5,100,19,95,24,96,2880,8,0,0,0,32,alphonse-areola,2865,Villarreal,villarreal
2015,76265,Stefan Savić,0,1,1,100,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05,12,20,52,0,5,0,0,295,82,377,78.25,229,66,16,0,0,0,29,34.94,0,0,1,1,0,0,0,0,0,1,0,17,62.96,27,65.85,44,64.71,925,4,6,0,0,12,stefan-savic,1845,Atlético Madrid,atletico-madrid
2015,22986,Gustavo Cabral,0,0,1,50,6,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.05,86,106,138,0,29,1,0,1533,222,1755,87.35,1151,383,51,5,1,50,124,52.1,0,0,32,4,0,0,0,0,0,9,2,106,58.89,79,58.09,185,58.54,2675,19,39,11,3,31,gustavo-cabral,60,Celta Vigo,celta-vigo
2015,53826,Andreu Fontàs,1,0,2,50,2,1,0,1,50,0,0,0,1,0,0,1,0,0,0,0,0,7.04,17,15,20,0,4,0,0,416,48,464,89.66,234,182,48,2,0,0,32,57.14,0,0,10,2,0,0,0,0,0,1,0,21,72.41,11,68.75,32,71.11,540,2,2,1,0,7,andreu-fontas,85,Celta Vigo,celta-vigo
2015,140010,Recio,0,3,23,60.53,36,13,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,93,46,24,0,25,5,4,1142,246,1388,82.28,462,700,329,37,20,24.39,68,51.91,0,0,24,3,0,0,0,0,0,16,0,151,53.36,27,45.76,178,52.05,2750,38,61,32,0,33,recio,30,Málaga,malaga
2015,84069,David García,2,0,2,33.33,9,4,3,2,22.22,0,0,0,2,0,1,1,0,0,1,0,0,7.04,31,67,52,0,15,0,1,682,167,849,80.33,406,279,84,9,3,33.33,52,41.6,0,0,22,0,0,0,0,0,0,2,0,45,58.44,38,66.67,83,61.94,1609,15,14,3,0,19,david-garcia,1,Las Palmas,las-palmas
2015,1954,Thomas Vermaelen,1,0,0,0,3,3,0,0,33.33,0,0,0,1,0,0,1,0,0,0,0,0,7.04,7,14,36,0,1,0,0,313,28,341,91.79,249,64,11,0,0,0,17,54.84,0,0,1,0,0,0,0,0,0,2,0,12,70.59,13,65,25,67.57,504,6,4,0,0,10,thomas-vermaelen,1127,Barcelona,barcelona
2015,42110,Sidnei,0,0,13,61.9,6,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7.04,53,103,190,0,11,1,0,945,261,1206,78.36,674,271,110,5,0,0,135,48.04,0,0,41,7,0,0,0,0,0,2,0,85,68,49,55.06,134,62.62,2897,20,15,7,0,33,sidnei,104,Deportivo La Coruña,deportivo-la-coruna
2015,35219,Daniel Wass,2,2,17,58.62,50,12,26,12,4,0,0,1,2,0,0,0,2,1,5,0,0,7.04,50,49,36,0,18,8,5,1225,301,1526,80.28,469,775,390,42,19,22.62,99,58.24,0,0,40,6,0,0,0,0,0,3,0,105,54.69,53,53,158,54.11,2703,40,29,33,11,36,daniel-wass,863,Celta Vigo,celta-vigo
2015,35199,Jordi Alba,0,2,4,28.57,7,2,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7.04,53,61,49,0,21,8,6,1798,265,2063,87.15,745,1059,474,19,6,10.53,53,44.17,0,0,16,1,0,0,0,0,0,2,0,73,53.28,17,65.38,90,55.21,2591,17,20,15,0,31,jordi-alba,13670,Barcelona,barcelona
2015,6662,Weligton,0,0,3,75,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,55,90,152,0,25,2,2,813,321,1134,71.69,558,258,74,5,3,60,115,37.58,0,0,25,4,0,0,0,0,0,5,0,79,58.96,89,75.42,168,66.67,2608,23,29,4,0,30,weligton,1,Málaga,malaga
2015,158241,Germán Pezzella,3,0,0,0,17,8,9,0,17.65,0,0,0,3,0,1,0,2,0,0,0,0,7.03,53,87,138,0,22,2,1,570,210,780,73.08,437,133,32,3,0,0,59,34.1,0,0,34,5,0,0,0,0,0,9,0,66,60.55,75,61.48,141,61.04,2165,13,22,4,0,25,german-pezzella,3233,Real Betis,real-betis
2015,17157,Momo,0,1,22,66.67,15,5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,7.03,30,28,7,0,9,6,3,682,109,791,86.22,240,453,210,24,11,19.64,45,76.27,0,0,12,0,0,0,0,0,0,3,0,84,59.57,5,45.45,89,58.55,1386,32,11,26,0,23,momo,5,Las Palmas,las-palmas
2015,138310,Raphaël Varane,0,0,8,88.89,12,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.02,40,44,123,0,9,0,0,1084,145,1229,88.2,797,287,39,1,0,0,95,62.5,0,0,19,3,0,0,0,0,0,4,1,57,64.77,50,66.67,107,65.64,2181,9,24,3,0,26,raphael-varane,14507,Real Madrid,real-madrid
2015,352370,Lucas Hernández,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,19,31,35,0,2,0,0,203,86,289,70.24,141,63,18,3,1,50,20,34.48,0,0,4,2,0,0,0,0,0,0,0,30,71.43,14,46.67,44,61.11,834,11,8,1,0,10,lucas-hernandez,5320,Atlético Madrid,atletico-madrid
2015,173883,Iñigo Martínez,1,0,6,46.15,16,4,6,6,6.25,0,0,0,1,0,1,0,0,0,2,0,0,7.02,57,93,141,0,15,1,0,1106,303,1409,78.5,702,405,152,4,1,25,133,44.63,0,0,37,2,0,0,0,0,0,7,0,84,61.31,69,57.02,153,59.3,2700,27,33,5,0,30,inigo-martinez,3949,Real Sociedad,real-sociedad
2015,123976,Sergi Roberto,0,0,29,70.73,16,3,7,6,0,0,0,0,0,0,0,0,0,1,1,0,0,7.02,54,44,14,0,15,8,5,1090,147,1237,88.12,400,698,321,20,8,22.86,26,61.9,0,0,20,0,0,0,0,0,0,1,0,105,63.64,22,51.16,127,61.06,1915,22,17,19,0,31,sergi-roberto,7978,Barcelona,barcelona
2015,153974,Bruno González,0,1,11,84.62,17,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,63,91,194,0,21,1,0,806,233,1039,77.57,629,177,31,1,0,0,88,44.44,0,0,30,5,0,0,0,0,0,9,0,89,59.33,69,61.61,158,60.31,2807,16,35,6,0,32,bruno-gonzalez,32,Real Betis,real-betis
2015,5883,Ricardo Costa,1,0,0,0,9,3,5,1,11.11,0,0,0,1,0,1,0,0,0,0,0,0,7.01,20,26,61,0,3,1,0,350,88,438,79.91,259,91,20,3,0,0,45,48.91,0,0,17,4,0,0,0,0,0,7,0,23,63.89,29,59.18,52,61.18,1250,3,11,1,0,14,ricardo-costa,24,Granada,granada
2015,138572,Daniel Carvajal,0,0,23,56.1,8,0,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7.01,33,40,25,0,20,5,4,874,119,993,88.02,402,499,239,31,27,39.13,36,64.29,0,0,11,0,0,0,0,0,0,6,0,82,52.56,22,56.41,104,53.33,1638,26,26,12,0,22,daniel-carvajal,13991,Real Madrid,real-madrid
2015,99519,Marc Bartra,2,0,4,57.14,5,2,3,0,40,0,0,0,2,0,0,0,2,0,1,0,0,7.01,11,14,26,0,2,0,1,343,47,390,87.95,244,99,23,2,0,0,22,48.89,0,0,2,1,0,0,0,0,0,0,0,20,74.07,14,66.67,34,70.83,496,5,3,0,0,13,marc-bartra,925,Barcelona,barcelona
2015,260097,Luis Hernández,0,1,5,71.43,9,3,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,7.01,38,140,183,1,7,0,0,1203,276,1479,81.34,782,426,98,17,5,22.73,96,41.2,0,0,49,6,0,0,0,0,0,4,1,57,60,43,60.56,100,60.24,3224,18,22,8,0,36,luis-hernandez,210,Sporting Gijón,sporting-gijon
2015,2344,Heiko Westermann,1,1,8,80,15,4,8,3,6.67,0,0,0,1,0,0,0,1,1,1,0,0,7.01,39,59,129,1,15,0,0,469,149,618,75.89,341,128,40,2,0,0,45,38.14,0,0,20,3,0,0,0,0,0,3,2,59,58.42,58,69.05,117,63.24,1633,13,19,9,0,20,heiko-westermann,14,Real Betis,real-betis
2015,13249,Claudio Bravo,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,15,0,2,0,0,720,134,854,84.31,679,41,12,0,0,0,142,52.4,86,37,21,1,6,28,26,12,1,0,0,2,50,3,100,5,71.43,2878,1,0,0,0,32,claudio-bravo,3206,Barcelona,barcelona
2015,18184,Kiko Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,45,29,74,60.81,42,3,0,0,0,0,11,27.5,14,3,5,1,2,2,2,0,1,0,0,0,0,0,0,0,0,360,0,0,0,0,4,kiko-casilla,746,Real Madrid,real-madrid
2015,42108,Antolín Alcaraz,1,0,2,100,2,1,0,1,50,0,0,0,1,0,1,0,0,0,0,0,0,7,19,17,32,0,6,0,0,161,60,221,72.85,110,52,15,2,1,100,22,44,0,0,6,1,0,0,0,0,0,2,0,23,62.16,17,54.84,40,58.82,540,2,6,3,0,6,antolin-alcaraz,21,Las Palmas,las-palmas
2015,39320,Rubén Pérez,0,1,22,73.33,17,2,10,5,0,0,0,0,0,0,0,0,0,0,3,0,0,7,109,68,39,0,55,2,2,1042,302,1344,77.53,517,534,198,23,9,42.86,160,56.54,0,0,46,3,0,0,0,0,0,17,0,160,56.14,34,46.58,194,54.19,2482,32,45,24,0,31,ruben-perez,204,Granada,granada
2015,827606,Rodri,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,3,6,0,0,0,0,66,10,76,86.84,32,34,12,1,0,0,4,66.67,0,0,2,0,0,0,0,0,0,1,0,6,85.71,1,100,7,87.5,94,1,1,0,0,3,rodri,15306,Villarreal,villarreal
2015,233180,Rúben Vezo,0,0,4,40,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,50,56,0,14,1,0,326,113,439,74.26,221,106,36,3,1,16.67,39,48.15,0,0,10,2,0,0,0,0,0,2,0,45,53.57,28,60.87,73,56.15,1084,8,18,4,0,15,ruben-vezo,227,Valencia,valencia
2015,18006,Rubén Castro,19,16,13,27.66,103,48,34,21,18.45,4,3,0,17,2,5,3,11,1,36,75,33.33,7,4,14,4,0,8,4,4,713,235,948,75.21,158,562,305,31,7,14,26,53.06,0,0,43,7,0,0,0,0,0,3,0,74,43.79,29,37.66,103,41.87,3377,60,17,39,0,38,ruben-castro,291,Real Betis,real-betis
2015,29759,Aythami Artiles,0,2,4,66.67,9,2,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,46,106,168,0,14,1,1,1302,264,1566,83.14,934,368,77,7,0,0,128,49.04,0,0,38,1,0,0,0,0,0,9,2,61,56.48,91,65,152,61.29,2643,12,27,4,0,31,aythami-artiles,3,Las Palmas,las-palmas
2015,118781,Raúl Albentosa,2,2,4,80,17,7,8,2,11.76,0,0,0,2,0,1,0,1,0,1,0,0,7,36,105,102,0,18,0,0,732,318,1050,69.71,460,273,90,10,1,25,110,39.29,0,0,20,4,0,0,0,0,0,10,0,52,52.53,51,68,103,59.2,2553,12,29,1,0,29,raul-albentosa,72,Málaga,malaga
2015,44577,Jaume Costa,1,0,2,33.33,4,2,2,0,25,0,0,0,1,0,0,1,0,0,1,0,0,6.99,55,48,48,0,10,1,1,479,132,611,78.4,271,212,95,6,4,18.18,33,38.82,0,0,14,1,0,0,0,0,0,8,0,75,63.03,17,60.71,92,62.59,1537,19,26,4,0,18,jaume-costa,181,Villarreal,villarreal
2015,96366,Paco Alcácer,13,10,9,47.37,61,26,23,12,21.31,3,2,0,13,0,3,4,6,0,36,66.67,0,6.99,20,16,19,0,8,12,6,347,116,463,74.95,101,247,132,33,1,16.67,8,61.54,0,0,29,6,0,0,0,0,0,2,0,44,39.64,12,17.91,56,31.46,2417,16,17,33,0,34,paco-alcacer,2117,Valencia,valencia
2015,149734,Aymeric Laporte,3,2,11,61.11,19,6,6,7,15.79,0,0,0,3,0,2,1,0,0,0,0,0,6.99,50,69,92,1,18,2,1,1038,256,1294,80.22,682,356,106,6,0,0,117,50,0,0,29,5,0,0,0,0,0,6,2,82,58.57,55,71.43,137,63.13,2213,25,27,6,0,26,aymeric-laporte,6686,Athletic Club,athletic-club
2015,547242,Adrián Marín,0,0,9,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.98,42,28,17,0,12,1,0,291,94,385,75.58,158,137,59,6,4,22.22,16,29.63,0,0,7,0,0,0,0,0,0,1,0,55,59.14,8,44.44,63,56.76,925,4,15,6,0,11,adrian-marin,97,Villarreal,villarreal
2015,591750,Joan Jordán,1,0,7,53.85,9,4,2,3,11.11,0,0,0,0,1,0,1,0,0,1,0,0,6.98,22,15,10,0,13,0,0,319,42,361,88.37,129,193,81,9,3,50,35,83.33,0,0,17,4,0,0,0,0,0,3,0,32,46.38,7,53.85,39,47.56,624,3,12,6,0,9,joan-jordan,829,Espanyol,espanyol
2015,27908,Miku Fedor,9,14,7,29.17,42,20,16,6,21.43,0,0,0,9,0,1,4,4,3,23,0,0,6.98,25,9,5,0,13,6,4,292,101,393,74.3,106,189,95,27,3,25,4,50,0,0,21,4,0,0,0,0,0,4,0,54,37.76,31,38.75,85,38.12,1548,23,35,29,0,22,miku-fedor,130,Rayo Vallecano,rayo-vallecano
2015,69768,Jan Oblak,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,1,3,24,0,1,0,0,331,379,710,46.62,179,152,22,1,0,0,194,33.92,82,37,14,4,12,18,18,24,0,0,0,4,80,8,88.89,12,85.71,3420,4,0,0,0,38,jan-oblak,5652,Atlético Madrid,atletico-madrid
2015,2436,Fernando Torres,11,6,36,44.44,57,23,22,12,19.3,0,0,0,11,0,1,0,10,2,16,0,0,6.97,17,6,14,0,8,8,4,236,122,358,65.92,45,193,98,20,2,20,3,42.86,0,0,6,3,0,0,0,0,0,3,0,81,41.12,62,43.06,143,41.94,1691,36,24,42,0,30,fernando-torres,2142,Atlético Madrid,atletico-madrid
2015,52118,Verza,2,1,6,54.55,25,7,12,6,8,1,1,0,1,1,0,0,2,4,1,100,14.29,6.97,44,31,31,0,23,3,3,1013,220,1233,82.16,499,544,226,39,30,25.64,116,62.37,0,0,39,5,0,0,0,0,0,13,0,78,52,10,43.48,88,50.87,2127,29,38,8,0,29,verza,5,Levante UD,levante-ud
2015,84531,Yuri Berchiche,0,0,21,56.76,14,2,9,3,0,0,0,0,0,0,0,0,0,0,4,0,0,6.97,48,82,54,0,13,2,4,645,198,843,76.51,249,411,223,16,15,16.3,26,41.27,0,0,23,2,0,0,0,0,0,10,0,89,57.42,56,74.67,145,63.04,1849,22,26,15,0,21,yuri-berchiche,723,Real Sociedad,real-sociedad
2015,361004,Marco Asensio,4,6,55,51.89,61,22,18,21,6.56,0,0,1,3,1,0,3,1,3,5,0,0,6.97,55,16,4,0,55,14,10,897,210,1107,81.03,270,670,343,67,43,24.02,42,55.26,0,0,49,7,0,0,0,0,0,3,0,166,45.11,10,35.71,176,44.44,2832,57,39,61,0,34,marco-asensio,18695,Espanyol,espanyol
2015,34118,Augusto Fernández,1,0,20,86.96,13,4,7,2,7.69,0,0,0,1,0,1,0,0,0,1,0,0,6.97,99,73,24,0,59,0,1,1290,159,1449,89.03,673,618,190,7,1,50,58,57.43,0,0,22,3,0,0,0,0,0,11,0,142,52.79,24,48,166,52.04,2193,24,45,20,4,28,augusto-fernandez,72,Atlético Madrid,atletico-madrid
2015,116692,Sergio Álvarez,2,0,14,70,5,3,2,0,40,0,0,0,1,1,0,0,2,0,0,0,0,6.97,105,56,32,0,42,1,2,804,264,1068,75.28,401,404,135,15,1,14.29,49,42.24,0,0,25,4,0,0,0,0,0,7,1,150,56.18,61,49.19,211,53.96,2189,34,50,22,0,27,sergio-alvarez,55,Sporting Gijón,sporting-gijon
2015,83506,Hugo Mallo,1,0,11,50,7,4,2,1,14.29,0,0,0,1,0,0,0,1,1,4,0,0,6.97,90,117,87,0,28,5,4,1138,312,1450,78.48,631,515,223,17,8,16.33,75,32.19,0,0,47,8,0,0,0,0,0,9,0,117,56.8,37,52.11,154,55.6,2944,16,47,6,11,34,hugo-mallo,347,Celta Vigo,celta-vigo
2015,4419,Dani Alves,0,1,24,61.54,16,4,7,5,0,0,0,0,0,0,0,0,0,1,4,0,0,6.97,54,46,23,0,24,5,4,1459,215,1674,87.16,540,943,427,22,24,23.76,91,70.54,0,0,17,1,0,0,0,0,0,6,0,97,46.19,17,34.69,114,44.02,2148,19,39,35,0,29,dani-alves,11814,Barcelona,barcelona
2015,606346,Eric Bailly,0,0,15,93.75,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,44,65,117,0,6,1,0,598,180,778,76.86,412,187,46,2,1,100,48,37.8,0,0,22,2,0,0,0,0,0,9,1,84,65.12,39,56.52,123,62.12,2024,29,34,8,0,25,eric-bailly,4938,Villarreal,villarreal
2015,41309,Yevhen Konoplyanka,4,2,50,58.82,51,20,20,11,7.84,1,1,1,2,2,0,0,4,1,1,100,16.67,6.96,18,21,5,0,16,13,4,398,101,499,79.76,128,315,175,36,45,25.86,14,66.67,0,0,20,4,0,0,0,0,0,4,0,92,47.92,3,23.08,95,46.34,1612,24,21,28,4,32,yevhen-konoplyanka,789,Sevilla,sevilla
2015,25058,Egor Filipenko,0,0,0,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,13,22,39,0,3,0,0,123,57,180,68.33,80,43,19,0,0,0,14,31.82,0,0,7,0,0,0,0,0,0,1,0,16,69.57,11,55,27,62.79,561,3,2,3,0,8,egor-filipenko,24,Málaga,malaga
2015,106272,Sergi Enrich,9,8,12,50,44,23,15,6,20.45,0,0,2,8,1,2,2,5,2,15,0,0,6.96,43,14,27,0,7,9,6,591,282,873,67.7,145,450,221,31,4,23.53,13,65,0,0,42,3,0,0,0,0,0,4,0,96,42.86,116,43.94,212,43.44,2420,53,55,60,0,38,sergi-enrich,129,Eibar,eibar
2015,343743,Federico Cartabia,3,0,41,55.41,51,18,25,8,5.88,0,0,0,2,1,0,3,0,1,3,0,0,6.96,37,30,3,0,21,3,3,449,121,570,78.77,101,358,211,23,10,15.15,36,51.43,0,0,21,2,0,0,0,0,0,3,0,130,55.79,9,25,139,51.67,1355,53,18,31,0,26,federico-cartabia,105,Deportivo La Coruña,deportivo-la-coruna
2015,41334,Roberto Rosales,0,0,24,60,18,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,110,66,66,0,37,5,5,906,309,1215,74.57,370,552,268,21,16,12.8,86,43,0,0,27,4,0,0,0,0,0,5,0,169,59.93,40,53.33,209,58.54,3071,35,34,30,0,35,roberto-rosales,403,Málaga,malaga
2015,298920,Dani García,0,1,12,85.71,20,4,10,6,0,1,0,1,0,0,0,0,0,0,0,0,0,6.95,101,96,36,0,46,0,0,1312,406,1718,76.37,607,706,279,13,1,11.11,217,55.5,0,0,49,3,0,0,0,0,0,15,0,152,56.3,57,60,209,57.26,3056,45,45,26,0,35,dani-garcia,370,Eibar,eibar
2015,103417,Isco,3,3,57,53.77,40,12,17,11,7.5,0,0,0,3,0,0,1,2,1,6,0,0,6.95,31,24,1,0,24,8,7,1054,127,1181,89.25,353,724,362,46,23,28.4,38,80.85,0,0,13,2,0,0,0,0,0,2,1,127,46.35,9,34.62,136,45.33,1826,40,29,45,0,31,isco,13952,Real Madrid,real-madrid
2015,270287,Deyverson,9,10,11,37.93,69,30,31,8,13.04,0,0,0,9,0,4,5,0,2,19,0,0,6.95,30,17,28,0,18,1,1,353,286,639,55.24,77,279,137,25,3,27.27,7,25.93,0,0,41,4,0,0,0,0,0,10,2,107,50.23,143,57.43,250,54.11,2163,68,49,39,0,33,deyverson,1739,Levante UD,levante-ud
2015,17803,Nicolás Pareja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,3,6,8,0,0,0,0,65,24,89,73.03,42,23,13,1,0,0,13,43.33,0,0,2,0,0,0,0,0,0,1,0,7,70,5,62.5,12,66.67,123,4,3,1,0,2,nicolas-pareja,43,Sevilla,sevilla
2015,18297,Fabián Orellana,7,6,74,45.12,77,24,28,25,9.09,1,1,0,6,1,0,2,5,3,10,100,0,6.95,33,28,41,0,14,11,7,1189,339,1528,77.81,307,903,528,60,21,22.58,80,57.14,0,0,38,7,0,0,0,0,0,9,1,195,45.56,20,33.33,215,44.06,2915,90,24,111,14,33,fabian-orellana,304,Celta Vigo,celta-vigo
2015,29773,Esteban Granero,0,0,12,63.16,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,34,29,6,0,8,0,0,399,77,476,83.82,187,225,102,13,13,28.89,25,73.53,0,0,11,2,0,0,0,0,0,7,1,63,58.88,7,41.18,70,56.45,836,18,18,12,0,15,esteban-granero,69,Real Sociedad,real-sociedad
2015,51652,Steven​ N'Zonzi,3,0,13,81.25,19,9,8,2,15.79,0,0,0,2,1,0,1,2,1,1,0,0,6.95,39,41,36,0,5,1,1,738,186,924,79.87,404,339,131,12,5,26.32,44,53.66,0,0,17,5,0,0,0,0,0,2,1,65,55.08,69,71.88,134,62.62,1845,13,32,15,11,28,steven-nzonzi,605,Sevilla,sevilla
2015,48751,Mario Gaspar,2,0,6,35.29,33,7,18,8,6.06,0,0,0,1,1,0,0,2,1,0,0,0,6.95,83,85,87,0,27,2,2,929,345,1274,72.92,447,488,263,12,6,14.29,61,28.64,0,0,29,4,0,0,0,0,0,8,0,100,56.5,36,43.37,136,52.31,2874,12,26,14,0,33,mario-gaspar,153,Villarreal,villarreal
2015,40984,Juan Cala,1,0,9,75,6,1,3,2,16.67,0,0,0,1,0,0,0,1,0,3,0,0,6.95,49,61,85,0,10,1,1,582,201,783,74.33,415,167,55,5,0,0,105,44.68,0,0,30,2,0,0,0,0,0,10,1,79,63.2,22,47.83,101,59.06,1909,23,31,5,0,22,juan-cala,53,Getafe,getafe
2015,153966,Manu Trigueros,2,0,6,50,28,7,13,8,7.14,0,0,0,1,1,0,0,2,1,2,0,0,6.94,59,35,27,0,23,1,1,961,212,1173,81.93,453,508,218,16,0,0,86,65.65,0,0,18,3,0,0,0,0,0,5,0,87,53.05,24,48.98,111,52.11,2117,22,29,21,0,31,manu-trigueros,340,Villarreal,villarreal
2015,50605,Celso Borges,3,2,6,66.67,20,9,8,3,15,0,0,0,3,0,1,1,1,0,1,0,0,6.94,37,34,28,0,13,0,2,764,195,959,79.67,287,479,217,24,2,33.33,55,62.5,0,0,33,3,0,0,0,0,0,3,1,54,53.47,83,57.24,137,55.69,1909,15,22,10,0,24,celso-borges,322,Deportivo La Coruña,deportivo-la-coruna
2015,123223,Willian José,9,2,11,50,54,23,19,12,16.67,0,0,0,9,0,0,3,6,2,18,0,100,6.94,19,2,24,0,1,1,1,382,142,524,72.9,97,288,115,22,3,25,20,55.56,0,0,27,0,0,0,0,0,0,6,0,56,42.75,40,42.11,96,42.48,1727,26,29,41,0,30,willian-jose,1375,Las Palmas,las-palmas
2015,316148,Thomas Partey,2,3,8,80,9,3,6,0,22.22,0,0,0,2,0,0,0,2,2,1,0,0,6.94,22,15,3,0,4,1,1,156,43,199,78.39,58,100,55,7,2,25,10,76.92,0,0,2,2,0,0,0,0,0,3,0,37,62.71,6,31.58,43,55.13,433,7,11,6,0,13,thomas-partey,22590,Atlético Madrid,atletico-madrid
2015,32897,Alfred N'Diaye,2,1,32,74.42,25,5,13,7,8,0,0,0,2,0,1,1,0,0,2,0,0,6.94,93,90,61,0,25,0,0,913,233,1146,79.67,494,421,145,6,2,18.18,70,58.33,0,0,41,5,0,0,0,0,0,6,0,149,54.58,60,41.67,209,50.12,3010,26,49,47,0,34,alfred-ndiaye,147,Real Betis,real-betis
2015,11863,Juanfran,1,0,33,62.26,7,3,2,2,14.29,0,0,0,1,0,0,0,1,0,7,0,0,6.94,73,68,53,0,19,2,1,904,269,1173,77.07,392,543,293,30,31,25.2,38,32.76,0,0,13,3,0,0,0,0,0,6,0,124,53.91,19,52.78,143,53.76,3029,18,41,28,0,35,juanfran,476,Atlético Madrid,atletico-madrid
2015,82400,Víctor Ruiz,0,1,10,90.91,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,21,111,172,1,11,0,0,1232,296,1528,80.63,853,379,92,0,0,0,117,42.24,0,0,25,4,0,0,0,0,0,9,0,40,47.06,61,59.8,101,54.01,2990,12,33,5,0,35,victor-ruiz,165,Villarreal,villarreal
2015,52699,Álex Bergantiños,2,0,3,50,15,3,5,7,13.33,0,0,0,2,0,1,0,1,1,0,0,0,6.93,60,40,25,0,33,3,1,680,198,878,77.45,264,416,219,21,0,0,50,57.47,0,0,28,4,0,0,0,0,0,3,0,68,48.92,36,48,104,48.6,1750,6,19,16,0,22,alex-bergantinos,23,Deportivo La Coruña,deportivo-la-coruna
2015,96367,Rafinha Alcântara,1,0,3,42.86,2,2,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,6.93,4,5,1,0,0,1,0,154,29,183,84.15,64,90,41,6,0,0,2,50,0,0,2,0,0,0,0,0,0,0,0,12,63.16,4,57.14,16,61.54,280,5,3,1,0,6,rafinha-alcantara,2454,Barcelona,barcelona
2015,3000,Alexis Ruano,1,0,4,57.14,2,1,0,1,50,0,0,0,1,0,1,0,0,0,0,0,0,6.93,20,45,74,0,6,0,0,415,110,525,79.05,314,101,37,6,0,0,74,54.01,0,0,24,1,0,0,0,0,0,7,0,31,62,29,60.42,60,61.22,1350,7,9,4,0,15,alexis-ruano,14,Getafe,getafe
2015,143786,Fayçal Fajr,5,1,12,35.29,46,19,19,8,10.87,0,0,0,3,2,0,1,4,1,3,0,0,6.93,50,48,14,0,25,6,3,1191,258,1449,82.19,364,862,458,58,35,18.92,104,56.22,0,0,43,7,0,0,0,0,0,3,0,97,50.79,22,37.29,119,47.6,2841,35,27,24,0,38,faycal-fajr,1297,Deportivo La Coruña,deportivo-la-coruna
2015,69404,Nacho Fernández,0,1,4,66.67,5,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,6.93,23,36,35,0,4,0,0,477,54,531,89.83,333,146,46,3,2,25,18,47.37,0,0,10,1,0,0,0,0,0,4,0,39,61.9,25,69.44,64,64.65,1153,14,17,3,0,16,nacho-fernandez,8729,Real Madrid,real-madrid
