Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
DaniGarcía,J11,6,2,6,4,Pases totales 34,Pases precisos 27,Balones en largo totales 4,Balones en largo precisos 3,Duelos perdidos 4,Duelos ganados 2,Regateado 3,Tiros a puerta 1,Tiros al palo 1,Intercepciones 1,Entradas totales 2,Faltas cometidas 1,Minutos jugados 65,Toques 41,Valoración 6.8,Posesiones perdidas 7,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:50:05.093461
DaniGarcía,J10,-2,2,6,4,Pases totales 23,Pases precisos 18,Balones en largo totales 1,Balones en largo precisos 1,Duelos perdidos 2,Duelos ganados 1,Tiros fuera 1,Despejes totales 1,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas cometidas 2,Minutos jugados 77,Toques 31,Valoración 6.9,Posesiones perdidas 5,Goles esperados 0.0,2023-11-04 02:50:11.744745
DaniGarcía,J9,14,10,10,10,Pases totales 43,Pases precisos 37,Balones en largo totales 1,Duelos aéreos ganados 2,Duelos perdidos 4,Duelos ganados 3,Regateado 3,Tiros a puerta 1,Goles 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 82,Toques 48,Valoración 7.2,Posesiones perdidas 7,Goles esperados 0.3,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:50:18.381935
DaniGarcía,J8,-2,-2,2,2,Pases totales 30,Pases precisos 27,Duelos aéreos perdidos 3,Duelos perdidos 6,Duelos ganados 4,Regateado 1,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Intercepciones 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 90,Toques 42,Valoración 6.5,Posesiones perdidas 4,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:50:25.083484
DaniGarcía,J7,2,2,2,2,Pases totales 6,Pases precisos 4,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 2,Regateado 1,Despejes totales 1,Faltas recibidas 2,Minutos jugados 25,Toques 13,Valoración 6.5,Posesiones perdidas 3,Goles esperados 0,2023-11-04 02:50:31.735462
DaniGarcía,J6,2,2,0,3,Pases totales 11,Pases precisos 8,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Entradas totales 1,Minutos jugados 8,Toques 13,Valoración 6.7,Posesiones perdidas 3,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:50:38.372965
DaniGarcía,J4,0,2,0,2,Pases totales 6,Pases precisos 6,Balones en largo totales 1,Balones en largo precisos 1,Duelos perdidos 2,Regateado 1,Pérdidas 1,Intercepciones 1,Minutos jugados 12,Toques 9,Valoración 6.5,Posesiones perdidas 1,Goles esperados 0,2023-11-04 02:50:47.252246
DaniGarcía,J3,0,0,0,2,Pases totales 2,Pases precisos 1,Despejes totales 1,Minutos jugados 9,Toques 4,Valoración 6.5,Posesiones perdidas 1,Goles esperados 0,2023-11-04 02:50:53.860908
