Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MarcBartra,J8,2,2,2,3,Pases totales 42,Pases precisos 37,Balones en largo totales 4,Balones en largo precisos 2,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 1,Regateado 1,Pérdidas 1,Tiros bloqueados en ataque 1,Despejes totales 1,Intercepciones 1,Faltas cometidas 1,Minutos jugados 45,Toques 49,Valoración 6.6,Posesiones perdidas 8,Goles esperados 0.1,2023-11-04 05:00:04.279432
MarcBartra,J6,2,2,6,3,Pases totales 43,Pases precisos 38,Balones en largo totales 4,Balones en largo precisos 2,Duelos aéreos perdidos 4,Duelos aéreos ganados 2,Duelos perdidos 6,Duelos ganados 5,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros bloqueados en ataque 1,Despejes totales 2,Intercepciones 2,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 53,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 05:00:13.181539
MarcBartra,J5,-2,2,-2,2,Pases totales 31,Pases precisos 26,Balones en largo totales 6,Balones en largo precisos 3,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 5,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 7,Tiros bloqueados en defensa 1,Entradas totales 3,Faltas cometidas 2,Minutos jugados 90,Toques 46,Valoración 6.4,Posesiones perdidas 6,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 05:00:19.831067
