Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
GermánPezzella,J11,6,6,2,3,Pases totales 53,Pases precisos 38,Balones en largo totales 9,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 4,Duelos perdidos 2,Duelos ganados 5,Pérdidas 1,Despejes totales 2,Intercepciones 2,Entradas totales 1,Minutos jugados 90,Toques 60,Valoración 6.7,Posesiones perdidas 16,2023-11-04 00:54:09.032375
GermánPezzella,J10,6,6,2,5,Pases totales 34,Pases precisos 29,Balones en largo totales 6,Balones en largo precisos 5,Duelos aéreos ganados 4,Duelos perdidos 2,Duelos ganados 6,Despejes totales 3,Tiros bloqueados en defensa 2,Intercepciones 1,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 60,Toques 43,Valoración 7.1,Posesiones perdidas 6,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:54:15.669919
GermánPezzella,J9,2,6,2,3,Pases totales 75,Pases precisos 65,Balones en largo totales 6,Duelos perdidos 3,Duelos ganados 2,Regateado 1,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 4,Intercepciones 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 85,Valoración 6.6,Posesiones perdidas 11,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:54:22.322074
GermánPezzella,J8,6,6,6,10,Pases totales 69,Pases precisos 65,Balones en largo totales 4,Balones en largo precisos 3,Duelos aéreos ganados 3,Duelos perdidos 1,Duelos ganados 8,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 6,Entradas como último hombre 1,Entradas totales 4,Faltas cometidas 1,Minutos jugados 90,Toques 84,Valoración 8.2,Posesiones perdidas 4,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:54:28.990074
GermánPezzella,J7,2,2,2,3,Pases totales 59,Pases precisos 50,Balones en largo totales 5,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 3,Regateado 1,Ocasiones claras falladas 1,Tiros fuera 1,Tiros bloqueados en ataque 1,Despejes totales 5,Tiros bloqueados en defensa 1,Intercepciones 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 70,Valoración 6.6,Posesiones perdidas 9,Goles esperados 0.5,2023-11-04 00:54:35.663136
GermánPezzella,J6,2,2,2,8,Pases totales 46,Pases precisos 41,Balones en largo totales 4,Balones en largo precisos 2,Duelos aéreos perdidos 1,Duelos aéreos ganados 8,Duelos perdidos 2,Duelos ganados 13,Regateado 1,Tiros fuera 1,Tiros a puerta 1,Despejes totales 8,Intercepciones 1,Entradas totales 5,Minutos jugados 90,Toques 65,Valoración 7.7,Posesiones perdidas 6,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:54:42.328725
GermánPezzella,J4,2,2,2,6,Pases totales 49,Pases precisos 41,Balones en largo totales 3,Duelos aéreos perdidos 2,Duelos aéreos ganados 4,Duelos perdidos 2,Duelos ganados 7,Despejes totales 1,Tiros bloqueados en defensa 1,Intercepciones 1,Entradas totales 3,Minutos jugados 90,Toques 57,Valoración 7.2,Posesiones perdidas 9,Goles esperados 0,2023-11-04 00:54:51.235762
GermánPezzella,J3,-2,2,2,1,Pases totales 58,Pases precisos 44,Balones en largo totales 10,Balones en largo precisos 3,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 2,Duelos ganados 3,Despejes totales 11,Tiros bloqueados en defensa 1,Fueras de juego 1,Minutos jugados 90,Toques 72,Valoración 6.3,Posesiones perdidas 14,Goles esperados 0,2023-11-04 00:54:57.885070
GermánPezzella,J2,6,2,2,6,Pases totales 53,Pases precisos 50,Balones en largo totales 3,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Despejes totales 4,Entradas como último hombre 1,Entradas totales 1,Minutos jugados 90,Toques 59,Valoración 7.2,Posesiones perdidas 3,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:55:04.512870
GermánPezzella,J1,6,2,6,6,Pases totales 22,Pases precisos 20,Balones en largo totales 3,Balones en largo precisos 2,Duelos aéreos perdidos 5,Duelos perdidos 5,Duelos ganados 1,Despejes totales 3,Tiros bloqueados en defensa 3,Intercepciones 3,Entradas totales 1,Minutos jugados 90,Toques 34,Valoración 7.2,Posesiones perdidas 3,Goles esperados 0,2023-11-04 00:55:11.152121
