Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
BorjaMayoral,J11,2,2,2,4,Pases totales 20,Pases precisos 14,Balones en largo totales 3,Balones en largo precisos 2,Centros totales 1,Duelos aéreos perdidos 3,Duelos aéreos ganados 3,Duelos perdidos 5,Duelos ganados 4,Regateado 2,Despejes totales 3,Faltas recibidas 2,Minutos jugados 89,Toques 28,Valoración 6.8,Posesiones perdidas 9,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:30:47.146434
BorjaMayoral,J10,9,9,9,11,Pases totales 22,Pases precisos 15,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos perdidos 6,Duelos aéreos ganados 4,Duelos perdidos 8,Duelos ganados 13,Regates totales 6,Regates completados 4,Ocasiones claras falladas 1,Tiros a puerta 2,Goles 1,Despejes totales 2,Entradas totales 1,Faltas recibidas 4,Minutos jugados 90,Toques 43,Valoración 7.6,Posesiones perdidas 12,Goles esperados 0.6,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:30:53.830498
BorjaMayoral,J9,9,13,13,13,Pases totales 13,Pases precisos 8,Balones en largo totales 1,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 5,Duelos perdidos 8,Duelos ganados 3,Regateado 1,Pérdidas 1,Regates totales 2,Regates completados 2,Ocasiones creadas 1,Tiros a puerta 1,Goles 1,Despejes totales 1,Entradas totales 1,Faltas cometidas 1,Fueras de juego 2,Minutos jugados 71,Toques 21,Valoración 8.1,Posesiones perdidas 6,Goles esperados 0.4,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:31:00.542114
BorjaMayoral,J8,6,2,6,4,Pases totales 26,Pases precisos 20,Balones en largo totales 3,Balones en largo precisos 3,Centros totales 1,Duelos aéreos perdidos 4,Duelos aéreos ganados 2,Duelos perdidos 8,Duelos ganados 3,Regateado 1,Pérdidas 1,Tiros a puerta 1,Faltas recibidas 1,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 82,Toques 33,Valoración 6.9,Posesiones perdidas 10,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.3,2023-11-03 22:31:07.213359
BorjaMayoral,J7,2,2,2,3,Pases totales 16,Pases precisos 10,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 1,Centros precisos 1,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 6,Pérdidas 1,Regates totales 3,Regates completados 2,Ocasiones claras falladas 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Despejes totales 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 31,Valoración 6.6,Posesiones perdidas 10,Goles esperados 0.5,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:13.883070
BorjaMayoral,J6,9,5,9,11,Pases totales 12,Pases precisos 9,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 4,Regateado 1,Regates totales 1,Regates completados 1,Tiros a puerta 2,Goles 1,Faltas recibidas 1,Faltas cometidas 1,Penaltis provocados 1,Minutos jugados 45,Toques 16,Valoración 7.6,Posesiones perdidas 3,Goles esperados 0.8,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:20.549992
BorjaMayoral,J5,2,2,2,4,Pases totales 19,Pases precisos 15,Balones en largo totales 4,Balones en largo precisos 3,Duelos aéreos perdidos 4,Duelos perdidos 8,Duelos ganados 1,Pérdidas 1,Regates totales 1,Tiros a puerta 2,Tiros bloqueados en ataque 2,Intercepciones 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 39,Valoración 6.8,Posesiones perdidas 13,Goles esperados 0.2,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:27.296181
BorjaMayoral,J4,9,9,9,10,Pases totales 18,Pases precisos 14,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 5,Duelos ganados 6,Regates totales 3,Regates completados 1,Tiros a puerta 1,Goles 1,Despejes totales 1,Intercepciones 1,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 89,Toques 29,Valoración 7.4,Posesiones perdidas 7,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:34.013475
BorjaMayoral,J3,9,9,13,9,Pases totales 21,Pases precisos 13,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 4,Duelos aéreos ganados 4,Duelos perdidos 5,Duelos ganados 8,Regates totales 1,Regates completados 1,Ocasiones claras falladas 1,Tiros fuera 2,Tiros a puerta 1,Tiros bloqueados en ataque 1,Tiros al palo 1,Goles 1,Despejes totales 1,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 89,Toques 31,Valoración 7.3,Posesiones perdidas 9,Goles esperados 1.4,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:40.723012
BorjaMayoral,J2,2,2,2,3,Pases totales 9,Pases precisos 6,Centros totales 4,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 4,Regateado 1,Regates totales 3,Regates completados 2,Tiros fuera 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 59,Toques 20,Valoración 6.6,Posesiones perdidas 10,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:47.375554
BorjaMayoral,J1,2,2,2,2,Pases totales 6,Pases precisos 4,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 2,Pérdidas 1,Regates totales 1,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 26,Toques 14,Valoración 6.4,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:31:54.033803
