Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
AitorRuibal,J7,2,2,2,5,Pases totales 56,Pases precisos 47,Balones en largo totales 7,Balones en largo precisos 3,Centros totales 7,Centros precisos 1,Duelos aéreos perdidos 2,Duelos perdidos 7,Duelos ganados 7,Regateado 2,Regates totales 2,Regates completados 1,Despejes totales 2,Intercepciones 2,Entradas totales 5,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 90,Valoración 7,Posesiones perdidas 21,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:43:42.662500
AitorRuibal,J6,2,6,0,7,Pases totales 4,Pases precisos 4,Centros totales 2,Centros precisos 1,Ocasiones creadas 2,Intercepciones 1,Minutos jugados 11,Toques 8,Valoración 7.4,Posesiones perdidas 1,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:43:49.299631
AitorRuibal,J3,2,2,2,1,Pases totales 15,Pases precisos 10,Asistencias de gol 1,Centros totales 2,Duelos aéreos perdidos 1,Duelos perdidos 5,Duelos ganados 2,Regateado 2,Pérdidas 1,Regates totales 1,Despejes totales 1,Faltas recibidas 2,Minutos jugados 57,Toques 28,Valoración 6.3,Posesiones perdidas 10,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:44:00.408444
AitorRuibal,J2,6,6,6,3,Pases totales 31,Pases precisos 26,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 2,Duelos aéreos perdidos 1,Duelos perdidos 8,Duelos ganados 5,Regateado 2,Regates totales 4,Regates completados 2,Ocasiones claras falladas 1,Tiros fuera 2,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 3,Minutos jugados 72,Toques 48,Valoración 6.7,Posesiones perdidas 11,Goles esperados 0.3,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:44:07.084398
AitorRuibal,J1,2,2,2,3,Pases totales 8,Pases precisos 8,Duelos perdidos 2,Duelos ganados 2,Pérdidas 1,Entradas totales 2,Faltas cometidas 1,Minutos jugados 19,Toques 13,Valoración 6.7,Posesiones perdidas 3,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:44:13.703825
