Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
NachoVidal,J10,0,2,2,3,Pases totales 5,Pases precisos 4,Duelos aéreos perdidos 1,Duelos perdidos 1,Minutos jugados 14,Toques 7,Valoración 6.6,Posesiones perdidas 1,2023-11-04 03:39:46.761624
NachoVidal,J4,2,2,2,4,Pases totales 9,Pases precisos 6,Balones en largo totales 3,Balones en largo precisos 1,Duelos ganados 4,Regates totales 1,Regates completados 1,Entradas totales 3,Minutos jugados 10,Toques 15,Valoración 6.9,Posesiones perdidas 3,Goles esperados 0,Pases clave 1,2023-11-04 03:40:04.583223
NachoVidal,J3,11,11,15,11,Pases totales 5,Pases precisos 2,Balones en largo totales 1,Duelos aéreos perdidos 2,Duelos perdidos 3,Duelos ganados 2,Pérdidas 1,Tiros fuera 1,Tiros a puerta 1,Goles 1,Despejes totales 3,Entradas totales 1,Faltas recibidas 1,Minutos jugados 45,Toques 16,Valoración 7.2,Posesiones perdidas 5,Goles esperados 0.2,2023-11-04 03:40:11.232729
