Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
ÍñigoMartínez,J11,6,6,2,6,Pases totales 84,Pases precisos 75,Balones en largo totales 11,Balones en largo precisos 6,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 5,Tiros fuera 1,Tiros al palo 1,Despejes totales 6,Tiros bloqueados en defensa 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 1,Minutos jugados 90,Toques 100,Valoración 7.2,Posesiones perdidas 11,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:20:56.726998
ÍñigoMartínez,J10,10,6,10,8,Pases totales 91,Pases precisos 86,Balones en largo totales 15,Balones en largo precisos 12,Duelos aéreos perdidos 5,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 4,Despejes totales 2,Tiros bloqueados en defensa 2,Entradas totales 1,Faltas recibidas 2,Minutos jugados 90,Toques 102,Valoración 7.6,Posesiones perdidas 7,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:21:03.359977
ÍñigoMartínez,J7,-2,2,2,4,Pases totales 80,Pases precisos 70,Balones en largo totales 7,Balones en largo precisos 6,Duelos aéreos perdidos 4,Duelos aéreos ganados 4,Duelos perdidos 4,Duelos ganados 5,Despejes totales 5,Tiros bloqueados en defensa 1,Faltas recibidas 1,Minutos jugados 78,Toques 89,Valoración 6.9,Posesiones perdidas 10,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:21:14.472980
ÍñigoMartínez,J5,0,2,2,3,Pases totales 12,Pases precisos 10,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 1,Despejes totales 1,Faltas cometidas 1,Minutos jugados 14,Toques 13,Valoración 6.6,Posesiones perdidas 2,Goles esperados 0,2023-11-04 03:21:23.336078
ÍñigoMartínez,J4,0,0,2,3,Pases totales 4,Pases precisos 3,Balones en largo totales 1,Intercepciones 1,Minutos jugados 10,Toques 5,Valoración 6.6,Posesiones perdidas 1,Goles esperados 0,2023-11-04 03:21:29.947573
