Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
KepaArrizabalaga,J11,10,6,2,4,Pases totales 30,Pases precisos 21,Balones en largo totales 10,Balones en largo precisos 1,Despejes totales 1,Paradas desde dentro del área 2,Paradas 2,Despejes con los puños 1,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 39,Valoración 6.8,Posesiones perdidas 9,Goles evitados -0.3,2023-11-04 00:11:56.019336
KepaArrizabalaga,J10,10,6,6,8,Pases totales 41,Pases precisos 37,Balones en largo totales 6,Balones en largo precisos 2,Paradas desde dentro del área 3,Paradas 6,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 54,Valoración 7.7,Posesiones perdidas 4,Goles evitados 0.1,2023-11-04 00:12:02.629981
KepaArrizabalaga,J9,2,2,2,5,Pases totales 29,Pases precisos 29,Balones en largo totales 2,Balones en largo precisos 2,Paradas 1,Minutos jugados 90,Toques 32,Valoración 7,Goles esperados 0,Goles evitados 0.3,2023-11-04 00:12:09.240044
KepaArrizabalaga,J8,6,6,2,7,Pases totales 39,Pases precisos 28,Balones en largo totales 19,Balones en largo precisos 9,Despejes totales 2,Despejes por alto 1,Paradas desde dentro del área 2,Paradas 3,Despejes con los puños 1,Minutos jugados 90,Toques 51,Valoración 7.5,Posesiones perdidas 11,Goles esperados 0,Goles evitados 0.7,2023-11-04 00:12:15.863907
KepaArrizabalaga,J7,2,2,2,5,Pases totales 29,Pases precisos 25,Balones en largo totales 6,Balones en largo precisos 2,Despejes totales 1,Paradas 2,Minutos jugados 90,Toques 39,Valoración 7,Posesiones perdidas 4,Goles esperados 0,Goles evitados 0.2,2023-11-04 00:12:22.490131
KepaArrizabalaga,J6,6,2,2,1,Pases totales 20,Pases precisos 18,Balones en largo totales 3,Balones en largo precisos 2,Despejes totales 1,Paradas desde dentro del área 1,Paradas 1,Minutos jugados 90,Toques 23,Valoración 6.3,Posesiones perdidas 2,Goles esperados 0,Goles evitados -0.6,2023-11-04 00:12:29.115476
KepaArrizabalaga,J5,10,6,10,6,Pases totales 41,Pases precisos 31,Balones en largo totales 17,Balones en largo precisos 7,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 1,Paradas desde dentro del área 3,Paradas 4,Minutos jugados 90,Toques 47,Valoración 7.3,Posesiones perdidas 10,Goles esperados 0,Goles evitados 1.4,2023-11-04 00:12:35.757849
KepaArrizabalaga,J4,2,2,2,3,Pases totales 28,Pases precisos 21,Balones en largo totales 6,Balones en largo precisos 1,Duelos perdidos 1,Regateado 1,Despejes por alto 1,Paradas desde dentro del área 1,Paradas 1,Minutos jugados 90,Toques 33,Valoración 6.6,Posesiones perdidas 7,Goles esperados 0,Goles evitados -0.5,2023-11-04 00:12:42.404225
KepaArrizabalaga,J3,2,2,6,8,Pases totales 27,Pases precisos 21,Balones en largo totales 11,Balones en largo precisos 5,Duelos ganados 2,Despejes totales 1,Faltas recibidas 2,Paradas desde dentro del área 4,Paradas 4,Despejes con los puños 1,Minutos jugados 90,Toques 40,Valoración 7.7,Posesiones perdidas 6,Goles esperados 0,Goles evitados 0.3,2023-11-04 00:12:49.049998
