Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
DimitriFoulquier,J11,2,2,2,1,Pases totales 1,Duelos perdidos 3,Duelos ganados 1,Regates totales 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 17,Toques 6,Valoración 6.2,Posesiones perdidas 4,2023-11-04 03:44:21.274575
DimitriFoulquier,J10,-2,2,2,4,Pases totales 7,Pases precisos 5,Balones en largo totales 1,Balones en largo precisos 1,Duelos ganados 3,Tiros fuera 1,Despejes totales 2,Entradas totales 3,Errores que llevan a disparo 1,Minutos jugados 15,Toques 13,Valoración 6.8,Posesiones perdidas 2,Goles esperados 0.1,2023-11-04 03:44:27.903745
DimitriFoulquier,J9,2,2,6,2,Pases totales 11,Pases precisos 9,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Faltas cometidas 1,Minutos jugados 18,Toques 16,Valoración 6.4,Posesiones perdidas 3,Goles esperados 0,2023-11-04 03:44:34.567006
DimitriFoulquier,J4,2,2,2,2,Pases totales 55,Pases precisos 48,Balones en largo totales 5,Centros totales 3,Duelos perdidos 4,Duelos ganados 2,Pérdidas 1,Regates totales 3,Regates completados 2,Tiros fuera 1,Despejes totales 4,Faltas cometidas 2,Minutos jugados 90,Toques 79,Valoración 6.4,Posesiones perdidas 16,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:44:50.173621
DimitriFoulquier,J3,2,2,2,4,Pases totales 26,Pases precisos 22,Balones en largo totales 2,Duelos ganados 2,Regates totales 1,Regates completados 1,Ocasiones creadas 1,Intercepciones 1,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 32,Toques 35,Valoración 6.8,Posesiones perdidas 4,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.2,2023-11-04 03:44:56.810606
DimitriFoulquier,J2,0,2,6,3,Pases totales 4,Pases precisos 3,Balones en largo totales 2,Balones en largo precisos 1,Minutos jugados 8,Toques 6,Valoración 6.7,Posesiones perdidas 1,Goles esperados 0,2023-11-04 03:45:03.396012
DimitriFoulquier,J1,2,2,2,1,Pases totales 11,Pases precisos 6,Balones en largo totales 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 3,Pérdidas 2,Regates totales 1,Regates completados 1,Despejes totales 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 29,Toques 25,Valoración 6.3,Posesiones perdidas 7,Goles esperados 0,2023-11-04 03:45:10.019875
