Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
IvánMartín,J11,2,2,2,3,Pases totales 21,Pases precisos 21,Duelos ganados 1,Faltas recibidas 1,Minutos jugados 67,Toques 26,Valoración 6.7,Posesiones perdidas 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:15:20.193356
IvánMartín,J10,10,10,14,13,Pases totales 62,Pases precisos 58,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 3,Regates totales 3,Regates completados 2,Tiros a puerta 1,Goles 1,Despejes totales 1,Intercepciones 1,Faltas cometidas 2,Minutos jugados 86,Toques 74,Valoración 7.8,Posesiones perdidas 9,Goles esperados 0.5,Pases clave 4,MATCH_STAT_expectedAssists 0.3,2023-11-04 00:15:26.827344
IvánMartín,J9,2,2,2,6,Pases totales 46,Pases precisos 44,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 5,Duelos ganados 4,Regateado 1,Pérdidas 2,Regates totales 1,Regates completados 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 88,Toques 54,Valoración 7.2,Posesiones perdidas 6,Goles esperados 0,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:15:33.481986
IvánMartín,J7,2,6,2,0,Pases totales 19,Pases precisos 17,Centros totales 1,Centros precisos 1,Duelos perdidos 6,Duelos ganados 1,Regateado 1,Pérdidas 2,Regates totales 2,Entradas totales 1,Penaltis cometidos 1,Faltas cometidas 1,Minutos jugados 53,Toques 30,Valoración 6.1,Posesiones perdidas 6,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:15:42.353335
IvánMartín,J6,14,14,10,11,Pases totales 52,Pases precisos 47,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 2,Pérdidas 1,Tiros fuera 2,Tiros a puerta 1,Goles 1,Entradas totales 2,Faltas cometidas 2,Minutos jugados 90,Toques 62,Valoración 7.5,Posesiones perdidas 8,Goles esperados 0.4,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:15:49.007542
IvánMartín,J5,2,2,2,3,Pases totales 26,Pases precisos 24,Duelos aéreos perdidos 1,Duelos perdidos 6,Duelos ganados 4,Regateado 2,Entradas totales 2,Faltas recibidas 2,Faltas cometidas 3,Minutos jugados 71,Toques 36,Valoración 6.6,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:15:55.639725
IvánMartín,J4,2,2,2,6,Pases totales 41,Pases precisos 36,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos perdidos 3,Duelos perdidos 7,Duelos ganados 6,Regateado 1,Regates totales 2,Regates completados 2,Tiros a puerta 1,Entradas totales 4,Faltas cometidas 3,Minutos jugados 90,Toques 55,Valoración 7.3,Posesiones perdidas 10,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:16:02.302424
IvánMartín,J3,2,6,2,3,Pases totales 40,Pases precisos 34,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 8,Duelos ganados 4,Regateado 2,Pérdidas 3,Regates totales 2,Regates completados 1,Despejes totales 3,Intercepciones 2,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 63,Valoración 6.6,Posesiones perdidas 15,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:16:08.955784
IvánMartín,J2,2,2,2,3,Pases totales 44,Pases precisos 40,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 7,Duelos ganados 5,Regateado 1,Pérdidas 3,Regates totales 1,Despejes totales 1,Entradas totales 2,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 84,Toques 59,Valoración 6.6,Posesiones perdidas 12,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:16:15.624912
IvánMartín,J1,0,0,0,2,Pases totales 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Minutos jugados 10,Toques 1,Valoración 6.5,Posesiones perdidas 1,Goles esperados 0,2023-11-04 00:16:22.215029
