Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
JonPacheco,J11,2,6,2,5,Pases totales 34,Pases precisos 28,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 3,Duelos aéreos ganados 5,Duelos perdidos 4,Duelos ganados 9,Regateado 1,Tiros a puerta 1,Despejes totales 3,Tiros bloqueados en defensa 2,Entradas totales 3,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 46,Valoración 7.1,Posesiones perdidas 6,Goles esperados 0.1,2023-11-04 03:26:07.734904
JonPacheco,J10,2,2,2,4,Pases totales 62,Pases precisos 53,Balones en largo totales 10,Balones en largo precisos 3,Duelos aéreos perdidos 3,Duelos aéreos ganados 7,Duelos perdidos 6,Duelos ganados 8,Despejes totales 8,Entradas totales 1,Faltas cometidas 3,Minutos jugados 90,Toques 75,Valoración 6.9,Posesiones perdidas 10,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:26:14.372016
JonPacheco,J9,2,2,2,3,Pases totales 22,Pases precisos 22,Balones en largo totales 3,Balones en largo precisos 3,Duelos aéreos perdidos 2,Duelos perdidos 2,Tiros bloqueados en defensa 1,Minutos jugados 25,Toques 24,Valoración 6.6,Goles esperados 0,2023-11-04 03:26:20.973949
JonPacheco,J8,6,2,6,2,Pases totales 7,Pases precisos 5,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Despejes totales 2,Minutos jugados 28,Toques 10,Valoración 6.5,Posesiones perdidas 2,Goles esperados 0,2023-11-04 03:26:27.589508
JonPacheco,J7,2,2,6,4,Pases totales 84,Pases precisos 78,Balones en largo totales 6,Balones en largo precisos 4,Duelos aéreos ganados 3,Duelos perdidos 2,Duelos ganados 3,Despejes totales 1,Tiros bloqueados en defensa 1,Intercepciones 1,Faltas cometidas 2,Minutos jugados 61,Toques 88,Valoración 6.9,Posesiones perdidas 6,Goles esperados 0,2023-11-04 03:26:34.232783
JonPacheco,J6,-2,2,2,2,Pases totales 15,Pases precisos 14,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 1,Intercepciones 1,Minutos jugados 16,Toques 16,Valoración 6.4,Posesiones perdidas 1,Goles esperados 0,2023-11-04 03:26:40.838837
JonPacheco,J2,2,0,2,0,Pases totales 4,Balones en largo totales 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 1,Regateado 1,Despejes totales 1,Faltas cometidas 2,Minutos jugados 12,Toques 5,Valoración 6.1,Posesiones perdidas 4,Goles esperados 0,2023-11-04 03:26:54.197422
