Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
SaúlCoco,J12,6,6,10,4,Pases totales 50,Pases precisos 48,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 2,Regateado 2,Tiros bloqueados en ataque 1,Despejes totales 9,Tiros bloqueados en defensa 1,Faltas cometidas 1,Minutos jugados 90,Toques 64,Valoración 6.9,Posesiones perdidas 3,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:58:43.108883
SaúlCoco,J11,2,2,2,3,Pases totales 44,Pases precisos 37,Balones en largo totales 4,Balones en largo precisos 2,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 5,Duelos ganados 6,Pérdidas 1,Despejes totales 8,Intercepciones 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 90,Toques 58,Valoración 6.7,Posesiones perdidas 8,2023-11-04 00:58:49.764551
SaúlCoco,J10,2,2,6,6,Pases totales 56,Pases precisos 50,Balones en largo totales 4,Balones en largo precisos 1,Duelos aéreos ganados 3,Duelos perdidos 3,Duelos ganados 4,Pérdidas 1,Tiros a puerta 2,Despejes totales 1,Entradas como último hombre 1,Entradas totales 1,Faltas cometidas 2,Minutos jugados 45,Toques 65,Valoración 7.2,Posesiones perdidas 9,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:58:56.435710
SaúlCoco,J9,15,15,11,14,Pases totales 32,Pases precisos 31,Balones en largo totales 2,Balones en largo precisos 2,Duelos perdidos 1,Duelos ganados 4,Tiros a puerta 1,Goles 1,Despejes totales 4,Tiros bloqueados en defensa 1,Intercepciones 3,Entradas totales 4,Faltas cometidas 1,Minutos jugados 90,Toques 47,Valoración 7.9,Posesiones perdidas 2,Goles esperados 0.0,2023-11-04 00:59:03.101731
SaúlCoco,J7,2,2,2,3,Pases totales 44,Pases precisos 40,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 3,Regateado 2,Tiros fuera 1,Despejes totales 3,Tiros bloqueados en defensa 3,Entradas totales 3,Faltas cometidas 1,Minutos jugados 90,Toques 59,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0.0,2023-11-04 00:59:12.011667
SaúlCoco,J6,2,2,2,4,Pases totales 4,Pases precisos 4,Duelos aéreos ganados 1,Duelos ganados 2,Despejes totales 4,Entradas totales 1,Minutos jugados 30,Toques 10,Valoración 6.9,Goles esperados 0,2023-11-04 00:59:18.658746
SaúlCoco,J5,2,2,2,1,Pases totales 15,Pases precisos 13,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 1,Regateado 1,Tiros fuera 1,Faltas recibidas 1,Minutos jugados 26,Toques 17,Valoración 6.3,Posesiones perdidas 2,Goles esperados 0.0,2023-11-04 00:59:25.293139
SaúlCoco,J3,2,2,6,5,Pases totales 17,Pases precisos 12,Balones en largo totales 8,Balones en largo precisos 4,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 3,Despejes totales 1,Tiros bloqueados en defensa 2,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 25,Toques 23,Valoración 7.1,Posesiones perdidas 5,Goles esperados 0,2023-11-04 00:59:34.182642
SaúlCoco,J1,6,6,6,4,Pases totales 58,Pases precisos 56,Balones en largo totales 3,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 2,Despejes totales 4,Intercepciones 1,Entradas totales 1,Minutos jugados 90,Toques 67,Valoración 6.8,Posesiones perdidas 2,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:59:43.084714
