Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Bebé,J11,13,9,13,8,Pases totales 1,Duelos perdidos 2,Pérdidas 1,Regates totales 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Goles 1,Minutos jugados 13,Toques 5,Valoración 7,Posesiones perdidas 3,Goles esperados 0.0,2023-11-04 02:23:27.714092
Bebé,J10,5,5,13,9,Pases totales 2,Pases precisos 1,Balones en largo totales 1,Duelos ganados 1,Tiros a puerta 1,Goles 1,Entradas totales 1,Minutos jugados 10,Toques 8,Valoración 7.2,Posesiones perdidas 5,Goles esperados 0.8,2023-11-04 02:23:34.354636
Bebé,J7,2,0,2,3,Pases totales 5,Pases precisos 1,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 1,Duelos ganados 1,Regates totales 1,Regates completados 1,Minutos jugados 11,Toques 9,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0,2023-11-04 02:23:45.465497
Bebé,J6,2,0,0,3,Pases totales 3,Pases precisos 3,Centros totales 4,Centros precisos 1,Duelos perdidos 1,Duelos ganados 2,Regates totales 3,Regates completados 2,Tiros bloqueados en ataque 1,Minutos jugados 8,Toques 12,Valoración 6.7,Posesiones perdidas 4,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:23:52.107123
Bebé,J5,0,2,0,2,Pases totales 1,Pases precisos 1,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Regates totales 1,Minutos jugados 8,Toques 5,Valoración 6.4,Posesiones perdidas 2,Goles esperados 0,2023-11-04 02:23:58.724055
Bebé,J4,2,2,6,4,Pases totales 2,Pases precisos 2,Duelos ganados 2,Regates totales 1,Regates completados 1,Tiros a puerta 1,Faltas recibidas 1,Minutos jugados 12,Toques 6,Valoración 6.9,Posesiones perdidas 1,Goles esperados 0.0,2023-11-04 02:24:05.351347
Bebé,J2,2,0,0,1,Pases totales 2,Pases precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Regates totales 1,Regates completados 1,Ocasiones claras falladas 1,Tiros fuera 2,Minutos jugados 12,Toques 5,Valoración 6.3,Posesiones perdidas 1,Goles esperados 0.4,2023-11-04 02:24:14.238399
