Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Jorge deFrutos,J11,2,0,2,3,Pases totales 1,Pases precisos 1,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 1,Faltas cometidas 1,Minutos jugados 10,Toques 4,Valoración 6.7,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:50:09.690515
Jorge deFrutos,J10,2,2,6,3,Pases totales 4,Pases precisos 4,Centros totales 1,Centros precisos 1,Duelos perdidos 1,Duelos ganados 3,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 1,Entradas totales 1,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 45,Toques 12,Valoración 6.7,Posesiones perdidas 2,Goles esperados 0.1,2023-11-04 01:50:16.355311
Jorge deFrutos,J9,2,2,2,2,Pases totales 3,Pases precisos 2,Duelos perdidos 1,Pérdidas 1,Minutos jugados 14,Toques 5,Valoración 6.4,Posesiones perdidas 2,Goles esperados 0,2023-11-04 01:50:22.943178
Jorge deFrutos,J8,2,2,2,4,Pases totales 8,Pases precisos 8,Centros totales 1,Centros precisos 1,Duelos ganados 1,Tiros fuera 1,Tiros a puerta 1,Faltas recibidas 1,Minutos jugados 19,Toques 12,Valoración 6.9,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:50:29.557398
Jorge deFrutos,J7,2,2,6,3,Pases totales 10,Pases precisos 7,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 3,Duelos perdidos 4,Duelos ganados 1,Regates totales 1,Faltas recibidas 1,Minutos jugados 66,Toques 16,Valoración 6.6,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:50:36.169166
Jorge deFrutos,J6,2,2,2,4,Pases totales 7,Pases precisos 4,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 3,Regates totales 2,Regates completados 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 30,Toques 13,Valoración 6.8,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:50:42.812096
Jorge deFrutos,J5,10,10,10,12,Pases totales 3,Pases precisos 1,Duelos aéreos perdidos 2,Duelos perdidos 3,Regateado 1,Tiros fuera 1,Tiros a puerta 2,Tiros al palo 1,Goles 1,Minutos jugados 13,Toques 6,Valoración 7.7,Posesiones perdidas 2,Goles esperados 0.8,2023-11-04 01:50:49.449888
Jorge deFrutos,J4,2,2,2,4,Pases totales 11,Pases precisos 8,Centros totales 4,Centros precisos 2,Duelos perdidos 3,Regateado 1,Pérdidas 1,Ocasiones creadas 1,Faltas cometidas 1,Minutos jugados 26,Toques 18,Valoración 6.8,Posesiones perdidas 7,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 01:50:56.081755
Jorge deFrutos,J3,-2,-2,2,2,Pases totales 6,Pases precisos 5,Centros totales 3,Centros precisos 1,Duelos perdidos 2,Duelos ganados 1,Regateado 1,Pérdidas 1,Faltas recibidas 1,Minutos jugados 23,Toques 12,Valoración 6.4,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:51:02.732490
Jorge deFrutos,J2,2,2,2,2,Pases totales 7,Pases precisos 6,Centros totales 1,Minutos jugados 25,Toques 10,Valoración 6.4,Posesiones perdidas 4,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:51:09.314958
