Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
LukaModrić,J11,10,6,10,6,Pases totales 27,Pases precisos 24,Balones en largo totales 2,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 3,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 1,Pérdidas 1,Ocasiones creadas 1,Despejes totales 1,Intercepciones 1,Faltas cometidas 1,Minutos jugados 27,Toques 34,Valoración 7.2,Posesiones perdidas 7,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:25:40.568579
LukaModrić,J10,2,2,2,2,Pases totales 18,Pases precisos 17,Balones en largo totales 1,Centros totales 1,Duelos ganados 1,Tiros fuera 1,Entradas totales 1,Minutos jugados 23,Toques 21,Valoración 6.5,Posesiones perdidas 2,Goles esperados 0.1,2023-11-04 01:25:47.196125
LukaModrić,J9,6,6,6,7,Pases totales 93,Pases precisos 84,Balones en largo totales 12,Balones en largo precisos 9,Centros totales 2,Duelos perdidos 1,Duelos ganados 2,Entradas totales 2,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 79,Toques 101,Valoración 7.5,Posesiones perdidas 11,Goles esperados 0,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:25:53.875044
LukaModrić,J6,2,2,2,2,Pases totales 31,Pases precisos 27,Balones en largo totales 4,Balones en largo precisos 3,Duelos perdidos 3,Pérdidas 3,Tiros fuera 1,Minutos jugados 45,Toques 38,Valoración 6.5,Posesiones perdidas 7,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:26:05.003100
LukaModrić,J5,2,2,2,2,Pases totales 13,Pases precisos 13,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 1,Regates totales 1,Faltas cometidas 1,Minutos jugados 28,Toques 15,Valoración 6.5,Posesiones perdidas 2,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:26:11.616459
LukaModrić,J4,10,2,2,9,Pases totales 71,Pases precisos 66,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 7,Centros precisos 2,Duelos aéreos perdidos 3,Duelos perdidos 8,Duelos ganados 2,Regateado 1,Regates totales 2,Regates completados 1,Tiros a puerta 2,Tiros bloqueados en defensa 1,Faltas recibidas 1,Faltas cometidas 3,Minutos jugados 76,Toques 86,Valoración 7.8,Posesiones perdidas 11,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 01:26:18.265237
LukaModrić,J3,2,2,2,2,Pases totales 22,Pases precisos 19,Balones en largo totales 1,Balones en largo precisos 1,Duelos perdidos 3,Pérdidas 3,Intercepciones 1,Minutos jugados 27,Toques 27,Valoración 6.4,Posesiones perdidas 6,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:26:24.899418
LukaModrić,J2,2,2,2,8,Pases totales 25,Pases precisos 22,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos perdidos 1,Ocasiones creadas 2,Tiros fuera 2,Intercepciones 3,Faltas cometidas 1,Minutos jugados 18,Toques 32,Valoración 7.6,Posesiones perdidas 4,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:26:31.563980
LukaModrić,J1,0,2,0,6,Pases totales 22,Pases precisos 19,Balones en largo totales 3,Balones en largo precisos 3,Duelos ganados 1,Regates totales 1,Regates completados 1,Tiros a puerta 1,Minutos jugados 10,Toques 24,Valoración 7.2,Posesiones perdidas 3,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.2,2023-11-04 01:26:38.224356
