Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
JosephAidoo,J8,2,2,2,3,Pases totales 21,Pases precisos 16,Balones en largo totales 6,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 3,Regateado 1,Tiros fuera 1,Despejes totales 8,Entradas totales 2,Faltas cometidas 1,Minutos jugados 90,Toques 35,Valoración 6.6,Posesiones perdidas 5,Goles esperados 0.0,2023-11-04 03:32:58.441807
JosephAidoo,J7,-2,6,6,5,Pases totales 30,Pases precisos 25,Balones en largo totales 5,Balones en largo precisos 2,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 4,Regateado 1,Despejes totales 6,Tiros bloqueados en defensa 1,Intercepciones 2,Entradas totales 3,Minutos jugados 90,Toques 46,Valoración 7.1,Posesiones perdidas 6,Goles esperados 0,2023-11-04 03:33:05.116055
JosephAidoo,J4,0,0,0,2,Pases totales 1,Balones en largo totales 1,Despejes totales 1,Minutos jugados 11,Toques 2,Valoración 6.5,Posesiones perdidas 1,Goles esperados 0,2023-11-04 03:33:16.197951
JosephAidoo,J3,2,2,6,3,Pases totales 42,Pases precisos 32,Balones en largo totales 8,Balones en largo precisos 3,Duelos aéreos perdidos 3,Duelos aéreos ganados 5,Duelos perdidos 5,Duelos ganados 8,Regateado 2,Despejes totales 4,Entradas totales 3,Faltas cometidas 1,Minutos jugados 90,Toques 52,Valoración 6.7,Posesiones perdidas 10,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:33:22.862965
JosephAidoo,J2,6,2,10,4,Pases totales 17,Pases precisos 11,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 4,Duelos perdidos 5,Duelos ganados 6,Pérdidas 2,Regates totales 2,Regates completados 2,Tiros fuera 1,Tiros bloqueados en ataque 1,Despejes totales 3,Faltas cometidas 1,Minutos jugados 45,Toques 30,Valoración 6.8,Posesiones perdidas 9,Goles esperados 0.0,2023-11-04 03:33:29.497102
JosephAidoo,J1,2,2,2,3,Pases totales 70,Pases precisos 58,Balones en largo totales 13,Balones en largo precisos 6,Duelos aéreos perdidos 4,Duelos aéreos ganados 3,Duelos perdidos 5,Duelos ganados 3,Despejes totales 5,Intercepciones 2,Faltas cometidas 1,Minutos jugados 90,Toques 82,Valoración 6.6,Posesiones perdidas 12,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:33:36.166278
