Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Koke,J12,2,-2,6,4,Pases totales 47,Pases precisos 40,Balones en largo totales 3,Balones en largo precisos 2,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 3,Regateado 1,Despejes totales 2,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 60,Toques 54,Valoración 6.9,Posesiones perdidas 8,Pases clave 1,2023-11-04 00:57:42.339992
Koke,J11,10,6,10,9,Pases totales 137,Pases precisos 127,Balones en largo totales 9,Balones en largo precisos 5,Asistencias de gol 1,Centros totales 1,Duelos perdidos 1,Duelos ganados 2,Tiros bloqueados en defensa 1,Entradas totales 2,Faltas cometidas 1,Minutos jugados 90,Toques 149,Valoración 7.8,Posesiones perdidas 13,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:57:48.990628
Koke,J10,10,2,10,6,Pases totales 157,Pases precisos 151,Balones en largo totales 9,Balones en largo precisos 8,Duelos perdidos 6,Duelos ganados 4,Regateado 5,Regates totales 1,Ocasiones claras falladas 1,Tiros a puerta 1,Intercepciones 3,Entradas totales 4,Minutos jugados 90,Toques 170,Valoración 7.3,Posesiones perdidas 11,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:57:55.666016
Koke,J9,10,6,6,5,Pases totales 47,Pases precisos 39,Balones en largo totales 2,Balones en largo precisos 1,Asistencias de gol 1,Duelos aéreos perdidos 4,Duelos aéreos ganados 1,Duelos perdidos 8,Duelos ganados 3,Pérdidas 2,Regates totales 1,Ocasiones creadas 1,Despejes totales 2,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 55,Valoración 7.1,Posesiones perdidas 11,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.3,2023-11-04 00:58:02.368736
Koke,J8,2,2,6,9,Pases totales 71,Pases precisos 65,Balones en largo totales 6,Balones en largo precisos 3,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 5,Pérdidas 1,Ocasiones creadas 1,Tiros fuera 1,Tiros bloqueados en defensa 1,Intercepciones 1,Entradas totales 3,Faltas recibidas 1,Minutos jugados 61,Toques 82,Valoración 7.9,Posesiones perdidas 8,Goles esperados 0.0,Pases clave 3,MATCH_STAT_expectedAssists 0.3,2023-11-04 00:58:09.046510
Koke,J7,2,2,10,4,Pases totales 64,Pases precisos 52,Balones en largo totales 5,Balones en largo precisos 2,Duelos perdidos 3,Duelos ganados 5,Regateado 2,Pérdidas 1,Despejes totales 2,Entradas totales 2,Faltas recibidas 3,Minutos jugados 90,Toques 76,Valoración 6.8,Posesiones perdidas 13,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:58:15.695670
Koke,J6,6,2,6,3,Pases totales 20,Pases precisos 19,Balones en largo totales 2,Balones en largo precisos 2,Duelos perdidos 3,Duelos ganados 2,Regateado 1,Regates totales 2,Regates completados 1,Despejes totales 1,Intercepciones 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 45,Toques 25,Valoración 6.7,Posesiones perdidas 2,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:58:22.359303
Koke,J1,0,0,0,0,Pases totales 2,Pases precisos 2,Minutos jugados 7,Toques 3,Goles esperados 0,2023-11-04 00:58:35.665007
