Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MarcCardona,J11,2,2,2,4,Pases totales 14,Pases precisos 9,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 2,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Tiros a puerta 1,Faltas recibidas 1,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 60,Toques 22,Valoración 6.8,Posesiones perdidas 8,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:41:33.021426
MarcCardona,J10,2,2,2,1,Pases totales 14,Pases precisos 9,Centros totales 1,Duelos aéreos perdidos 2,Duelos perdidos 6,Duelos ganados 1,Regateado 2,Pérdidas 1,Regates totales 1,Regates completados 1,Faltas cometidas 2,Fueras de juego 2,Minutos jugados 83,Toques 28,Valoración 6.3,Posesiones perdidas 12,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:41:39.650729
MarcCardona,J9,9,9,9,9,Pases totales 15,Pases precisos 13,Duelos aéreos perdidos 1,Duelos perdidos 5,Duelos ganados 4,Regateado 2,Regates totales 2,Tiros a puerta 1,Goles 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 2,Fueras de juego 3,Minutos jugados 58,Toques 27,Valoración 7.2,Posesiones perdidas 5,Goles esperados 0.8,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:41:46.297765
MarcCardona,J8,9,9,9,12,Pases totales 6,Pases precisos 3,Duelos aéreos perdidos 2,Duelos perdidos 3,Duelos ganados 2,Regates totales 2,Regates completados 1,Tiros a puerta 1,Goles 1,Faltas recibidas 1,Penaltis provocados 1,Minutos jugados 13,Toques 11,Valoración 7.9,Posesiones perdidas 4,Goles esperados 0.3,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:41:52.929504
MarcCardona,J4,2,2,2,4,Pases totales 5,Pases precisos 5,Tiros a puerta 1,Minutos jugados 14,Toques 7,Valoración 6.8,Posesiones perdidas 1,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:42:06.257674
MarcCardona,J2,0,2,2,3,Pases totales 4,Pases precisos 4,Centros totales 1,Duelos ganados 1,Despejes totales 1,Faltas recibidas 1,Minutos jugados 8,Toques 8,Valoración 6.6,Posesiones perdidas 2,Goles esperados 0,2023-11-04 01:42:15.096959
MarcCardona,J1,2,2,6,1,Pases totales 19,Pases precisos 13,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 8,Duelos ganados 4,Pérdidas 2,Regates totales 5,Regates completados 1,Fueras de juego 1,Minutos jugados 64,Toques 29,Valoración 6.2,Posesiones perdidas 12,Goles esperados 0,2023-11-04 01:42:21.702783
