Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
ØrjanNyland,J11,6,2,6,4,Pases totales 24,Pases precisos 19,Balones en largo totales 7,Balones en largo precisos 3,Despejes totales 1,Despejes por alto 1,Paradas desde dentro del área 2,Paradas 3,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 34,Valoración 6.9,Posesiones perdidas 5,Goles evitados -0.9,2023-11-04 02:37:35.202213
ØrjanNyland,J10,6,6,6,4,Pases totales 24,Pases precisos 22,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 1,Paradas desde dentro del área 2,Paradas 3,Despejes con los puños 1,Minutos jugados 90,Toques 32,Valoración 6.8,Posesiones perdidas 2,Goles evitados -0.1,2023-11-04 02:37:41.843997
ØrjanNyland,J9,6,2,2,3,Pases totales 16,Pases precisos 12,Balones en largo totales 8,Balones en largo precisos 4,Paradas desde dentro del área 1,Paradas 2,Minutos jugados 90,Toques 21,Valoración 6.6,Posesiones perdidas 4,Goles esperados 0,Goles evitados -0.8,2023-11-04 02:37:48.443468
ØrjanNyland,J8,2,2,6,8,Pases totales 22,Pases precisos 12,Balones en largo totales 20,Balones en largo precisos 10,Duelos aéreos ganados 2,Duelos ganados 2,Despejes totales 1,Faltas recibidas 1,Paradas desde dentro del área 3,Paradas 4,Despejes con los puños 1,Minutos jugados 90,Toques 37,Valoración 7.6,Posesiones perdidas 11,Goles esperados 0,Goles evitados 0.6,2023-11-04 02:37:55.092298
ØrjanNyland,J7,2,2,6,1,Pases totales 28,Pases precisos 12,Balones en largo totales 19,Balones en largo precisos 3,Minutos jugados 90,Toques 31,Valoración 6.2,Posesiones perdidas 16,Goles esperados 0,Goles evitados 0.0,2023-11-04 02:38:01.700816
ØrjanNyland,J6,6,2,2,5,Pases totales 32,Pases precisos 15,Balones en largo totales 25,Balones en largo precisos 8,Paradas desde dentro del área 2,Paradas 2,Minutos jugados 90,Toques 40,Valoración 7.1,Posesiones perdidas 18,Goles esperados 0,Goles evitados 0.2,2023-11-04 02:38:08.302824
