Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Isco,J12,0,0,0,0,Pases totales 48,Pases precisos 46,Balones en largo totales 7,Balones en largo precisos 7,Centros totales 6,Centros precisos 2,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 6,Regateado 1,Regates totales 4,Regates completados 2,Tiros fuera 1,Tiros bloqueados en ataque 2,Intercepciones 1,Entradas totales 1,Faltas recibidas 3,Minutos jugados 63,Toques 70,Valoración 7.7,Posesiones perdidas 10,Goles esperados 0.1,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 17:40:32.956081
Isco,J11,14,14,18,13,Pases totales 41,Pases precisos 34,Asistencias de gol 1,Centros totales 8,Centros precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 13,Duelos ganados 12,Regateado 2,Pérdidas 7,Regates totales 2,Regates completados 1,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros fuera 1,Tiros a puerta 1,Goles 1,Despejes totales 1,Intercepciones 1,Entradas totales 1,Faltas recibidas 8,Faltas cometidas 2,Minutos jugados 90,Toques 79,Valoración 7.9,Posesiones perdidas 23,Goles esperados 0.6,Pases clave 2,MATCH_STAT_expectedAssists 0.4,2023-11-04 17:40:37.144922
Isco,J10,6,6,6,9,Pases totales 48,Pases precisos 36,Balones en largo totales 6,Balones en largo precisos 3,Centros totales 7,Centros precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 12,Duelos ganados 15,Regateado 2,Pérdidas 5,Regates totales 9,Regates completados 6,Ocasiones claras falladas 1,Tiros fuera 2,Tiros a puerta 2,Entradas totales 3,Faltas recibidas 5,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 90,Toques 89,Valoración 7.8,Posesiones perdidas 27,Goles esperados 0.3,Pases clave 3,MATCH_STAT_expectedAssists 0.3,2023-11-04 17:40:41.352021
Isco,J9,6,6,2,4,Pases totales 61,Pases precisos 49,Balones en largo totales 3,Balones en largo precisos 1,Centros totales 5,Centros precisos 2,Duelos aéreos perdidos 2,Duelos perdidos 9,Duelos ganados 6,Regateado 3,Regates totales 4,Regates completados 2,Intercepciones 1,Entradas totales 1,Faltas recibidas 3,Faltas cometidas 2,Minutos jugados 90,Toques 80,Valoración 6.9,Posesiones perdidas 20,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 17:40:45.453435
Isco,J8,6,6,6,10,Pases totales 30,Pases precisos 25,Balones en largo totales 2,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 7,Centros precisos 4,Duelos aéreos perdidos 5,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 3,Pérdidas 1,Regates totales 2,Regates completados 2,Tiros a puerta 2,Tiros bloqueados en ataque 1,Tiros al palo 1,Minutos jugados 62,Toques 48,Valoración 8.1,Posesiones perdidas 12,Goles esperados 0.1,Pases clave 4,MATCH_STAT_expectedAssists 0.4,2023-11-04 17:40:49.484482
Isco,J7,6,6,2,8,Pases totales 54,Pases precisos 45,Balones en largo totales 5,Balones en largo precisos 3,Centros totales 4,Centros precisos 1,Duelos perdidos 2,Duelos ganados 2,Regateado 1,Pérdidas 1,Regates totales 1,Regates completados 1,Ocasiones creadas 1,Tiros a puerta 1,Faltas recibidas 1,Minutos jugados 81,Toques 68,Valoración 7.6,Posesiones perdidas 16,Goles esperados 0.0,Pases clave 3,MATCH_STAT_expectedAssists 0.4,2023-11-04 17:40:53.481253
Isco,J6,6,6,6,7,Pases totales 73,Pases precisos 67,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 7,Centros precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 9,Duelos ganados 4,Pérdidas 4,Regates totales 6,Regates completados 3,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros fuera 4,Tiros a puerta 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 99,Valoración 7.4,Posesiones perdidas 20,Goles esperados 0.8,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 17:40:57.523324
Isco,J5,2,2,2,3,Pases totales 30,Pases precisos 29,Centros totales 4,Centros precisos 1,Duelos perdidos 5,Duelos ganados 2,Regateado 1,Pérdidas 4,Regates totales 1,Regates completados 1,Ocasiones creadas 1,Intercepciones 1,Faltas recibidas 1,Minutos jugados 66,Toques 46,Valoración 6.7,Posesiones perdidas 9,Goles esperados 0,Pases clave 3,MATCH_STAT_expectedAssists 0.4,2023-11-04 17:41:01.495108
Isco,J4,10,10,6,7,Pases totales 53,Pases precisos 49,Balones en largo totales 2,Balones en largo precisos 2,Centros totales 4,Centros precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 12,Duelos ganados 8,Pérdidas 5,Regates totales 4,Regates completados 1,Tiros a puerta 2,Tiros al palo 1,Entradas totales 2,Faltas recibidas 5,Faltas cometidas 3,Minutos jugados 89,Toques 83,Valoración 7.4,Posesiones perdidas 17,Goles esperados 0.1,Pases clave 5,MATCH_STAT_expectedAssists 0.3,2023-11-04 17:41:05.487035
Isco,J3,10,10,10,13,Pases totales 50,Pases precisos 43,Balones en largo totales 2,Centros totales 4,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 10,Pérdidas 1,Regates totales 4,Regates completados 2,Tiros a puerta 2,Goles 1,Entradas totales 3,Faltas recibidas 5,Minutos jugados 90,Toques 75,Valoración 7.8,Posesiones perdidas 16,Goles esperados 0.2,Pases clave 3,MATCH_STAT_expectedAssists 0.0,2023-11-04 17:41:09.471918
Isco,J2,6,6,6,5,Pases totales 61,Pases precisos 60,Balones en largo totales 7,Balones en largo precisos 7,Centros totales 5,Centros precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 7,Regateado 1,Pérdidas 3,Regates totales 1,Ocasiones creadas 1,Tiros fuera 2,Tiros bloqueados en ataque 1,Faltas cometidas 2,Minutos jugados 72,Toques 80,Valoración 7.1,Posesiones perdidas 10,Goles esperados 0.2,Pases clave 2,MATCH_STAT_expectedAssists 0.3,2023-11-04 17:41:13.482929
Isco,J1,10,10,10,5,Pases totales 24,Pases precisos 18,Balones en largo totales 2,Balones en largo precisos 2,Centros totales 4,Centros precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 8,Duelos ganados 6,Regateado 1,Pérdidas 1,Regates totales 4,Regates completados 1,Tiros fuera 1,Entradas totales 2,Faltas recibidas 3,Faltas cometidas 2,Minutos jugados 71,Toques 48,Valoración 7,Posesiones perdidas 16,Goles esperados 0.0,Pases clave 3,MATCH_STAT_expectedAssists 0.2,2023-11-04 17:41:17.483058
