Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Sávio,J11,6,6,2,6,Pases totales 17,Pases precisos 12,Balones en largo totales 1,Centros totales 4,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 10,Pérdidas 1,Regates totales 6,Regates completados 4,Tiros fuera 1,Despejes totales 1,Entradas totales 1,Faltas recibidas 4,Faltas cometidas 1,Minutos jugados 90,Toques 48,Valoración 7.2,Posesiones perdidas 18,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:25:50.883389
Sávio,J10,9,9,13,10,Pases totales 24,Pases precisos 19,Balones en largo totales 1,Centros totales 4,Duelos perdidos 1,Duelos ganados 6,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros a puerta 1,Goles 1,Entradas totales 4,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 80,Toques 41,Valoración 7.5,Posesiones perdidas 12,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:25:57.520310
Sávio,J9,2,2,2,5,Pases totales 31,Pases precisos 28,Centros totales 4,Centros precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 6,Duelos ganados 3,Pérdidas 3,Regates totales 3,Regates completados 2,Tiros a puerta 1,Tiros bloqueados en ataque 1,Intercepciones 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 72,Toques 53,Valoración 7.1,Posesiones perdidas 15,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:26:04.161216
Sávio,J8,-2,2,2,0,Pases totales 28,Pases precisos 20,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 3,Duelos perdidos 8,Duelos ganados 4,Pérdidas 4,Regates totales 3,Regates completados 1,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 79,Toques 49,Valoración 6,Posesiones perdidas 19,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:26:10.812424
Sávio,J7,6,6,2,8,Pases totales 23,Pases precisos 18,Balones en largo totales 1,Asistencias de gol 1,Centros totales 4,Centros precisos 2,Duelos perdidos 2,Duelos ganados 5,Pérdidas 1,Regates totales 4,Regates completados 3,Ocasiones creadas 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 90,Toques 42,Valoración 7.6,Posesiones perdidas 14,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.8,2023-11-03 22:26:17.487762
Sávio,J6,13,13,13,14,Pases totales 28,Pases precisos 24,Balones en largo totales 1,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 4,Centros precisos 2,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 5,Regates totales 3,Regates completados 2,Ocasiones creadas 2,Tiros fuera 1,Tiros a puerta 2,Goles 1,Entradas totales 1,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 75,Toques 44,Valoración 9.1,Posesiones perdidas 11,Goles esperados 0.3,Pases clave 3,MATCH_STAT_expectedAssists 1.3,2023-11-03 22:26:24.156502
Sávio,J5,13,13,13,13,Pases totales 35,Pases precisos 29,Balones en largo totales 1,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 2,Duelos perdidos 3,Duelos ganados 6,Pérdidas 3,Regates totales 4,Regates completados 4,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Goles 1,Faltas recibidas 2,Fueras de juego 3,Minutos jugados 89,Toques 53,Valoración 8.3,Posesiones perdidas 12,Goles esperados 0.2,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:26:30.844003
Sávio,J4,6,6,2,5,Pases totales 17,Pases precisos 16,Balones en largo totales 1,Centros totales 3,Duelos aéreos perdidos 1,Duelos perdidos 6,Duelos ganados 7,Regates totales 9,Regates completados 6,Tiros a puerta 1,Entradas totales 1,Faltas cometidas 2,Minutos jugados 72,Toques 35,Valoración 7.1,Posesiones perdidas 9,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:26:37.488281
Sávio,J3,6,6,6,4,Pases totales 23,Pases precisos 16,Centros totales 4,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 8,Duelos ganados 8,Regateado 1,Pérdidas 1,Regates totales 6,Regates completados 3,Ocasiones claras falladas 2,Tiros fuera 1,Tiros a puerta 1,Tiros al palo 1,Despejes totales 1,Intercepciones 1,Entradas totales 3,Faltas recibidas 1,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 89,Toques 46,Valoración 6.8,Posesiones perdidas 18,Goles esperados 0.6,2023-11-03 22:26:44.175548
Sávio,J2,6,6,6,7,Pases totales 15,Pases precisos 11,Asistencias de gol 1,Centros totales 3,Centros precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 2,Pérdidas 2,Ocasiones creadas 1,Intercepciones 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 72,Toques 28,Valoración 7.5,Posesiones perdidas 9,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.5,2023-11-03 22:26:50.847390
Sávio,J1,-2,2,6,2,Pases totales 17,Pases precisos 17,Centros totales 3,Centros precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 2,Regateado 1,Pérdidas 1,Regates totales 1,Faltas recibidas 2,Minutos jugados 64,Toques 37,Valoración 6.4,Posesiones perdidas 12,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:26:57.514701
