Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
HéctorBellerín,J11,2,2,6,2,Pases totales 42,Pases precisos 34,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 2,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 5,Pérdidas 4,Regates totales 4,Regates completados 4,Despejes totales 2,Intercepciones 1,Faltas cometidas 1,Minutos jugados 90,Toques 73,Valoración 6.5,Posesiones perdidas 19,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:15:43.405433
HéctorBellerín,J10,2,2,2,3,Pases totales 28,Pases precisos 19,Balones en largo totales 6,Balones en largo precisos 1,Centros totales 2,Duelos aéreos perdidos 3,Duelos aéreos ganados 3,Duelos perdidos 9,Duelos ganados 5,Regateado 2,Pérdidas 1,Regates totales 2,Ocasiones creadas 1,Despejes totales 1,Tiros bloqueados en defensa 1,Intercepciones 2,Entradas totales 2,Faltas cometidas 1,Minutos jugados 90,Toques 54,Valoración 6.6,Posesiones perdidas 20,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:15:50.080230
HéctorBellerín,J9,2,2,2,2,Pases totales 57,Pases precisos 49,Balones en largo totales 6,Balones en largo precisos 2,Centros totales 6,Duelos aéreos perdidos 2,Duelos perdidos 4,Duelos ganados 1,Regateado 1,Intercepciones 1,Goles en propia puerta 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 82,Valoración 6.4,Posesiones perdidas 21,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:15:56.729868
HéctorBellerín,J8,6,6,2,6,Pases totales 53,Pases precisos 44,Balones en largo totales 4,Balones en largo precisos 4,Centros totales 4,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 5,Regates totales 4,Regates completados 2,Ocasiones creadas 1,Despejes totales 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 90,Toques 75,Valoración 7.3,Posesiones perdidas 18,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.5,2023-11-04 03:16:03.404763
HéctorBellerín,J6,2,2,6,4,Pases totales 50,Pases precisos 47,Balones en largo totales 5,Balones en largo precisos 4,Duelos perdidos 6,Duelos ganados 4,Pérdidas 1,Regates totales 5,Despejes totales 3,Intercepciones 1,Entradas totales 2,Faltas recibidas 2,Minutos jugados 87,Toques 72,Valoración 6.9,Posesiones perdidas 9,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:16:12.292441
HéctorBellerín,J5,2,-2,2,-2,Pases totales 21,Pases precisos 20,Centros totales 1,Duelos aéreos perdidos 2,Duelos perdidos 7,Duelos ganados 2,Regateado 3,Pérdidas 1,Despejes totales 2,Entradas totales 2,Faltas cometidas 1,Minutos jugados 90,Toques 38,Valoración 5.6,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:16:18.913020
HéctorBellerín,J4,6,2,2,5,Pases totales 37,Pases precisos 25,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 8,Duelos ganados 1,Regateado 2,Pérdidas 1,Regates totales 1,Tiros bloqueados en defensa 2,Intercepciones 5,Entradas totales 1,Faltas cometidas 3,Minutos jugados 90,Toques 58,Valoración 7,Posesiones perdidas 17,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:16:25.541119
