Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
AïssaMandi,J10,-2,-2,2,3,Pases totales 34,Pases precisos 33,Balones en largo totales 4,Balones en largo precisos 3,Duelos perdidos 2,Regateado 2,Despejes totales 4,Tiros bloqueados en defensa 1,Minutos jugados 53,Toques 44,Valoración 6.6,Posesiones perdidas 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 04:02:36.869240
AïssaMandi,J9,-2,2,2,1,Pases totales 61,Pases precisos 56,Balones en largo totales 8,Balones en largo precisos 6,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 4,Regateado 1,Despejes totales 2,Entradas totales 3,Penaltis cometidos 1,Faltas cometidas 2,Minutos jugados 90,Toques 68,Valoración 6.3,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 04:02:43.519222
AïssaMandi,J8,0,2,6,2,Duelos aéreos perdidos 1,Duelos perdidos 1,Minutos jugados 12,Toques 1,Valoración 6.5,Posesiones perdidas 1,Goles esperados 0,2023-11-04 04:02:50.112409
AïssaMandi,J7,2,-2,2,5,Pases totales 62,Pases precisos 59,Balones en largo totales 9,Balones en largo precisos 9,Duelos aéreos ganados 1,Duelos ganados 2,Despejes totales 2,Tiros bloqueados en defensa 1,Intercepciones 2,Faltas recibidas 1,Minutos jugados 90,Toques 70,Valoración 7.1,Posesiones perdidas 4,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 04:02:56.787893
AïssaMandi,J6,6,6,6,8,Pases totales 43,Pases precisos 38,Balones en largo totales 5,Balones en largo precisos 5,Duelos aéreos ganados 2,Duelos ganados 5,Ocasiones creadas 1,Despejes totales 4,Entradas totales 3,Minutos jugados 90,Toques 51,Valoración 7.6,Posesiones perdidas 5,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.3,2023-11-04 04:03:03.418230
AïssaMandi,J1,2,2,2,2,Pases totales 65,Pases precisos 59,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 1,Pérdidas 1,Tiros a puerta 1,Despejes totales 1,Intercepciones 1,Faltas cometidas 1,Minutos jugados 90,Toques 71,Valoración 6.4,Posesiones perdidas 7,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.1,2023-11-04 04:03:19.028081
