Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
DanielVivian,J11,6,6,6,7,Pases totales 66,Pases precisos 56,Balones en largo totales 8,Balones en largo precisos 6,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 3,Regates totales 2,Regates completados 1,Ocasiones creadas 1,Despejes totales 5,Tiros bloqueados en defensa 1,Intercepciones 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 81,Valoración 7.4,Posesiones perdidas 12,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 23:37:07.123673
DanielVivian,J10,6,2,6,4,Pases totales 33,Pases precisos 29,Balones en largo totales 7,Balones en largo precisos 4,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 3,Tiros fuera 1,Despejes totales 4,Intercepciones 1,Faltas recibidas 1,Faltas cometidas 3,Fueras de juego 1,Minutos jugados 90,Toques 42,Valoración 6.9,Posesiones perdidas 5,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 23:37:13.782508
DanielVivian,J9,6,2,6,8,Pases totales 67,Pases precisos 62,Balones en largo totales 10,Balones en largo precisos 6,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 2,Tiros fuera 1,Tiros a puerta 1,Despejes totales 2,Intercepciones 1,Entradas totales 1,Minutos jugados 90,Toques 76,Valoración 7.7,Posesiones perdidas 5,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:37:20.442866
DanielVivian,J8,-2,-2,2,0,Pases totales 23,Pases precisos 16,Balones en largo totales 8,Balones en largo precisos 3,Duelos aéreos perdidos 3,Duelos perdidos 4,Duelos ganados 4,Despejes totales 2,Entradas totales 1,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 75,Toques 32,Valoración 6,Posesiones perdidas 9,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:37:27.093806
DanielVivian,J7,2,2,2,4,Pases totales 38,Pases precisos 31,Balones en largo totales 7,Balones en largo precisos 3,Duelos aéreos perdidos 3,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 3,Regateado 2,Regates totales 1,Regates completados 1,Despejes totales 4,Tiros bloqueados en defensa 2,Intercepciones 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 51,Valoración 6.8,Posesiones perdidas 8,Goles esperados 0,2023-11-03 23:37:33.790387
DanielVivian,J6,10,2,6,6,Pases totales 53,Pases precisos 47,Balones en largo totales 7,Balones en largo precisos 5,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 6,Regateado 1,Ocasiones claras falladas 1,Tiros fuera 1,Tiros al palo 1,Despejes totales 4,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 90,Toques 69,Valoración 7.3,Posesiones perdidas 9,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:37:40.474807
DanielVivian,J5,6,2,6,6,Pases totales 51,Pases precisos 45,Balones en largo totales 4,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 4,Regates totales 1,Regates completados 1,Despejes totales 2,Tiros bloqueados en defensa 1,Faltas recibidas 3,Minutos jugados 90,Toques 62,Valoración 7.3,Posesiones perdidas 9,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:37:47.138963
DanielVivian,J4,6,2,6,6,Pases totales 58,Pases precisos 49,Balones en largo totales 7,Balones en largo precisos 3,Duelos aéreos perdidos 4,Duelos perdidos 5,Duelos ganados 2,Despejes totales 4,Tiros bloqueados en defensa 2,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 71,Valoración 7.2,Posesiones perdidas 10,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:37:53.799240
DanielVivian,J3,2,6,2,3,Pases totales 41,Pases precisos 35,Balones en largo totales 7,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 5,Regateado 1,Pérdidas 1,Tiros fuera 1,Tiros al palo 1,Despejes totales 1,Intercepciones 3,Entradas totales 2,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 90,Toques 53,Valoración 6.7,Posesiones perdidas 8,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:38:00.479833
DanielVivian,J2,6,6,6,7,Pases totales 25,Pases precisos 19,Balones en largo totales 5,Balones en largo precisos 2,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 5,Despejes totales 9,Tiros bloqueados en defensa 2,Entradas totales 4,Faltas cometidas 2,Minutos jugados 90,Toques 43,Valoración 7.5,Posesiones perdidas 7,Goles esperados 0,2023-11-03 23:38:07.120293
DanielVivian,J1,6,6,6,2,Pases totales 50,Pases precisos 41,Balones en largo totales 6,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 2,Regateado 1,Regates totales 1,Despejes totales 4,Intercepciones 1,Entradas totales 2,Faltas cometidas 1,Minutos jugados 90,Toques 61,Valoración 6.4,Posesiones perdidas 11,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:38:13.808989
