Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
LuísMaximiano,J9,6,2,2,8,Pases totales 29,Pases precisos 17,Balones en largo totales 16,Balones en largo precisos 4,Despejes totales 2,Paradas desde dentro del área 5,Paradas 6,Despejes con los puños 1,Minutos jugados 90,Toques 42,Valoración 7.6,Posesiones perdidas 13,Goles esperados 0,Goles evitados 0.7,2023-11-04 02:12:18.907569
LuísMaximiano,J8,6,6,6,3,Pases totales 29,Pases precisos 15,Balones en largo totales 21,Balones en largo precisos 7,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 3,Paradas desde dentro del área 1,Penaltis parados 1,Paradas 1,Despejes con los puños 1,Minutos jugados 90,Toques 34,Valoración 6.6,Posesiones perdidas 14,Goles esperados 0,Goles evitados 0.0,2023-11-04 02:12:25.550673
LuísMaximiano,J7,6,2,2,3,Pases totales 22,Pases precisos 17,Balones en largo totales 8,Balones en largo precisos 3,Despejes totales 1,Despejes por alto 2,Paradas desde dentro del área 4,Paradas 4,Minutos jugados 90,Toques 35,Valoración 6.6,Posesiones perdidas 5,Goles esperados 0,Goles evitados -1.0,2023-11-04 02:12:32.170220
LuísMaximiano,J6,2,2,2,4,Pases totales 24,Pases precisos 20,Balones en largo totales 7,Balones en largo precisos 3,Despejes totales 1,Despejes por alto 1,Paradas desde dentro del área 2,Paradas 3,Minutos jugados 90,Toques 36,Valoración 6.9,Posesiones perdidas 4,Goles esperados 0,Goles evitados -0.2,2023-11-04 02:12:38.761807
LuísMaximiano,J5,2,2,6,3,Pases totales 23,Pases precisos 7,Balones en largo totales 17,Balones en largo precisos 1,Despejes totales 2,Despejes por alto 3,Paradas desde dentro del área 1,Paradas 2,Despejes con los puños 1,Minutos jugados 90,Toques 35,Valoración 6.6,Posesiones perdidas 16,Goles esperados 0,Goles evitados -0.4,2023-11-04 02:12:45.399033
LuísMaximiano,J4,2,2,6,4,Pases totales 28,Pases precisos 21,Balones en largo totales 10,Balones en largo precisos 3,Despejes totales 1,Paradas desde dentro del área 3,Paradas 4,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 33,Valoración 6.8,Posesiones perdidas 7,Goles esperados 0,Goles evitados -0.7,2023-11-04 02:12:52.011701
LuísMaximiano,J3,2,2,6,5,Pases totales 33,Pases precisos 17,Balones en largo totales 19,Balones en largo precisos 3,Duelos ganados 1,Faltas recibidas 1,Despejes por alto 3,Paradas desde dentro del área 1,Paradas 2,Salidas totales 1,Minutos jugados 90,Toques 48,Valoración 7,Posesiones perdidas 17,Goles esperados 0,Goles evitados 0.1,2023-11-04 02:12:58.637053
LuísMaximiano,J2,2,2,2,3,Pases totales 29,Pases precisos 22,Balones en largo totales 13,Balones en largo precisos 6,Errores que llevan a gol 1,Paradas desde dentro del área 4,Paradas 6,Minutos jugados 90,Toques 42,Valoración 6.6,Posesiones perdidas 7,Goles esperados 0,Goles evitados 0.0,2023-11-04 02:13:05.278429
