Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
RamónTerrats,J11,2,2,6,2,Pases totales 6,Pases precisos 3,Balones en largo totales 2,Centros totales 1,Duelos perdidos 2,Duelos ganados 1,Regateado 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 14,Toques 11,Valoración 6.4,Posesiones perdidas 5,2023-11-04 03:01:09.279173
RamónTerrats,J10,2,2,6,4,Pases totales 18,Pases precisos 18,Centros totales 3,Duelos perdidos 1,Pérdidas 1,Tiros fuera 1,Minutos jugados 16,Toques 26,Valoración 6.8,Posesiones perdidas 5,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:01:15.942129
RamónTerrats,J8,2,2,6,2,Pases totales 5,Pases precisos 1,Balones en largo totales 1,Centros totales 2,Centros precisos 1,Duelos aéreos ganados 1,Duelos ganados 1,Minutos jugados 17,Toques 9,Valoración 6.5,Posesiones perdidas 7,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:01:24.843716
RamónTerrats,J7,2,2,0,2,Pases totales 25,Pases precisos 24,Balones en largo totales 2,Balones en largo precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 1,Regateado 1,Pérdidas 2,Regates totales 1,Regates completados 1,Tiros fuera 1,Minutos jugados 31,Toques 32,Valoración 6.5,Posesiones perdidas 5,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:01:31.530638
RamónTerrats,J4,2,2,2,3,Pases totales 36,Pases precisos 31,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 2,Duelos perdidos 4,Duelos ganados 5,Pérdidas 2,Regates totales 4,Regates completados 3,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 84,Toques 55,Valoración 6.6,Posesiones perdidas 12,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:01:42.706580
RamónTerrats,J3,6,2,2,1,Pases totales 20,Pases precisos 15,Balones en largo totales 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 5,Regateado 2,Pérdidas 1,Regates totales 2,Regates completados 2,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 70,Toques 27,Valoración 6.3,Posesiones perdidas 6,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:01:49.385525
RamónTerrats,J2,2,2,2,2,Pases totales 36,Pases precisos 32,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 3,Pérdidas 1,Regates totales 2,Tiros fuera 1,Tiros bloqueados en ataque 1,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 67,Toques 50,Valoración 6.5,Posesiones perdidas 8,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:01:56.061033
RamónTerrats,J1,2,2,10,7,Pases totales 36,Pases precisos 32,Balones en largo totales 2,Balones en largo precisos 2,Centros totales 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 10,Pérdidas 3,Regates totales 1,Regates completados 1,Tiros fuera 1,Tiros bloqueados en ataque 1,Entradas totales 4,Faltas recibidas 4,Faltas cometidas 1,Minutos jugados 83,Toques 60,Valoración 7.5,Posesiones perdidas 12,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.2,2023-11-04 03:02:02.765019
