Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
RogerMartí,J11,6,2,6,11,Pases totales 25,Pases precisos 19,Balones en largo totales 4,Balones en largo precisos 2,Asistencias de gol 2,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 3,Pérdidas 1,Ocasiones creadas 3,Tiros fuera 1,Tiros a puerta 2,Despejes totales 1,Tiros bloqueados en defensa 1,Faltas recibidas 3,Fueras de juego 1,Minutos jugados 87,Toques 43,Valoración 8.9,Posesiones perdidas 11,Goles esperados 0.2,Pases clave 3,MATCH_STAT_expectedAssists 0.2,2023-11-04 00:55:18.540050
RogerMartí,J10,2,2,6,5,Pases totales 2,Pases precisos 1,Duelos perdidos 2,Ocasiones creadas 1,Tiros a puerta 1,Intercepciones 1,Faltas cometidas 2,Minutos jugados 25,Toques 6,Valoración 7,Posesiones perdidas 3,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:55:25.177819
RogerMartí,J8,9,9,13,8,Pases totales 12,Pases precisos 8,Balones en largo totales 1,Duelos aéreos perdidos 2,Duelos perdidos 4,Tiros a puerta 1,Goles 1,Intercepciones 1,Faltas cometidas 3,Minutos jugados 45,Toques 16,Valoración 7,Posesiones perdidas 6,Goles esperados 0.1,2023-11-04 00:55:34.080144
RogerMartí,J7,-2,2,6,0,Pases totales 10,Pases precisos 3,Duelos aéreos perdidos 2,Duelos perdidos 4,Duelos ganados 2,Pérdidas 2,Ocasiones claras falladas 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 64,Toques 18,Valoración 6,Posesiones perdidas 10,Goles esperados 0,2023-11-04 00:55:40.698002
RogerMartí,J6,2,2,2,3,Pases totales 7,Pases precisos 5,Centros totales 1,Duelos perdidos 2,Duelos ganados 1,Pérdidas 1,Regates totales 1,Tiros fuera 1,Intercepciones 1,Entradas totales 1,Minutos jugados 22,Toques 13,Valoración 6.6,Posesiones perdidas 5,Goles esperados 0.0,2023-11-04 00:55:47.376366
RogerMartí,J5,-2,2,2,2,Pases totales 7,Pases precisos 4,Centros totales 1,Duelos perdidos 3,Faltas cometidas 3,Fueras de juego 1,Minutos jugados 59,Toques 15,Valoración 6.4,Posesiones perdidas 8,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:55:54.009317
RogerMartí,J4,2,2,6,5,Pases totales 13,Pases precisos 9,Balones en largo totales 2,Centros totales 2,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 4,Regateado 1,Regates totales 1,Regates completados 1,Tiros fuera 2,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 89,Toques 30,Valoración 7,Posesiones perdidas 9,Goles esperados 0.2,2023-11-04 00:56:00.656473
RogerMartí,J3,-2,6,2,5,Pases totales 20,Pases precisos 15,Duelos aéreos perdidos 3,Duelos aéreos ganados 1,Duelos perdidos 7,Duelos ganados 2,Regateado 1,Pérdidas 2,Tiros fuera 1,Tiros a puerta 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 89,Toques 32,Valoración 7,Posesiones perdidas 11,Goles esperados 0.3,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:56:07.310661
RogerMartí,J2,2,2,-2,3,Pases totales 15,Pases precisos 7,Balones en largo totales 2,Duelos aéreos perdidos 3,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 2,Pérdidas 1,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros a puerta 1,Entradas totales 1,Faltas cometidas 2,Minutos jugados 86,Toques 22,Valoración 6.6,Posesiones perdidas 10,Goles esperados 0.6,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:56:13.951327
RogerMartí,J1,6,2,6,7,Pases totales 21,Pases precisos 15,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 6,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 3,Intercepciones 1,Entradas totales 1,Faltas recibidas 3,Minutos jugados 87,Toques 34,Valoración 7.4,Posesiones perdidas 7,Goles esperados 0.3,2023-11-04 00:56:20.614461
