Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
SergiRoberto,J9,11,7,11,12,Pases totales 18,Pases precisos 17,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Tiros a puerta 1,Goles 1,Intercepciones 1,Entradas totales 1,Minutos jugados 29,Toques 24,Valoración 7.5,Posesiones perdidas 4,Goles esperados 0.6,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:59:35.268241
SergiRoberto,J4,-2,2,2,3,Pases totales 25,Pases precisos 23,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos perdidos 2,Intercepciones 1,Minutos jugados 59,Toques 31,Valoración 6.7,Posesiones perdidas 4,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:59:50.814390
SergiRoberto,J3,-2,2,2,1,Pases totales 58,Pases precisos 54,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 4,Centros precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 3,Regateado 1,Pérdidas 1,Minutos jugados 90,Toques 69,Valoración 6.2,Posesiones perdidas 9,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:59:57.424959
SergiRoberto,J2,2,2,2,4,Pases totales 13,Pases precisos 13,Duelos ganados 1,Tiros bloqueados en defensa 1,Entradas totales 1,Minutos jugados 11,Toques 15,Valoración 6.9,Goles esperados 0,2023-11-04 04:00:04.043300
