Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
OmarAlderete,J11,2,6,6,3,Pases totales 22,Pases precisos 11,Balones en largo totales 8,Balones en largo precisos 1,Duelos aéreos perdidos 7,Duelos aéreos ganados 3,Duelos perdidos 8,Duelos ganados 3,Despejes totales 9,Faltas cometidas 3,Minutos jugados 90,Toques 36,Valoración 6.7,Posesiones perdidas 11,2023-11-04 02:57:11.602032
OmarAlderete,J10,2,6,6,4,Pases totales 23,Pases precisos 17,Balones en largo totales 8,Balones en largo precisos 5,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 2,Regateado 2,Pérdidas 1,Regates totales 2,Regates completados 2,Despejes totales 2,Tiros bloqueados en defensa 1,Minutos jugados 45,Toques 32,Valoración 6.8,Posesiones perdidas 7,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:57:18.274943
OmarAlderete,J9,6,6,6,4,Pases totales 8,Pases precisos 5,Balones en largo totales 5,Balones en largo precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 1,Despejes totales 8,Tiros bloqueados en defensa 1,Intercepciones 1,Minutos jugados 45,Toques 20,Valoración 6.9,Posesiones perdidas 3,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:57:24.939220
OmarAlderete,J6,2,6,6,1,Pases totales 32,Pases precisos 19,Balones en largo totales 8,Balones en largo precisos 1,Centros totales 2,Duelos aéreos perdidos 1,Duelos aéreos ganados 3,Duelos perdidos 2,Duelos ganados 7,Regateado 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 2,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas recibidas 2,Minutos jugados 90,Toques 45,Valoración 6.3,Posesiones perdidas 16,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:57:36.108198
OmarAlderete,J4,2,2,-2,3,Pases totales 7,Pases precisos 6,Duelos aéreos perdidos 2,Duelos perdidos 3,Duelos ganados 2,Pérdidas 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 45,Toques 13,Valoración 6.6,Posesiones perdidas 2,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:57:44.957465
OmarAlderete,J3,2,2,6,5,Pases totales 10,Pases precisos 9,Balones en largo totales 3,Balones en largo precisos 2,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 2,Regateado 1,Ocasiones claras falladas 1,Tiros fuera 2,Despejes totales 2,Tiros bloqueados en defensa 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 28,Toques 18,Valoración 7,Posesiones perdidas 1,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:57:51.616386
