Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
HouboulangMendes,J11,-2,2,2,1,Pases totales 21,Pases precisos 15,Balones en largo totales 5,Balones en largo precisos 2,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 6,Regates totales 2,Regates completados 1,Despejes totales 1,Entradas totales 3,Errores que llevan a gol 1,Faltas recibidas 1,Minutos jugados 45,Toques 39,Valoración 6.3,Posesiones perdidas 11,MATCH_STAT_expectedAssists 0.0,2023-11-04 05:15:25.458767
HouboulangMendes,J9,-2,-2,2,2,Pases totales 18,Pases precisos 14,Balones en largo totales 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 5,Regateado 2,Pérdidas 1,Tiros bloqueados en ataque 1,Despejes totales 3,Entradas totales 2,Faltas recibidas 2,Minutos jugados 68,Toques 39,Valoración 6.4,Posesiones perdidas 11,Goles esperados 0.0,2023-11-04 05:15:34.348537
HouboulangMendes,J7,2,2,0,1,Pases totales 3,Pases precisos 3,Centros totales 2,Centros precisos 1,Duelos perdidos 1,Despejes totales 1,Faltas cometidas 1,Minutos jugados 9,Toques 6,Valoración 6.3,Posesiones perdidas 1,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 05:15:43.206639
