Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
ManuMorlanes,J11,0,0,0,0,Pases totales 3,Pases precisos 3,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 2,Duelos perdidos 1,Faltas cometidas 1,Minutos jugados 1,Toques 5,Posesiones perdidas 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:30:56.403821
ManuMorlanes,J10,2,2,0,3,Pases totales 11,Pases precisos 9,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 3,Regateado 1,Pérdidas 1,Entradas totales 3,Faltas cometidas 1,Minutos jugados 21,Toques 15,Valoración 6.7,Posesiones perdidas 3,Pases clave 1,2023-11-04 03:31:03.067040
ManuMorlanes,J9,2,2,2,3,Pases totales 9,Pases precisos 8,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 2,Regates totales 1,Intercepciones 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 16,Toques 14,Valoración 6.7,Posesiones perdidas 2,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:31:09.769658
ManuMorlanes,J8,0,0,2,3,Pases totales 5,Pases precisos 4,Balones en largo totales 1,Duelos ganados 1,Entradas totales 1,Minutos jugados 17,Toques 6,Valoración 6.6,Posesiones perdidas 1,Goles esperados 0,2023-11-04 03:31:16.401655
ManuMorlanes,J7,0,0,0,3,Pases totales 5,Pases precisos 4,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 2,Regateado 1,Regates totales 1,Regates completados 1,Minutos jugados 13,Toques 7,Valoración 6.6,Posesiones perdidas 1,Goles esperados 0,2023-11-04 03:31:23.033502
ManuMorlanes,J6,-2,-2,2,2,Pases totales 31,Pases precisos 28,Balones en largo totales 3,Balones en largo precisos 2,Centros totales 1,Duelos perdidos 1,Duelos ganados 2,Regateado 1,Regates totales 1,Regates completados 1,Despejes totales 2,Entradas totales 1,Minutos jugados 65,Toques 38,Valoración 6.4,Posesiones perdidas 4,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:31:29.700710
ManuMorlanes,J5,2,2,2,5,Pases totales 31,Pases precisos 29,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 5,Pérdidas 2,Regates totales 1,Regates completados 1,Despejes totales 2,Intercepciones 2,Faltas recibidas 2,Minutos jugados 76,Toques 42,Valoración 7.1,Posesiones perdidas 5,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:31:36.389906
ManuMorlanes,J4,2,2,2,4,Pases totales 10,Pases precisos 6,Balones en largo totales 1,Duelos aéreos ganados 1,Duelos ganados 2,Tiros bloqueados en ataque 1,Entradas totales 1,Minutos jugados 21,Toques 14,Valoración 6.8,Posesiones perdidas 4,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:31:43.036582
ManuMorlanes,J2,-2,2,2,3,Pases totales 7,Pases precisos 6,Balones en largo totales 1,Balones en largo precisos 1,Duelos perdidos 3,Duelos ganados 2,Regateado 1,Pérdidas 2,Tiros bloqueados en ataque 1,Entradas totales 2,Minutos jugados 45,Toques 12,Valoración 6.6,Posesiones perdidas 3,Goles esperados 0.0,2023-11-04 03:31:51.968911
ManuMorlanes,J1,6,2,10,4,Pases totales 21,Pases precisos 16,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos perdidos 4,Duelos ganados 4,Regateado 2,Tiros a puerta 1,Intercepciones 1,Entradas totales 4,Faltas cometidas 1,Minutos jugados 85,Toques 33,Valoración 6.8,Posesiones perdidas 9,Goles esperados 0.3,2023-11-04 03:31:58.679694
