Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
HamariTraoré,J11,6,6,6,7,Pases totales 41,Pases precisos 32,Balones en largo totales 4,Balones en largo precisos 4,Centros totales 1,Centros precisos 1,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 8,Regateado 2,Ocasiones creadas 1,Despejes totales 1,Intercepciones 4,Entradas totales 3,Faltas recibidas 3,Minutos jugados 90,Toques 74,Valoración 7.5,Posesiones perdidas 22,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:08:27.313128
HamariTraoré,J10,6,2,6,4,Pases totales 18,Pases precisos 14,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 3,Pérdidas 1,Despejes totales 3,Entradas totales 1,Faltas recibidas 1,Minutos jugados 30,Toques 32,Valoración 6.8,Posesiones perdidas 9,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:08:33.974421
HamariTraoré,J9,-2,-2,2,4,Pases totales 80,Pases precisos 69,Balones en largo totales 6,Balones en largo precisos 2,Centros totales 2,Duelos perdidos 4,Duelos ganados 3,Regateado 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 3,Minutos jugados 90,Toques 94,Valoración 6.8,Posesiones perdidas 13,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:08:40.625785
HamariTraoré,J8,-2,2,6,4,Pases totales 35,Pases precisos 24,Balones en largo totales 7,Balones en largo precisos 2,Centros totales 3,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 4,Regateado 1,Regates totales 1,Despejes totales 2,Tiros bloqueados en defensa 1,Entradas totales 3,Faltas cometidas 2,Minutos jugados 90,Toques 61,Valoración 6.9,Posesiones perdidas 22,Goles esperados 0,2023-11-04 00:08:47.264386
HamariTraoré,J7,2,2,6,3,Pases totales 38,Pases precisos 33,Balones en largo totales 5,Balones en largo precisos 3,Centros totales 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 3,Regates totales 2,Regates completados 2,Intercepciones 1,Faltas cometidas 1,Minutos jugados 45,Toques 47,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0,2023-11-04 00:08:53.924524
HamariTraoré,J6,2,2,2,-1,Pases totales 39,Pases precisos 27,Balones en largo totales 7,Balones en largo precisos 4,Duelos aéreos perdidos 4,Duelos aéreos ganados 2,Duelos perdidos 10,Duelos ganados 5,Regateado 1,Pérdidas 2,Regates totales 2,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 56,Valoración 5.9,Posesiones perdidas 17,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:09:00.570919
HamariTraoré,J5,6,2,10,5,Pases totales 54,Pases precisos 50,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 2,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 6,Regateado 1,Regates totales 1,Regates completados 1,Despejes totales 3,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 76,Valoración 7.1,Posesiones perdidas 7,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:09:07.247008
HamariTraoré,J4,6,2,10,6,Pases totales 60,Pases precisos 54,Balones en largo totales 7,Balones en largo precisos 4,Asistencias de gol 1,Centros totales 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 9,Regateado 2,Regates totales 1,Regates completados 1,Tiros fuera 2,Despejes totales 1,Intercepciones 2,Entradas totales 4,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 90,Toques 87,Valoración 7.2,Posesiones perdidas 11,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:09:13.924690
HamariTraoré,J3,6,2,6,7,Pases totales 41,Pases precisos 34,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 4,Regateado 1,Regates totales 3,Regates completados 3,Despejes totales 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 90,Toques 58,Valoración 7.5,Posesiones perdidas 10,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 00:09:20.586113
HamariTraoré,J2,6,2,6,7,Pases totales 31,Pases precisos 26,Balones en largo totales 3,Balones en largo precisos 2,Centros totales 2,Duelos perdidos 1,Duelos ganados 2,Regates totales 1,Regates completados 1,Despejes totales 2,Tiros bloqueados en defensa 1,Intercepciones 2,Entradas totales 1,Faltas cometidas 1,Minutos jugados 78,Toques 55,Valoración 7.5,Posesiones perdidas 11,Goles esperados 0,Pases clave 3,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:09:27.249555
