Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
DaniRodríguez,J11,6,6,6,6,Pases totales 23,Pases precisos 20,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 11,Centros precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 6,Duelos ganados 6,Pérdidas 1,Regates totales 4,Regates completados 1,Tiros fuera 1,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 89,Toques 53,Valoración 7.2,Posesiones perdidas 22,Goles esperados 0.1,Pases clave 4,MATCH_STAT_expectedAssists 0.3,2023-11-04 00:03:43.712117
DaniRodríguez,J10,2,6,6,5,Pases totales 17,Pases precisos 16,Balones en largo totales 3,Balones en largo precisos 3,Centros totales 5,Centros precisos 2,Duelos aéreos perdidos 4,Duelos perdidos 7,Duelos ganados 6,Regateado 1,Pérdidas 1,Regates totales 2,Regates completados 2,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Tiros bloqueados en defensa 1,Entradas totales 3,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 86,Toques 40,Valoración 7.1,Posesiones perdidas 9,Goles esperados 0.1,Pases clave 4,MATCH_STAT_expectedAssists 0.2,2023-11-04 00:03:50.413318
DaniRodríguez,J9,10,10,10,11,Pases totales 32,Pases precisos 24,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 4,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 10,Duelos ganados 7,Pérdidas 3,Regates totales 7,Regates completados 3,Tiros a puerta 2,Goles 1,Despejes totales 2,Intercepciones 1,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 67,Valoración 7.4,Posesiones perdidas 23,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:03:57.099857
DaniRodríguez,J8,6,2,2,4,Pases totales 19,Pases precisos 14,Balones en largo totales 3,Balones en largo precisos 1,Centros totales 3,Centros precisos 1,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 7,Regates totales 4,Regates completados 3,Tiros fuera 1,Tiros al palo 1,Despejes totales 1,Entradas totales 2,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 90,Toques 38,Valoración 6.9,Posesiones perdidas 10,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:04:03.783546
DaniRodríguez,J7,2,2,2,0,Pases totales 23,Pases precisos 17,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 6,Centros precisos 3,Duelos aéreos perdidos 1,Duelos perdidos 12,Duelos ganados 4,Regateado 2,Pérdidas 4,Regates totales 1,Tiros fuera 1,Tiros bloqueados en ataque 1,Entradas totales 4,Faltas cometidas 4,Minutos jugados 85,Toques 47,Valoración 6.1,Posesiones perdidas 17,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:04:10.461434
DaniRodríguez,J6,-2,-2,2,1,Pases totales 33,Pases precisos 29,Balones en largo totales 2,Balones en largo precisos 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 1,Regateado 1,Pérdidas 1,Tiros fuera 1,Tiros bloqueados en ataque 1,Faltas cometidas 2,Minutos jugados 90,Toques 42,Valoración 6.2,Posesiones perdidas 7,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:04:17.131243
DaniRodríguez,J5,2,2,2,6,Pases totales 22,Pases precisos 18,Balones en largo totales 1,Balones en largo precisos 1,Asistencias de gol 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 7,Duelos ganados 5,Pérdidas 1,Regates totales 2,Regates completados 1,Ocasiones creadas 1,Tiros fuera 1,Intercepciones 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 4,Minutos jugados 89,Toques 33,Valoración 7.2,Posesiones perdidas 6,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:04:23.814885
DaniRodríguez,J4,2,2,2,6,Pases totales 16,Pases precisos 10,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 10,Regates totales 2,Regates completados 2,Tiros fuera 1,Despejes totales 1,Entradas totales 4,Faltas recibidas 4,Faltas cometidas 1,Minutos jugados 69,Toques 32,Valoración 7.2,Posesiones perdidas 7,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:04:30.482178
DaniRodríguez,J3,2,2,6,1,Pases totales 27,Pases precisos 24,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 3,Regateado 1,Pérdidas 1,Despejes totales 1,Tiros bloqueados en defensa 1,Faltas recibidas 2,Faltas cometidas 4,Minutos jugados 72,Toques 33,Valoración 6.3,Posesiones perdidas 4,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:04:37.166153
DaniRodríguez,J2,2,2,2,4,Pases totales 13,Pases precisos 9,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 4,Centros precisos 2,Duelos perdidos 3,Duelos ganados 2,Pérdidas 1,Entradas totales 2,Faltas cometidas 2,Minutos jugados 63,Toques 20,Valoración 6.9,Posesiones perdidas 7,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:04:43.830888
DaniRodríguez,J1,2,6,10,5,Pases totales 23,Pases precisos 17,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 10,Duelos ganados 7,Regateado 1,Pérdidas 6,Regates totales 3,Regates completados 3,Tiros fuera 2,Tiros bloqueados en ataque 1,Tiros al palo 1,Tiros bloqueados en defensa 1,Intercepciones 2,Entradas totales 3,Faltas cometidas 2,Minutos jugados 90,Toques 48,Valoración 7,Posesiones perdidas 14,Goles esperados 0.3,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:04:50.527421
