Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Pedri,J2,10,10,14,14,Pases totales 66,Pases precisos 59,Balones en largo totales 8,Balones en largo precisos 6,Centros totales 2,Centros precisos 1,Duelos perdidos 4,Duelos ganados 7,Pérdidas 2,Regates totales 3,Regates completados 2,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros a puerta 2,Tiros bloqueados en ataque 1,Goles 1,Entradas totales 3,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 90,Toques 89,Valoración 8.4,Posesiones perdidas 16,Goles esperados 0.9,Pases clave 4,MATCH_STAT_expectedAssists 0.3,2023-11-04 03:49:55.212198
Pedri,J1,-2,2,6,8,Pases totales 34,Pases precisos 28,Balones en largo totales 1,Duelos ganados 5,Regates totales 3,Regates completados 3,Ocasiones creadas 1,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 79,Toques 44,Valoración 7.7,Posesiones perdidas 9,Goles esperados 0.1,Pases clave 3,MATCH_STAT_expectedAssists 0.2,2023-11-04 03:50:01.844177
