Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
LucasRobertone,J11,6,2,-2,8,Pases totales 46,Pases precisos 40,Balones en largo totales 3,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 4,Duelos aéreos perdidos 1,Duelos aéreos ganados 4,Duelos perdidos 3,Duelos ganados 10,Regateado 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 2,Tiros bloqueados en defensa 1,Intercepciones 1,Entradas totales 3,Faltas recibidas 2,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 81,Toques 64,Valoración 7.6,Posesiones perdidas 12,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:18:03.325799
LucasRobertone,J10,2,-2,2,1,Pases totales 9,Pases precisos 7,Asistencias de gol 1,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 7,Duelos ganados 2,Regateado 1,Pérdidas 3,Intercepciones 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 45,Toques 18,Valoración 6.2,Posesiones perdidas 7,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:18:09.985338
LucasRobertone,J6,6,6,2,7,Pases totales 55,Pases precisos 46,Balones en largo totales 7,Balones en largo precisos 4,Centros totales 3,Duelos aéreos ganados 3,Duelos perdidos 1,Duelos ganados 5,Tiros fuera 1,Tiros a puerta 1,Intercepciones 3,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 76,Toques 68,Valoración 7.4,Posesiones perdidas 13,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:18:23.352206
LucasRobertone,J5,6,6,6,10,Pases totales 36,Pases precisos 26,Balones en largo totales 4,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 3,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 6,Pérdidas 1,Ocasiones creadas 1,Tiros a puerta 1,Despejes totales 1,Tiros bloqueados en defensa 1,Intercepciones 4,Entradas totales 3,Faltas recibidas 3,Minutos jugados 75,Toques 54,Valoración 8.3,Posesiones perdidas 15,Goles esperados 0.0,Pases clave 4,MATCH_STAT_expectedAssists 0.3,2023-11-04 01:18:30.009156
LucasRobertone,J4,2,2,2,8,Pases totales 95,Pases precisos 86,Balones en largo totales 9,Balones en largo precisos 7,Centros totales 8,Centros precisos 1,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 6,Regateado 1,Pérdidas 2,Despejes totales 2,Tiros bloqueados en defensa 1,Intercepciones 3,Entradas totales 2,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 90,Toques 123,Valoración 7.6,Posesiones perdidas 20,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:18:36.657804
LucasRobertone,J3,2,2,2,4,Pases totales 5,Pases precisos 3,Balones en largo totales 1,Duelos aéreos ganados 1,Duelos ganados 2,Tiros a puerta 1,Entradas totales 1,Minutos jugados 17,Toques 9,Valoración 6.8,Posesiones perdidas 2,Goles esperados 0.0,2023-11-04 01:18:43.262208
LucasRobertone,J2,6,6,6,9,Pases totales 39,Pases precisos 33,Balones en largo totales 4,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 2,Centros precisos 2,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 2,Ocasiones creadas 1,Tiros fuera 3,Tiros a puerta 2,Despejes totales 1,Tiros bloqueados en defensa 1,Intercepciones 2,Faltas recibidas 1,Faltas cometidas 3,Minutos jugados 70,Toques 53,Valoración 7.9,Posesiones perdidas 8,Goles esperados 0.1,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:18:49.964200
LucasRobertone,J1,2,2,6,4,Pases totales 56,Pases precisos 47,Balones en largo totales 9,Balones en largo precisos 6,Centros totales 5,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 7,Regates totales 1,Tiros fuera 1,Despejes totales 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 3,Minutos jugados 77,Toques 74,Valoración 6.9,Posesiones perdidas 15,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:18:56.655977
