Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
İlkayGündoğan,J11,10,10,14,10,Pases totales 84,Pases precisos 78,Balones en largo totales 5,Balones en largo precisos 4,Centros totales 5,Duelos aéreos perdidos 1,Duelos perdidos 6,Duelos ganados 2,Regateado 3,Pérdidas 1,Tiros a puerta 1,Goles 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 94,Valoración 7.3,Posesiones perdidas 12,Goles esperados 0.5,MATCH_STAT_expectedAssists 0.1,2023-11-04 18:10:58.757181
İlkayGündoğan,J10,2,2,6,4,Pases totales 70,Pases precisos 60,Balones en largo totales 6,Balones en largo precisos 4,Centros totales 3,Duelos perdidos 2,Duelos ganados 1,Regateado 1,Regates totales 1,Despejes totales 1,Intercepciones 1,Faltas recibidas 1,Minutos jugados 90,Toques 79,Valoración 6.9,Posesiones perdidas 16,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 18:11:02.849099
İlkayGündoğan,J9,2,6,6,8,Pases totales 111,Pases precisos 101,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 10,Centros precisos 3,Duelos perdidos 2,Regateado 2,Tiros fuera 1,Tiros a puerta 1,Intercepciones 1,Minutos jugados 90,Toques 127,Valoración 7.7,Posesiones perdidas 17,Goles esperados 0.1,Pases clave 3,MATCH_STAT_expectedAssists 0.3,2023-11-04 18:11:06.845571
İlkayGündoğan,J8,6,2,10,6,Pases totales 50,Pases precisos 46,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 9,Centros precisos 3,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 2,Regates totales 2,Regates completados 1,Tiros a puerta 1,Despejes totales 1,Faltas recibidas 1,Minutos jugados 90,Toques 65,Valoración 7.3,Posesiones perdidas 11,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.5,2023-11-04 18:11:10.877634
İlkayGündoğan,J7,6,2,2,2,Pases totales 45,Pases precisos 37,Centros totales 3,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 2,Regateado 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 51,Valoración 6.5,Posesiones perdidas 12,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 18:11:14.831238
İlkayGündoğan,J6,6,2,6,6,Pases totales 59,Pases precisos 54,Balones en largo totales 3,Balones en largo precisos 3,Centros totales 4,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 2,Ocasiones creadas 1,Tiros fuera 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 90,Toques 68,Valoración 7.3,Posesiones perdidas 10,Goles esperados 0.0,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 18:11:18.941335
İlkayGündoğan,J5,2,2,2,2,Pases totales 12,Pases precisos 11,Balones en largo totales 1,Balones en largo precisos 1,Duelos perdidos 2,Duelos ganados 3,Regates totales 4,Regates completados 2,Ocasiones claras falladas 1,Tiros fuera 1,Entradas totales 1,Minutos jugados 26,Toques 19,Valoración 6.5,Posesiones perdidas 3,Goles esperados 0.4,Pases clave 1,2023-11-04 18:11:22.983257
İlkayGündoğan,J4,6,2,6,8,Pases totales 48,Pases precisos 40,Balones en largo totales 3,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 4,Centros precisos 2,Duelos perdidos 1,Duelos ganados 4,Regates totales 2,Regates completados 2,Tiros fuera 1,Despejes totales 3,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 65,Valoración 7.6,Posesiones perdidas 12,Goles esperados 0.1,Pases clave 3,MATCH_STAT_expectedAssists 0.3,2023-11-04 18:11:27.405387
İlkayGündoğan,J3,2,6,6,6,Pases totales 38,Pases precisos 32,Balones en largo totales 2,Balones en largo precisos 2,Centros totales 4,Centros precisos 1,Duelos perdidos 4,Duelos ganados 3,Pérdidas 1,Regates totales 1,Regates completados 1,Ocasiones creadas 1,Tiros fuera 1,Tiros a puerta 1,Intercepciones 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 3,Fueras de juego 1,Minutos jugados 86,Toques 55,Valoración 7.3,Posesiones perdidas 13,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 18:11:31.658886
İlkayGündoğan,J2,6,2,6,11,Pases totales 96,Pases precisos 89,Balones en largo totales 3,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 10,Centros precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 5,Ocasiones creadas 1,Tiros fuera 1,Tiros bloqueados en ataque 1,Intercepciones 1,Faltas recibidas 5,Minutos jugados 90,Toques 114,Valoración 8.8,Posesiones perdidas 14,Goles esperados 0.1,Pases clave 6,MATCH_STAT_expectedAssists 0.9,2023-11-04 18:11:35.746819
İlkayGündoğan,J1,2,2,2,3,Pases totales 66,Pases precisos 59,Balones en largo totales 4,Centros totales 2,Duelos perdidos 2,Duelos ganados 1,Pérdidas 1,Regates totales 1,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 79,Toques 74,Valoración 6.6,Posesiones perdidas 11,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 18:11:39.810453
