Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
CarlosDominguez,J6,2,2,2,2,Pases totales 21,Pases precisos 11,Balones en largo totales 8,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Despejes totales 5,Tiros bloqueados en defensa 1,Intercepciones 1,Entradas totales 1,Minutos jugados 90,Toques 34,Valoración 6.4,Posesiones perdidas 12,Goles esperados 0,Pases clave 1,2023-11-04 04:47:56.972171
CarlosDominguez,J5,2,2,2,5,Pases totales 60,Pases precisos 47,Balones en largo totales 6,Balones en largo precisos 2,Duelos aéreos perdidos 4,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 5,Regates totales 1,Regates completados 1,Tiros fuera 1,Despejes totales 3,Intercepciones 2,Entradas totales 1,Minutos jugados 89,Toques 70,Valoración 7,Posesiones perdidas 14,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 04:48:03.662797
CarlosDominguez,J4,2,2,2,3,Pases totales 36,Pases precisos 33,Balones en largo totales 5,Balones en largo precisos 4,Duelos aéreos perdidos 3,Duelos perdidos 6,Duelos ganados 2,Regateado 2,Despejes totales 4,Intercepciones 2,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 88,Toques 49,Valoración 6.6,Posesiones perdidas 4,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 04:48:10.333647
