Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MoiGómez,J11,2,2,2,5,Pases totales 61,Pases precisos 54,Balones en largo totales 2,Centros totales 3,Centros precisos 1,Duelos perdidos 5,Duelos ganados 9,Regateado 3,Regates totales 1,Regates completados 1,Entradas totales 6,Faltas recibidas 2,Faltas cometidas 2,Minutos jugados 90,Toques 82,Valoración 7.1,Posesiones perdidas 13,Pases clave 1,MATCH_STAT_expectedAssists 0.2,2023-11-04 02:56:19.523317
MoiGómez,J10,6,2,6,5,Pases totales 44,Pases precisos 40,Balones en largo totales 1,Centros totales 2,Duelos perdidos 5,Duelos ganados 3,Regates totales 5,Regates completados 3,Ocasiones creadas 1,Intercepciones 1,Faltas cometidas 3,Minutos jugados 90,Toques 53,Valoración 7,Posesiones perdidas 8,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:56:26.182258
MoiGómez,J6,2,2,2,3,Pases totales 12,Pases precisos 9,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 1,Regateado 1,Tiros fuera 1,Minutos jugados 22,Toques 14,Valoración 6.7,Posesiones perdidas 3,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:56:39.538949
MoiGómez,J5,2,2,6,3,Pases totales 79,Pases precisos 66,Balones en largo totales 13,Balones en largo precisos 6,Centros totales 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 2,Pérdidas 1,Tiros fuera 1,Despejes totales 1,Faltas recibidas 1,Minutos jugados 90,Toques 86,Valoración 6.6,Posesiones perdidas 15,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:56:46.189861
MoiGómez,J2,2,2,2,6,Pases totales 62,Pases precisos 50,Balones en largo totales 14,Balones en largo precisos 9,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 4,Pérdidas 2,Regates totales 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Intercepciones 2,Faltas recibidas 4,Minutos jugados 84,Toques 76,Valoración 7.2,Posesiones perdidas 17,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:56:57.298312
MoiGómez,J1,6,6,10,11,Pases totales 42,Pases precisos 38,Balones en largo totales 4,Balones en largo precisos 1,Centros totales 1,Duelos perdidos 3,Duelos ganados 3,Regateado 1,Tiros a puerta 1,Goles 1,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 48,Valoración 7.5,Posesiones perdidas 5,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:57:03.934253
