Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
AbdónPrats,J11,6,2,6,5,Pases totales 15,Pases precisos 11,Duelos aéreos perdidos 6,Duelos aéreos ganados 2,Duelos perdidos 7,Duelos ganados 6,Regateado 1,Regates totales 1,Regates completados 1,Tiros a puerta 1,Despejes totales 2,Entradas totales 1,Faltas recibidas 2,Minutos jugados 65,Toques 25,Valoración 7.1,Posesiones perdidas 6,Goles esperados 0.0,Pases clave 3,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:33:53.893113
AbdónPrats,J10,2,2,0,2,Pases totales 2,Pases precisos 1,Duelos aéreos perdidos 3,Duelos perdidos 3,Minutos jugados 17,Toques 5,Valoración 6.5,Posesiones perdidas 2,2023-11-03 23:34:00.490657
AbdónPrats,J9,2,2,6,3,Pases totales 11,Pases precisos 8,Duelos aéreos perdidos 3,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 5,Regateado 1,Tiros fuera 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 61,Toques 18,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0.1,2023-11-03 23:34:07.151558
AbdónPrats,J8,2,6,6,5,Pases totales 15,Pases precisos 10,Balones en largo totales 1,Asistencias de gol 1,Duelos aéreos perdidos 3,Duelos aéreos ganados 4,Duelos perdidos 5,Duelos ganados 5,Ocasiones creadas 1,Faltas recibidas 1,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 64,Toques 20,Valoración 7.1,Posesiones perdidas 7,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.2,2023-11-03 23:34:13.771745
AbdónPrats,J7,9,9,9,8,Pases totales 11,Pases precisos 5,Balones en largo totales 1,Centros totales 1,Duelos aéreos perdidos 3,Duelos perdidos 5,Duelos ganados 2,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros a puerta 1,Goles 1,Faltas recibidas 1,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 62,Toques 18,Valoración 7.1,Posesiones perdidas 9,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:34:20.425210
AbdónPrats,J6,16,16,12,17,Pases totales 7,Pases precisos 7,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 3,Pérdidas 1,Regates totales 1,Tiros a puerta 3,Tiros bloqueados en ataque 1,Goles 2,Entradas totales 1,Minutos jugados 12,Toques 15,Valoración 9.2,Posesiones perdidas 3,Goles esperados 0.6,MATCH_STAT_expectedAssists 0.4,2023-11-03 23:34:27.088443
AbdónPrats,J4,0,2,0,3,Pases totales 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 2,Regates totales 1,Regates completados 1,Minutos jugados 12,Toques 5,Valoración 6.7,Posesiones perdidas 3,Goles esperados 0,2023-11-03 23:34:35.944252
AbdónPrats,J3,9,9,9,8,Pases totales 11,Pases precisos 5,Balones en largo totales 1,Centros totales 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 1,Tiros a puerta 1,Goles 1,Intercepciones 1,Minutos jugados 57,Toques 17,Valoración 7.1,Posesiones perdidas 9,Goles esperados 0.6,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:34:42.594920
