Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
AntonioSánchez,J11,2,2,6,5,Pases totales 17,Pases precisos 12,Balones en largo totales 5,Balones en largo precisos 3,Centros totales 2,Duelos aéreos perdidos 1,Duelos perdidos 2,Regates totales 1,Tiros a puerta 1,Tiros bloqueados en ataque 2,Tiros bloqueados en defensa 2,Intercepciones 1,Minutos jugados 65,Toques 30,Valoración 7,Posesiones perdidas 9,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:05:10.741017
AntonioSánchez,J10,2,2,2,2,Pases totales 19,Pases precisos 16,Balones en largo totales 2,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 7,Duelos ganados 4,Pérdidas 3,Regates totales 2,Regates completados 2,Tiros bloqueados en ataque 1,Intercepciones 1,Entradas totales 2,Faltas cometidas 3,Minutos jugados 73,Toques 37,Valoración 6.5,Posesiones perdidas 8,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.2,2023-11-04 02:05:17.420663
AntonioSánchez,J9,2,6,6,4,Pases totales 28,Pases precisos 24,Balones en largo totales 3,Balones en largo precisos 2,Centros totales 3,Centros precisos 2,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 5,Pérdidas 1,Regates totales 2,Regates completados 1,Despejes totales 1,Entradas totales 4,Faltas cometidas 1,Minutos jugados 70,Toques 45,Valoración 6.9,Posesiones perdidas 9,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:05:24.081165
AntonioSánchez,J8,10,10,10,9,Pases totales 21,Pases precisos 12,Balones en largo totales 2,Duelos perdidos 3,Duelos ganados 4,Regateado 1,Pérdidas 1,Regates totales 2,Regates completados 2,Tiros a puerta 1,Goles 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 64,Toques 31,Valoración 7.1,Posesiones perdidas 13,Goles esperados 0.6,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:05:30.720574
AntonioSánchez,J7,6,6,2,6,Pases totales 22,Pases precisos 16,Balones en largo totales 2,Asistencias de gol 1,Centros totales 2,Duelos aéreos perdidos 1,Duelos perdidos 4,Duelos ganados 6,Regateado 2,Regates totales 1,Ocasiones creadas 1,Tiros a puerta 1,Entradas totales 5,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 62,Toques 33,Valoración 7.3,Posesiones perdidas 9,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:05:37.381610
AntonioSánchez,J6,2,0,2,8,Pases totales 22,Pases precisos 21,Balones en largo totales 3,Balones en largo precisos 3,Duelos ganados 1,Despejes en la línea de gol 1,Tiros bloqueados en defensa 1,Faltas recibidas 1,Minutos jugados 12,Toques 24,Valoración 7.6,Posesiones perdidas 1,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:05:43.978794
AntonioSánchez,J5,0,0,0,2,Duelos perdidos 1,Faltas cometidas 1,Minutos jugados 9,Valoración 6.4,Goles esperados 0,2023-11-04 02:05:50.570328
