Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Chumi,J11,2,2,2,3,Pases totales 41,Pases precisos 37,Balones en largo totales 7,Balones en largo precisos 3,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 3,Despejes totales 3,Tiros bloqueados en defensa 1,Intercepciones 1,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 90,Toques 49,Valoración 6.6,Posesiones perdidas 4,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:56:34.743715
Chumi,J10,-2,2,2,1,Pases totales 18,Pases precisos 16,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 1,Despejes totales 3,Minutos jugados 45,Toques 22,Valoración 6.3,Posesiones perdidas 2,2023-11-04 03:56:41.371996
Chumi,J9,2,-2,2,1,Pases totales 47,Pases precisos 43,Balones en largo totales 4,Balones en largo precisos 3,Duelos aéreos perdidos 3,Duelos perdidos 4,Duelos ganados 3,Regateado 1,Despejes totales 1,Intercepciones 1,Entradas totales 3,Minutos jugados 90,Toques 58,Valoración 6.2,Posesiones perdidas 7,Goles esperados 0,2023-11-04 03:56:48.022828
Chumi,J8,2,2,2,3,Pases totales 41,Pases precisos 37,Balones en largo totales 2,Balones en largo precisos 2,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 3,Regateado 1,Despejes totales 2,Tiros bloqueados en defensa 2,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 49,Valoración 6.6,Posesiones perdidas 6,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:56:54.674231
Chumi,J6,-2,2,2,4,Pases totales 62,Pases precisos 57,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 6,Duelos ganados 4,Regateado 1,Pérdidas 2,Regates totales 2,Regates completados 2,Ocasiones creadas 1,Despejes totales 3,Tiros bloqueados en defensa 1,Faltas cometidas 1,Minutos jugados 90,Toques 89,Valoración 6.8,Posesiones perdidas 10,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:57:03.592732
Chumi,J5,2,2,6,2,Pases totales 22,Pases precisos 17,Balones en largo totales 3,Balones en largo precisos 1,Duelos perdidos 2,Duelos ganados 4,Regates totales 1,Despejes totales 3,Entradas totales 3,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 41,Valoración 6.4,Posesiones perdidas 7,Goles esperados 0,2023-11-04 03:57:10.247605
Chumi,J4,-2,2,2,3,Pases totales 81,Pases precisos 77,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos ganados 1,Duelos ganados 3,Despejes totales 2,Entradas totales 2,Minutos jugados 90,Toques 87,Valoración 6.7,Posesiones perdidas 4,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:57:16.876611
Chumi,J3,2,2,2,3,Pases totales 41,Pases precisos 38,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 1,Despejes totales 2,Tiros bloqueados en defensa 1,Intercepciones 2,Minutos jugados 90,Toques 46,Valoración 6.7,Posesiones perdidas 3,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:57:23.537349
Chumi,J2,2,2,2,1,Pases totales 33,Pases precisos 30,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 5,Duelos ganados 1,Regateado 1,Despejes totales 5,Tiros bloqueados en defensa 2,Entradas totales 1,Faltas cometidas 3,Minutos jugados 90,Toques 44,Valoración 6.2,Posesiones perdidas 4,Goles esperados 0,2023-11-04 03:57:30.226142
