Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
Rodrigo DePaul,J12,-2,2,6,4,Pases totales 38,Pases precisos 32,Balones en largo totales 1,Balones en largo precisos 1,Duelos perdidos 4,Duelos ganados 4,Regateado 2,Pérdidas 1,Regates totales 3,Regates completados 3,Tiros a puerta 1,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 65,Toques 51,Valoración 6.8,Posesiones perdidas 11,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:29:25.298184
Rodrigo DePaul,J11,6,2,6,5,Pases totales 79,Pases precisos 74,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 2,Duelos perdidos 2,Duelos ganados 2,Regates totales 2,Regates completados 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 67,Toques 90,Valoración 7,Posesiones perdidas 11,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:29:31.928168
Rodrigo DePaul,J10,2,6,6,5,Pases totales 49,Pases precisos 43,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 1,Duelos ganados 1,Tiros fuera 1,Intercepciones 1,Entradas totales 1,Faltas cometidas 1,Minutos jugados 33,Toques 53,Valoración 7,Posesiones perdidas 7,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:29:38.550542
Rodrigo DePaul,J9,6,6,6,9,Pases totales 26,Pases precisos 23,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 7,Pérdidas 1,Regates totales 4,Regates completados 3,Ocasiones creadas 1,Tiros fuera 2,Tiros a puerta 1,Tiros al palo 1,Entradas totales 2,Faltas recibidas 2,Minutos jugados 72,Toques 45,Valoración 7.9,Posesiones perdidas 8,Goles esperados 0.2,Pases clave 1,MATCH_STAT_expectedAssists 0.3,2023-11-04 00:29:45.241120
Rodrigo DePaul,J8,6,6,6,5,Pases totales 34,Pases precisos 30,Balones en largo totales 5,Balones en largo precisos 4,Duelos perdidos 2,Duelos ganados 4,Regates totales 2,Regates completados 1,Ocasiones claras falladas 1,Tiros a puerta 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 29,Toques 40,Valoración 7,Posesiones perdidas 5,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:29:51.910743
Rodrigo DePaul,J3,10,10,10,10,Pases totales 34,Pases precisos 25,Balones en largo totales 5,Balones en largo precisos 3,Asistencias de gol 2,Centros totales 3,Centros precisos 1,Duelos perdidos 3,Duelos ganados 3,Regateado 1,Pérdidas 1,Regates totales 1,Ocasiones creadas 2,Tiros fuera 1,Tiros bloqueados en ataque 1,Entradas totales 1,Faltas recibidas 2,Minutos jugados 68,Toques 46,Valoración 8.5,Posesiones perdidas 13,Goles esperados 0.2,Pases clave 3,MATCH_STAT_expectedAssists 0.4,2023-11-04 00:30:05.343427
Rodrigo DePaul,J2,2,2,2,6,Pases totales 59,Pases precisos 49,Balones en largo totales 3,Balones en largo precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 5,Regateado 1,Entradas totales 4,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 80,Toques 67,Valoración 7.2,Posesiones perdidas 11,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:30:11.960122
Rodrigo DePaul,J1,2,2,6,4,Pases totales 48,Pases precisos 42,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 2,Duelos perdidos 3,Duelos ganados 3,Pérdidas 1,Regates totales 2,Regates completados 1,Tiros fuera 1,Despejes totales 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 77,Toques 60,Valoración 6.9,Posesiones perdidas 12,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:30:18.589835
