Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
GerardMoreno,J11,16,12,16,16,Pases totales 34,Pases precisos 25,Balones en largo totales 2,Balones en largo precisos 2,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 5,Regateado 1,Pérdidas 1,Regates totales 5,Regates completados 1,Tiros a puerta 3,Goles 2,Despejes totales 2,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 84,Toques 55,Valoración 8.1,Posesiones perdidas 17,Goles esperados 1.2,MATCH_STAT_expectedAssists 0.1,2023-11-04 17:56:37.231527
GerardMoreno,J10,9,9,5,10,Pases totales 43,Pases precisos 34,Balones en largo totales 4,Balones en largo precisos 3,Centros totales 4,Centros precisos 2,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 10,Duelos ganados 6,Pérdidas 5,Regates totales 8,Regates completados 4,Tiros fuera 1,Tiros a puerta 1,Goles 1,Despejes totales 1,Minutos jugados 90,Toques 71,Valoración 7.5,Posesiones perdidas 24,Goles esperados 0.9,Pases clave 2,MATCH_STAT_expectedAssists 0.3,2023-11-04 17:56:41.230424
GerardMoreno,J9,9,9,9,9,Pases totales 11,Pases precisos 7,Balones en largo totales 2,Balones en largo precisos 2,Centros totales 2,Duelos perdidos 4,Duelos ganados 3,Pérdidas 4,Regates totales 1,Regates completados 1,Tiros a puerta 1,Goles 1,Entradas totales 1,Faltas recibidas 1,Minutos jugados 15,Toques 21,Valoración 7.3,Posesiones perdidas 10,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 17:56:45.409226
GerardMoreno,J6,2,2,2,4,Pases totales 20,Pases precisos 16,Duelos perdidos 4,Duelos ganados 3,Regateado 2,Pérdidas 1,Regates totales 3,Regates completados 2,Tiros fuera 1,Tiros al palo 1,Faltas recibidas 1,Minutos jugados 56,Toques 30,Valoración 6.8,Posesiones perdidas 7,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 17:56:51.906027
GerardMoreno,J5,9,9,13,10,Pases totales 34,Pases precisos 28,Balones en largo totales 2,Balones en largo precisos 2,Centros totales 1,Duelos aéreos ganados 2,Duelos perdidos 4,Duelos ganados 3,Pérdidas 2,Regates totales 1,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Goles 1,Entradas totales 1,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 85,Toques 46,Valoración 7.5,Posesiones perdidas 11,Goles esperados 0.4,Pases clave 3,MATCH_STAT_expectedAssists 0.2,2023-11-04 17:56:55.933681
GerardMoreno,J4,-2,-2,2,5,Pases totales 47,Pases precisos 42,Balones en largo totales 5,Balones en largo precisos 5,Centros totales 1,Duelos aéreos ganados 2,Duelos perdidos 4,Duelos ganados 4,Pérdidas 1,Regates totales 2,Tiros fuera 1,Tiros bloqueados en ataque 1,Despejes totales 1,Tiros bloqueados en defensa 1,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 83,Toques 61,Valoración 7.1,Posesiones perdidas 12,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 17:57:00.199340
GerardMoreno,J3,2,6,2,6,Pases totales 23,Pases precisos 19,Balones en largo totales 4,Balones en largo precisos 4,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 7,Regateado 2,Pérdidas 1,Regates totales 2,Regates completados 1,Tiros bloqueados en ataque 2,Despejes totales 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 3,Fueras de juego 1,Minutos jugados 70,Toques 39,Valoración 7.3,Posesiones perdidas 7,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 17:57:04.269655
GerardMoreno,J2,5,9,9,13,Pases totales 38,Pases precisos 30,Balones en largo totales 5,Balones en largo precisos 4,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 8,Pérdidas 4,Regates totales 3,Regates completados 2,Tiros a puerta 1,Tiros bloqueados en ataque 1,Goles 1,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas recibidas 4,Faltas cometidas 1,Minutos jugados 76,Toques 58,Valoración 8,Posesiones perdidas 16,Goles esperados 0.9,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 17:57:08.387902
GerardMoreno,J1,2,2,6,5,Pases totales 37,Pases precisos 28,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 3,Regateado 1,Regates totales 3,Regates completados 2,Ocasiones claras falladas 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Intercepciones 2,Minutos jugados 84,Toques 48,Valoración 7.1,Posesiones perdidas 12,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.1,2023-11-04 17:57:12.455748
