Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
WillianJosé,J11,9,9,9,9,Pases totales 12,Pases precisos 9,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 2,Pérdidas 3,Regates totales 2,Regates completados 1,Tiros fuera 1,Tiros a puerta 1,Goles 1,Minutos jugados 64,Toques 26,Valoración 7.2,Posesiones perdidas 11,Goles esperados 0.5,2023-11-04 00:50:49.320145
WillianJosé,J9,-8,-4,-8,-6,Pases totales 2,Pases precisos 2,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 1,Regates totales 1,Faltas recibidas 1,Minutos jugados 17,Toques 6,Valoración 6.1,Posesiones perdidas 2,Goles esperados 0,2023-11-04 00:50:58.214561
WillianJosé,J6,2,-2,2,5,Pases totales 14,Pases precisos 11,Centros totales 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 4,Duelos ganados 3,Pérdidas 1,Tiros a puerta 1,Entradas totales 1,Faltas cometidas 2,Minutos jugados 45,Toques 21,Valoración 7,Posesiones perdidas 7,Goles esperados 0.0,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:51:09.326243
WillianJosé,J5,2,2,2,2,Pases totales 24,Pases precisos 20,Balones en largo totales 2,Balones en largo precisos 2,Duelos aéreos perdidos 2,Duelos perdidos 4,Regateado 1,Pérdidas 1,Ocasiones claras falladas 1,Tiros fuera 1,Tiros a puerta 1,Despejes totales 2,Fueras de juego 1,Minutos jugados 90,Toques 33,Valoración 6.4,Posesiones perdidas 7,Goles esperados 0.5,Pases clave 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:51:15.955432
WillianJosé,J4,9,9,13,9,Pases totales 19,Pases precisos 14,Duelos perdidos 1,Duelos ganados 2,Pérdidas 1,Tiros a puerta 1,Goles 1,Entradas totales 2,Fueras de juego 1,Minutos jugados 76,Toques 24,Valoración 7.3,Posesiones perdidas 6,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:51:22.573542
WillianJosé,J3,9,9,5,9,Pases totales 15,Pases precisos 11,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 7,Regates totales 2,Tiros a puerta 1,Goles 1,Despejes totales 1,Tiros bloqueados en defensa 1,Faltas recibidas 4,Minutos jugados 74,Toques 26,Valoración 7.3,Posesiones perdidas 6,Goles esperados 0.1,2023-11-04 00:51:29.231902
WillianJosé,J2,2,2,2,3,Pases totales 11,Pases precisos 4,Duelos aéreos perdidos 3,Duelos aéreos ganados 3,Duelos perdidos 3,Duelos ganados 3,Despejes totales 1,Minutos jugados 28,Toques 12,Valoración 6.7,Posesiones perdidas 7,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:51:35.888964
WillianJosé,J1,13,9,13,11,Pases totales 12,Pases precisos 10,Balones en largo totales 3,Balones en largo precisos 2,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 2,Duelos ganados 3,Tiros a puerta 2,Tiros bloqueados en ataque 1,Goles 1,Entradas totales 1,Minutos jugados 45,Toques 18,Valoración 7.6,Posesiones perdidas 4,Goles esperados 0.6,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:51:42.530517
