Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MouctarDiakhaby,J8,2,6,-2,2,Pases totales 47,Pases precisos 40,Balones en largo totales 5,Balones en largo precisos 3,Duelos aéreos perdidos 2,Duelos perdidos 3,Duelos ganados 3,Despejes totales 6,Entradas totales 3,Faltas cometidas 1,Minutos jugados 88,Toques 61,Valoración 6.5,Posesiones perdidas 8,Goles esperados 0,2023-11-04 01:53:16.146317
MouctarDiakhaby,J7,2,2,2,4,Pases totales 52,Pases precisos 41,Balones en largo totales 7,Balones en largo precisos 1,Duelos aéreos ganados 2,Duelos ganados 5,Tiros bloqueados en ataque 1,Despejes totales 2,Entradas totales 2,Faltas recibidas 1,Minutos jugados 90,Toques 59,Valoración 6.8,Posesiones perdidas 11,Goles esperados 0.0,2023-11-04 01:53:22.798496
MouctarDiakhaby,J6,2,2,2,2,Pases totales 39,Pases precisos 33,Balones en largo totales 4,Balones en largo precisos 2,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 3,Duelos ganados 2,Tiros a puerta 1,Despejes totales 6,Faltas cometidas 1,Minutos jugados 90,Toques 48,Valoración 6.5,Posesiones perdidas 6,Goles esperados 0.0,2023-11-04 01:53:29.420273
MouctarDiakhaby,J5,2,6,6,7,Pases totales 33,Pases precisos 30,Balones en largo totales 8,Balones en largo precisos 6,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 2,Ocasiones claras falladas 1,Tiros a puerta 1,Despejes totales 7,Tiros bloqueados en defensa 1,Entradas totales 1,Minutos jugados 90,Toques 46,Valoración 7.4,Posesiones perdidas 3,Goles esperados 0.7,2023-11-04 01:53:36.064708
MouctarDiakhaby,J4,-2,2,2,5,Pases totales 80,Pases precisos 70,Balones en largo totales 6,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 2,Duelos ganados 5,Despejes totales 5,Tiros bloqueados en defensa 1,Entradas totales 5,Faltas cometidas 1,Minutos jugados 90,Toques 95,Valoración 7.1,Posesiones perdidas 10,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:53:42.727628
MouctarDiakhaby,J3,2,2,-2,3,Pases totales 29,Pases precisos 25,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 2,Duelos perdidos 4,Duelos ganados 2,Regates totales 1,Tiros fuera 2,Tiros bloqueados en defensa 1,Intercepciones 1,Faltas cometidas 2,Minutos jugados 45,Toques 38,Valoración 6.6,Posesiones perdidas 9,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:53:49.379043
MouctarDiakhaby,J2,2,6,6,3,Pases totales 26,Pases precisos 23,Balones en largo totales 3,Balones en largo precisos 3,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 1,Regateado 2,Pérdidas 1,Despejes totales 1,Intercepciones 2,Faltas cometidas 1,Minutos jugados 70,Toques 33,Valoración 6.6,Posesiones perdidas 4,Goles esperados 0,2023-11-04 01:53:56.061721
MouctarDiakhaby,J1,11,11,11,14,Pases totales 45,Pases precisos 41,Balones en largo totales 3,Balones en largo precisos 3,Duelos aéreos perdidos 1,Duelos aéreos ganados 8,Duelos perdidos 4,Duelos ganados 12,Pérdidas 2,Regates totales 2,Regates completados 2,Tiros a puerta 1,Goles 1,Despejes totales 4,Intercepciones 1,Entradas totales 2,Faltas cometidas 1,Minutos jugados 90,Toques 62,Valoración 7.9,Posesiones perdidas 7,Goles esperados 0.3,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:54:02.758565
