Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MasonGreenwood,J11,6,2,6,3,Pases totales 20,Pases precisos 16,Centros totales 6,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 2,Regates totales 2,Regates completados 1,Tiros fuera 1,Tiros bloqueados en ataque 2,Despejes totales 1,Faltas cometidas 1,Minutos jugados 90,Toques 36,Valoración 6.7,Posesiones perdidas 12,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:51:18.900937
MasonGreenwood,J10,2,6,2,4,Pases totales 14,Pases precisos 11,Centros totales 6,Centros precisos 1,Duelos perdidos 5,Pérdidas 4,Ocasiones creadas 1,Tiros fuera 2,Faltas cometidas 1,Minutos jugados 78,Toques 32,Valoración 6.8,Posesiones perdidas 14,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 01:51:25.515097
MasonGreenwood,J9,9,9,9,8,Pases totales 6,Pases precisos 5,Centros totales 2,Centros precisos 1,Duelos perdidos 4,Duelos ganados 1,Regateado 1,Pérdidas 1,Regates totales 2,Regates completados 1,Tiros fuera 1,Tiros a puerta 1,Goles 1,Faltas cometidas 1,Minutos jugados 61,Toques 13,Valoración 7.1,Posesiones perdidas 4,Goles esperados 0.3,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:51:32.151190
MasonGreenwood,J8,6,2,6,5,Pases totales 23,Pases precisos 20,Balones en largo totales 4,Balones en largo precisos 2,Centros totales 5,Centros precisos 1,Duelos perdidos 4,Duelos ganados 3,Regateado 1,Pérdidas 2,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 45,Toques 36,Valoración 7.1,Posesiones perdidas 9,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:51:38.799264
MasonGreenwood,J7,2,2,2,3,Pases totales 25,Pases precisos 20,Balones en largo totales 2,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 10,Centros precisos 4,Duelos aéreos perdidos 2,Duelos perdidos 8,Pérdidas 2,Regates totales 2,Ocasiones creadas 1,Tiros bloqueados en ataque 1,Intercepciones 1,Faltas cometidas 2,Minutos jugados 90,Toques 48,Valoración 6.7,Posesiones perdidas 20,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.3,2023-11-04 01:51:45.452730
MasonGreenwood,J6,2,2,2,4,Pases totales 2,Pases precisos 2,Duelos perdidos 1,Duelos ganados 1,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros a puerta 2,Minutos jugados 22,Toques 7,Valoración 6.8,Posesiones perdidas 2,Goles esperados 0.1,2023-11-04 01:51:52.076692
MasonGreenwood,J5,2,6,6,2,Pases totales 4,Pases precisos 4,Centros totales 3,Duelos perdidos 2,Duelos ganados 1,Pérdidas 2,Tiros bloqueados en ataque 1,Faltas recibidas 1,Minutos jugados 13,Toques 12,Valoración 6.5,Posesiones perdidas 5,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 01:51:58.723032
