Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
GiorgiMamardashvili,J11,10,6,10,7,Pases totales 30,Pases precisos 13,Balones en largo totales 26,Balones en largo precisos 9,Despejes totales 1,Despejes por alto 1,Paradas desde dentro del área 3,Paradas 5,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 40,Valoración 7.4,Posesiones perdidas 17,Goles evitados -0.2,2023-11-04 18:03:17.581665
GiorgiMamardashvili,J10,6,2,10,10,Pases totales 17,Pases precisos 12,Balones en largo totales 10,Balones en largo precisos 5,Duelos aéreos ganados 1,Duelos ganados 2,Faltas recibidas 1,Despejes por alto 2,Paradas desde dentro del área 4,Paradas 4,Minutos jugados 90,Toques 32,Valoración 8,Posesiones perdidas 5,Goles evitados 1.5,2023-11-04 18:03:21.585082
GiorgiMamardashvili,J9,6,6,10,7,Pases totales 16,Pases precisos 4,Balones en largo totales 12,Despejes por alto 1,Paradas desde dentro del área 3,Paradas 4,Minutos jugados 90,Toques 30,Valoración 7.4,Posesiones perdidas 13,Goles esperados 0,Goles evitados 1.3,2023-11-04 18:03:25.536960
GiorgiMamardashvili,J8,6,2,2,4,Pases totales 21,Pases precisos 10,Balones en largo totales 11,Balones en largo precisos 1,Duelos ganados 1,Despejes totales 1,Entradas totales 1,Despejes por alto 2,Paradas desde dentro del área 2,Paradas 4,Salidas totales 1,Minutos jugados 90,Toques 35,Valoración 6.8,Posesiones perdidas 11,Goles esperados 0,Goles evitados -1.5,2023-11-04 18:03:29.504919
GiorgiMamardashvili,J7,2,2,2,1,Pases totales 32,Pases precisos 13,Balones en largo totales 24,Balones en largo precisos 5,Despejes totales 1,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 35,Valoración 6.2,Posesiones perdidas 19,Goles esperados 0,Goles evitados -1.0,2023-11-04 18:03:33.445097
GiorgiMamardashvili,J6,6,6,6,10,Pases totales 25,Pases precisos 8,Balones en largo totales 21,Balones en largo precisos 4,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 2,Paradas desde dentro del área 7,Paradas 8,Despejes con los puños 1,Minutos jugados 90,Toques 35,Valoración 8.2,Posesiones perdidas 17,Goles esperados 0,Goles evitados 1.7,2023-11-04 18:03:37.404711
GiorgiMamardashvili,J5,2,6,6,8,Pases totales 35,Pases precisos 16,Balones en largo totales 30,Balones en largo precisos 11,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 1,Faltas cometidas 1,Despejes por alto 1,Paradas desde dentro del área 3,Paradas 3,Minutos jugados 90,Toques 45,Valoración 7.6,Posesiones perdidas 20,Goles esperados 0,Goles evitados 0.5,2023-11-04 18:03:41.452427
GiorgiMamardashvili,J4,6,10,10,3,Pases totales 26,Pases precisos 17,Balones en largo totales 12,Balones en largo precisos 3,Duelos perdidos 1,Despejes totales 1,Penaltis cometidos 1,Faltas cometidas 1,Paradas desde dentro del área 1,Penaltis parados 1,Paradas 1,Minutos jugados 90,Toques 37,Valoración 6.6,Posesiones perdidas 9,Goles esperados 0,Goles evitados 0.0,2023-11-04 18:03:45.422600
GiorgiMamardashvili,J3,2,2,6,1,Pases totales 10,Pases precisos 10,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Minutos jugados 90,Toques 11,Valoración 6.2,Goles esperados 0,Goles evitados -0.6,2023-11-04 18:03:49.391283
GiorgiMamardashvili,J2,2,2,6,4,Pases totales 24,Pases precisos 11,Balones en largo totales 17,Balones en largo precisos 4,Duelos ganados 1,Entradas totales 1,Despejes por alto 1,Paradas 1,Salidas totales 1,Minutos jugados 90,Toques 27,Valoración 6.8,Posesiones perdidas 13,Goles esperados 0,Goles evitados 0.1,2023-11-04 18:03:53.388996
GiorgiMamardashvili,J1,2,2,6,4,Pases totales 17,Pases precisos 7,Balones en largo totales 14,Balones en largo precisos 4,Duelos ganados 1,Despejes totales 1,Faltas recibidas 1,Despejes por alto 1,Paradas desde dentro del área 1,Paradas 2,Despejes con los puños 1,Minutos jugados 90,Toques 26,Valoración 6.8,Posesiones perdidas 11,Goles esperados 0,Goles evitados 0.0,2023-11-04 18:03:57.359478
