Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MarianoDíaz,J11,2,2,2,3,Pases totales 17,Pases precisos 12,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 3,Duelos perdidos 3,Duelos ganados 3,Pérdidas 2,Ocasiones claras falladas 1,Tiros fuera 2,Tiros a puerta 1,Minutos jugados 81,Toques 25,Valoración 6.6,Posesiones perdidas 8,Goles esperados 0.5,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 05:14:17.275130
MarianoDíaz,J8,-2,-2,2,3,Pases totales 3,Pases precisos 1,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 1,Tiros fuera 1,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 15,Toques 7,Valoración 6.6,Posesiones perdidas 4,Goles esperados 0.0,2023-11-04 05:14:26.159252
