Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
MarvinPark,J12,2,6,10,3,Pases totales 30,Pases precisos 27,Centros totales 5,Centros precisos 1,Duelos aéreos perdidos 3,Duelos perdidos 7,Duelos ganados 2,Regates totales 4,Regates completados 2,Tiros bloqueados en defensa 1,Faltas cometidas 2,Minutos jugados 71,Toques 46,Valoración 6.7,Posesiones perdidas 11,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:59:04.813607
MarvinPark,J11,6,6,6,8,Pases totales 25,Pases precisos 17,Balones en largo totales 2,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 3,Centros precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 8,Pérdidas 1,Regates totales 3,Regates completados 3,Ocasiones creadas 1,Despejes totales 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 82,Toques 45,Valoración 7.6,Posesiones perdidas 15,Pases clave 1,MATCH_STAT_expectedAssists 0.4,2023-11-04 02:59:11.508948
MarvinPark,J10,2,2,2,1,Pases totales 7,Pases precisos 4,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 2,Pérdidas 2,Despejes totales 1,Entradas totales 2,Minutos jugados 28,Toques 18,Valoración 6.3,Posesiones perdidas 9,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:59:18.134814
MarvinPark,J9,6,2,2,2,Pases totales 13,Pases precisos 11,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Intercepciones 1,Faltas recibidas 1,Fueras de juego 1,Minutos jugados 32,Toques 17,Valoración 6.5,Posesiones perdidas 3,Goles esperados 0,2023-11-04 02:59:24.780798
MarvinPark,J8,2,6,2,4,Pases totales 15,Pases precisos 12,Centros totales 6,Centros precisos 2,Duelos perdidos 2,Duelos ganados 3,Intercepciones 1,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 27,Toques 26,Valoración 6.9,Posesiones perdidas 7,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:59:31.500307
MarvinPark,J7,2,2,-2,4,Pases totales 21,Pases precisos 20,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 2,Pérdidas 1,Regates totales 1,Tiros fuera 2,Entradas totales 1,Faltas cometidas 1,Minutos jugados 33,Toques 30,Valoración 6.9,Posesiones perdidas 4,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:59:38.191028
MarvinPark,J6,2,6,2,4,Pases totales 11,Pases precisos 9,Centros totales 1,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 4,Regates totales 1,Ocasiones creadas 1,Intercepciones 1,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 45,Toques 20,Valoración 6.8,Posesiones perdidas 5,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 02:59:44.912336
MarvinPark,J5,2,2,2,3,Pases totales 12,Pases precisos 10,Centros totales 2,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Regates totales 1,Regates completados 1,Minutos jugados 17,Toques 21,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0,2023-11-04 02:59:51.790297
