Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
PabloTorre,J10,0,0,0,2,Pases totales 7,Pases precisos 6,Duelos perdidos 2,Regates totales 1,Faltas cometidas 1,Minutos jugados 9,Toques 9,Valoración 6.4,Posesiones perdidas 2,Pases clave 1,2023-11-04 04:06:00.050272
PabloTorre,J9,6,2,2,5,Pases totales 26,Pases precisos 21,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos aéreos perdidos 1,Duelos perdidos 1,Duelos ganados 1,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Faltas recibidas 1,Minutos jugados 28,Toques 31,Valoración 7,Posesiones perdidas 6,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.1,2023-11-04 04:06:06.706773
PabloTorre,J8,0,0,2,3,Pases totales 13,Pases precisos 9,Balones en largo totales 1,Balones en largo precisos 1,Centros totales 1,Tiros bloqueados en ataque 1,Minutos jugados 11,Toques 18,Valoración 6.7,Posesiones perdidas 6,Goles esperados 0.0,MATCH_STAT_expectedAssists 0.0,2023-11-04 04:06:13.330529
PabloTorre,J6,2,2,2,2,Pases totales 4,Pases precisos 3,Duelos perdidos 1,Duelos ganados 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 15,Toques 6,Valoración 6.4,Posesiones perdidas 2,Goles esperados 0,2023-11-04 04:06:22.189640
PabloTorre,J4,2,2,2,4,Pases totales 17,Pases precisos 14,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 1,Regateado 1,Regates totales 1,Despejes totales 1,Faltas recibidas 1,Minutos jugados 29,Toques 21,Valoración 6.8,Posesiones perdidas 5,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 04:06:31.082809
PabloTorre,J3,0,0,0,0,Duelos ganados 1,Faltas recibidas 1,Minutos jugados 1,Toques 2,Goles esperados 0,2023-11-04 04:06:37.677216
PabloTorre,J2,0,0,0,3,Pases totales 12,Pases precisos 10,Balones en largo totales 3,Balones en largo precisos 1,Duelos perdidos 1,Regates totales 1,Minutos jugados 15,Toques 13,Valoración 6.7,Posesiones perdidas 3,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.2,2023-11-04 04:06:44.318028
PabloTorre,J1,6,2,2,2,Pases totales 6,Pases precisos 4,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 3,Duelos ganados 1,Regateado 1,Tiros bloqueados en ataque 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 26,Toques 10,Valoración 6.5,Posesiones perdidas 3,Goles esperados 0.1,2023-11-04 04:06:50.969313
