Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
IñakiWilliams,J11,6,6,10,3,Pases totales 30,Pases precisos 17,Asistencias de gol 1,Centros totales 6,Centros precisos 2,Duelos perdidos 10,Duelos ganados 3,Regateado 1,Pérdidas 4,Regates totales 7,Regates completados 2,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros a puerta 3,Intercepciones 1,Faltas recibidas 1,Minutos jugados 90,Toques 64,Valoración 6.6,Posesiones perdidas 32,Goles esperados 0.6,Pases clave 2,MATCH_STAT_expectedAssists 0.6,2023-11-03 22:20:53.426359
IñakiWilliams,J10,6,2,2,6,Pases totales 22,Pases precisos 14,Balones en largo totales 3,Balones en largo precisos 1,Centros totales 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 3,Duelos perdidos 4,Duelos ganados 6,Pérdidas 1,Regates totales 2,Regates completados 1,Tiros fuera 1,Tiros a puerta 2,Tiros bloqueados en ataque 1,Despejes totales 3,Intercepciones 1,Faltas recibidas 2,Faltas cometidas 1,Fueras de juego 2,Minutos jugados 90,Toques 38,Valoración 7.2,Posesiones perdidas 13,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:21:00.141372
IñakiWilliams,J9,6,6,6,9,Pases totales 26,Pases precisos 20,Centros totales 1,Duelos perdidos 6,Duelos ganados 5,Regateado 2,Pérdidas 3,Regates totales 4,Regates completados 3,Tiros fuera 3,Tiros a puerta 3,Tiros al palo 1,Entradas totales 2,Minutos jugados 90,Toques 54,Valoración 7.9,Posesiones perdidas 15,Goles esperados 0.3,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:21:06.846747
IñakiWilliams,J8,2,2,6,5,Pases totales 20,Pases precisos 15,Centros totales 5,Centros precisos 3,Duelos aéreos ganados 2,Duelos perdidos 5,Duelos ganados 8,Pérdidas 3,Regates totales 5,Regates completados 3,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros fuera 2,Tiros bloqueados en ataque 1,Faltas recibidas 3,Minutos jugados 90,Toques 45,Valoración 7.1,Posesiones perdidas 15,Goles esperados 0.6,Pases clave 3,MATCH_STAT_expectedAssists 0.5,2023-11-03 22:21:13.541250
IñakiWilliams,J7,13,9,13,11,Pases totales 34,Pases precisos 27,Centros totales 6,Centros precisos 2,Duelos aéreos ganados 2,Duelos perdidos 4,Duelos ganados 7,Pérdidas 1,Regates totales 3,Regates completados 2,Ocasiones creadas 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Goles 1,Despejes totales 4,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 90,Toques 63,Valoración 7.7,Posesiones perdidas 20,Goles esperados 0.2,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:21:20.251952
IñakiWilliams,J6,13,9,9,12,Pases totales 34,Pases precisos 26,Balones en largo totales 3,Balones en largo precisos 1,Asistencias de gol 1,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 4,Pérdidas 1,Regates totales 3,Regates completados 1,Ocasiones claras falladas 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Goles 1,Faltas recibidas 2,Minutos jugados 90,Toques 58,Valoración 7.9,Posesiones perdidas 18,Goles esperados 0.8,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-03 22:21:26.942163
IñakiWilliams,J5,9,9,13,13,Pases totales 35,Pases precisos 26,Balones en largo totales 2,Centros totales 5,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 6,Regates totales 4,Regates completados 2,Ocasiones claras falladas 1,Tiros fuera 1,Tiros a puerta 3,Tiros bloqueados en ataque 2,Tiros al palo 1,Goles 1,Despejes totales 1,Entradas totales 1,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 90,Toques 68,Valoración 8.3,Posesiones perdidas 23,Goles esperados 0.8,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-03 22:21:33.634132
IñakiWilliams,J4,2,2,2,6,Pases totales 24,Pases precisos 18,Balones en largo totales 1,Centros totales 5,Centros precisos 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 1,Pérdidas 3,Regates totales 1,Tiros a puerta 1,Despejes en la línea de gol 1,Tiros bloqueados en defensa 1,Fueras de juego 1,Minutos jugados 84,Toques 39,Valoración 7.3,Posesiones perdidas 14,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-03 22:21:40.315209
IñakiWilliams,J3,10,6,10,9,Pases totales 23,Pases precisos 18,Asistencias de gol 1,Centros totales 4,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 8,Duelos ganados 6,Regateado 1,Regates totales 4,Regates completados 2,Ocasiones creadas 1,Tiros a puerta 1,Tiros bloqueados en defensa 1,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 3,Fueras de juego 2,Minutos jugados 90,Toques 44,Valoración 7.9,Posesiones perdidas 15,Goles esperados 0.0,Pases clave 2,MATCH_STAT_expectedAssists 0.6,2023-11-03 22:21:47.032701
IñakiWilliams,J2,9,9,9,10,Pases totales 22,Pases precisos 19,Balones en largo totales 1,Centros totales 3,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 5,Duelos ganados 4,Pérdidas 1,Regates totales 2,Regates completados 1,Ocasiones creadas 1,Ocasiones claras falladas 1,Tiros a puerta 1,Goles 1,Despejes totales 1,Tiros bloqueados en defensa 1,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 84,Toques 42,Valoración 7.5,Posesiones perdidas 10,Goles esperados 0.4,Pases clave 3,MATCH_STAT_expectedAssists 0.4,2023-11-03 22:21:53.741736
IñakiWilliams,J1,2,-2,2,3,Pases totales 23,Pases precisos 19,Centros totales 1,Duelos aéreos ganados 1,Duelos perdidos 2,Duelos ganados 3,Regates totales 1,Despejes totales 1,Faltas recibidas 2,Faltas cometidas 1,Fueras de juego 1,Minutos jugados 90,Toques 31,Valoración 6.6,Posesiones perdidas 8,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 22:22:00.413872
