Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
AimarOroz,J11,2,6,2,5,Pases totales 39,Pases precisos 33,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 7,Duelos ganados 8,Regateado 2,Pérdidas 2,Regates totales 1,Regates completados 1,Tiros fuera 2,Entradas totales 6,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 60,Valoración 7,Posesiones perdidas 12,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:59:09.400461
AimarOroz,J10,6,2,6,3,Pases totales 50,Pases precisos 38,Balones en largo totales 1,Duelos aéreos perdidos 1,Duelos perdidos 10,Duelos ganados 2,Regateado 2,Pérdidas 2,Regates totales 2,Faltas recibidas 2,Faltas cometidas 3,Minutos jugados 80,Toques 64,Valoración 6.6,Posesiones perdidas 18,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-03 23:59:16.041834
AimarOroz,J9,-2,2,2,2,Pases totales 25,Pases precisos 18,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 6,Pérdidas 3,Regates totales 3,Regates completados 3,Intercepciones 1,Faltas recibidas 2,Faltas cometidas 1,Minutos jugados 80,Toques 36,Valoración 6.5,Posesiones perdidas 10,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:59:22.694772
AimarOroz,J8,2,2,2,5,Pases totales 37,Pases precisos 34,Balones en largo totales 2,Balones en largo precisos 2,Duelos aéreos perdidos 5,Duelos perdidos 6,Duelos ganados 5,Entradas totales 1,Faltas recibidas 4,Faltas cometidas 1,Minutos jugados 90,Toques 44,Valoración 7,Posesiones perdidas 5,Goles esperados 0,MATCH_STAT_expectedAssists 0.2,2023-11-03 23:59:29.339240
AimarOroz,J7,2,6,6,4,Pases totales 53,Pases precisos 44,Balones en largo totales 3,Balones en largo precisos 1,Centros totales 1,Duelos perdidos 3,Duelos ganados 3,Pérdidas 1,Regates totales 4,Regates completados 3,Despejes totales 1,Faltas cometidas 1,Minutos jugados 89,Toques 65,Valoración 6.9,Posesiones perdidas 16,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 23:59:35.990337
AimarOroz,J6,6,6,6,3,Pases totales 35,Pases precisos 30,Balones en largo totales 5,Balones en largo precisos 2,Centros totales 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 9,Duelos ganados 6,Pérdidas 3,Regates totales 4,Regates completados 1,Tiros bloqueados en ataque 2,Entradas totales 2,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 58,Valoración 6.6,Posesiones perdidas 16,Goles esperados 0.2,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:59:42.675176
AimarOroz,J5,2,6,6,6,Pases totales 25,Pases precisos 20,Balones en largo totales 2,Balones en largo precisos 2,Asistencias de gol 1,Centros totales 1,Duelos aéreos perdidos 3,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 4,Regateado 1,Regates totales 1,Regates completados 1,Ocasiones creadas 1,Intercepciones 1,Faltas recibidas 2,Minutos jugados 79,Toques 41,Valoración 7.2,Posesiones perdidas 10,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-03 23:59:49.343170
AimarOroz,J4,6,6,6,4,Pases totales 27,Pases precisos 25,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 1,Duelos perdidos 4,Duelos ganados 6,Regateado 2,Regates totales 1,Ocasiones claras falladas 1,Tiros a puerta 1,Intercepciones 1,Entradas totales 3,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 90,Toques 40,Valoración 6.8,Posesiones perdidas 4,Goles esperados 0.4,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-03 23:59:56.021038
AimarOroz,J3,9,5,9,7,Pases totales 30,Pases precisos 23,Balones en largo totales 2,Duelos perdidos 7,Duelos ganados 2,Regateado 2,Pérdidas 3,Tiros a puerta 1,Goles 1,Entradas totales 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 67,Toques 40,Valoración 6.8,Posesiones perdidas 13,Goles esperados 0.8,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:00:02.675739
AimarOroz,J2,2,2,2,0,Pases totales 27,Pases precisos 24,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 1,Pérdidas 1,Regates totales 4,Minutos jugados 74,Toques 37,Valoración 6,Posesiones perdidas 10,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:00:09.300041
AimarOroz,J1,2,2,2,4,Pases totales 42,Pases precisos 32,Balones en largo totales 4,Balones en largo precisos 2,Duelos aéreos perdidos 2,Duelos perdidos 5,Duelos ganados 4,Pérdidas 2,Regates totales 1,Regates completados 1,Intercepciones 1,Faltas recibidas 3,Faltas cometidas 1,Minutos jugados 79,Toques 51,Valoración 6.8,Posesiones perdidas 14,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:00:15.965597
