Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
AlfonsoPedraza,J10,-2,2,-2,2,Pases totales 25,Pases precisos 21,Balones en largo totales 2,Balones en largo precisos 1,Centros totales 6,Centros precisos 2,Duelos aéreos perdidos 2,Duelos perdidos 4,Regates totales 1,Tiros bloqueados en ataque 1,Faltas cometidas 1,Minutos jugados 54,Toques 43,Valoración 6.4,Posesiones perdidas 11,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.3,2023-11-04 03:46:20.803176
AlfonsoPedraza,J9,2,2,6,0,Pases totales 19,Pases precisos 14,Balones en largo totales 2,Centros totales 3,Centros precisos 2,Duelos perdidos 3,Regates totales 2,Faltas cometidas 1,Minutos jugados 58,Toques 30,Valoración 6,Posesiones perdidas 8,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:46:27.454481
AlfonsoPedraza,J8,2,2,6,4,Pases totales 8,Pases precisos 5,Balones en largo totales 2,Centros totales 1,Duelos perdidos 3,Duelos ganados 7,Regateado 1,Regates totales 1,Despejes totales 2,Intercepciones 1,Entradas totales 3,Faltas recibidas 4,Faltas cometidas 1,Minutos jugados 45,Toques 26,Valoración 6.9,Posesiones perdidas 5,Goles esperados 0,2023-11-04 03:46:34.111836
AlfonsoPedraza,J7,6,6,6,3,Pases totales 41,Pases precisos 31,Balones en largo totales 3,Balones en largo precisos 2,Centros totales 5,Duelos perdidos 3,Duelos ganados 3,Regates totales 3,Regates completados 1,Despejes totales 3,Tiros bloqueados en defensa 1,Entradas totales 2,Faltas cometidas 1,Fueras de juego 2,Minutos jugados 90,Toques 70,Valoración 6.7,Posesiones perdidas 19,Goles esperados 0,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:46:40.813713
AlfonsoPedraza,J4,-8,-8,-8,-10,Pases totales 8,Pases precisos 6,Despejes totales 1,Tiros bloqueados en defensa 1,Minutos jugados 22,Toques 13,Valoración 3.8,Posesiones perdidas 3,Goles esperados 0,2023-11-04 03:46:51.887531
AlfonsoPedraza,J3,6,10,6,8,Pases totales 34,Pases precisos 28,Balones en largo totales 5,Balones en largo precisos 2,Asistencias de gol 2,Centros totales 1,Duelos perdidos 4,Duelos ganados 5,Regateado 1,Regates totales 3,Regates completados 2,Ocasiones creadas 2,Tiros a puerta 1,Tiros bloqueados en defensa 1,Intercepciones 2,Entradas totales 1,Faltas recibidas 2,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 90,Toques 56,Valoración 7.7,Posesiones perdidas 11,Goles esperados 0.1,Pases clave 3,MATCH_STAT_expectedAssists 0.1,2023-11-04 03:46:58.569129
AlfonsoPedraza,J2,6,2,2,6,Pases totales 44,Pases precisos 38,Balones en largo totales 3,Balones en largo precisos 1,Centros totales 6,Centros precisos 2,Duelos aéreos perdidos 2,Duelos aéreos ganados 2,Duelos perdidos 6,Duelos ganados 6,Pérdidas 1,Regates totales 2,Despejes totales 1,Entradas totales 3,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 90,Toques 71,Valoración 7.3,Posesiones perdidas 14,Goles esperados 0,Pases clave 2,MATCH_STAT_expectedAssists 0.2,2023-11-04 03:47:05.224063
AlfonsoPedraza,J1,2,2,2,3,Pases totales 35,Pases precisos 31,Centros totales 2,Centros precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 5,Regateado 1,Regates totales 2,Tiros bloqueados en ataque 1,Intercepciones 2,Entradas totales 3,Faltas recibidas 1,Minutos jugados 66,Toques 55,Valoración 6.6,Posesiones perdidas 7,Goles esperados 0.0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 03:47:11.861302
