Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
JuanmiLatasa,J11,2,2,6,3,Pases totales 20,Pases precisos 6,Duelos aéreos perdidos 5,Duelos aéreos ganados 8,Duelos perdidos 10,Duelos ganados 9,Regateado 1,Despejes totales 1,Faltas recibidas 2,Faltas cometidas 6,Minutos jugados 60,Toques 26,Valoración 6.7,Posesiones perdidas 16,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:23:40.136931
JuanmiLatasa,J10,-2,2,2,2,Pases totales 4,Pases precisos 2,Duelos aéreos perdidos 3,Duelos aéreos ganados 1,Duelos perdidos 6,Duelos ganados 2,Regates totales 2,Regates completados 1,Ocasiones claras falladas 1,Tiros a puerta 1,Despejes totales 1,Faltas cometidas 2,Fueras de juego 1,Minutos jugados 26,Toques 13,Valoración 6.4,Posesiones perdidas 5,Goles esperados 0.3,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:23:46.781431
JuanmiLatasa,J9,2,2,6,3,Pases totales 5,Pases precisos 4,Duelos aéreos perdidos 5,Duelos aéreos ganados 3,Duelos perdidos 6,Duelos ganados 4,Faltas recibidas 1,Faltas cometidas 1,Minutos jugados 19,Toques 8,Valoración 6.6,Posesiones perdidas 2,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:23:53.384582
JuanmiLatasa,J8,2,2,10,5,Pases totales 9,Pases precisos 4,Balones en largo totales 1,Balones en largo precisos 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 3,Duelos perdidos 2,Duelos ganados 3,Tiros fuera 1,Tiros a puerta 2,Faltas cometidas 1,Minutos jugados 45,Toques 13,Valoración 7.1,Posesiones perdidas 6,Goles esperados 0.1,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:24:00.017916
JuanmiLatasa,J7,9,9,9,9,Pases totales 2,Pases precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 4,Duelos ganados 1,Tiros a puerta 1,Goles 1,Despejes totales 1,Faltas cometidas 2,Minutos jugados 25,Toques 5,Valoración 7.2,Posesiones perdidas 1,Goles esperados 0.2,2023-11-04 00:24:06.637774
JuanmiLatasa,J6,9,5,9,10,Pases totales 10,Pases precisos 5,Duelos aéreos perdidos 6,Duelos aéreos ganados 7,Duelos perdidos 8,Duelos ganados 9,Regates totales 1,Regates completados 1,Tiros fuera 1,Tiros a puerta 1,Goles 1,Faltas recibidas 1,Faltas cometidas 3,Fueras de juego 1,Minutos jugados 45,Toques 17,Valoración 7.5,Posesiones perdidas 6,Goles esperados 0.1,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:24:13.283566
JuanmiLatasa,J5,2,2,2,3,Pases totales 14,Pases precisos 9,Duelos aéreos perdidos 12,Duelos aéreos ganados 5,Duelos perdidos 16,Duelos ganados 8,Regateado 1,Tiros a puerta 1,Faltas recibidas 3,Faltas cometidas 3,Minutos jugados 77,Toques 24,Valoración 6.7,Posesiones perdidas 7,Goles esperados 0.0,2023-11-04 00:24:19.918668
JuanmiLatasa,J4,2,2,2,3,Pases totales 13,Pases precisos 6,Duelos aéreos perdidos 5,Duelos aéreos ganados 6,Duelos perdidos 9,Duelos ganados 8,Pérdidas 1,Regates totales 1,Regates completados 1,Despejes totales 4,Faltas recibidas 1,Faltas cometidas 4,Minutos jugados 77,Toques 25,Valoración 6.7,Posesiones perdidas 9,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:24:26.557163
JuanmiLatasa,J3,6,2,6,8,Pases totales 24,Pases precisos 10,Duelos aéreos perdidos 8,Duelos aéreos ganados 8,Duelos perdidos 12,Duelos ganados 11,Regateado 1,Pérdidas 1,Regates totales 1,Regates completados 1,Tiros fuera 1,Tiros a puerta 1,Tiros bloqueados en ataque 1,Despejes totales 1,Faltas recibidas 3,Faltas cometidas 2,Penaltis provocados 1,Minutos jugados 90,Toques 39,Valoración 7.6,Posesiones perdidas 20,Goles esperados 0.1,Pases clave 2,MATCH_STAT_expectedAssists 0.1,2023-11-04 00:24:33.236468
JuanmiLatasa,J2,6,-2,2,3,Pases totales 22,Pases precisos 10,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 4,Duelos aéreos ganados 10,Duelos perdidos 13,Duelos ganados 11,Regateado 1,Pérdidas 1,Despejes totales 1,Faltas recibidas 2,Faltas cometidas 8,Minutos jugados 90,Toques 30,Valoración 6.7,Posesiones perdidas 15,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:24:39.877282
JuanmiLatasa,J1,-2,2,2,2,Pases totales 16,Pases precisos 5,Duelos aéreos perdidos 9,Duelos aéreos ganados 9,Duelos perdidos 12,Duelos ganados 9,Regateado 1,Ocasiones claras falladas 1,Tiros fuera 1,Despejes totales 3,Intercepciones 2,Faltas cometidas 2,Minutos jugados 64,Toques 25,Valoración 6.5,Posesiones perdidas 13,Goles esperados 0.3,MATCH_STAT_expectedAssists 0.0,2023-11-04 00:24:46.522557
