Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
TerStegen,J11,2,2,6,4,Pases totales 29,Pases precisos 27,Balones en largo totales 10,Balones en largo precisos 8,Despejes por alto 1,Paradas 2,Minutos jugados 90,Toques 40,Valoración 6.9,Posesiones perdidas 2,Goles evitados -0.7,2023-11-04 18:05:38.260433
TerStegen,J10,10,6,10,8,Pases totales 45,Pases precisos 39,Balones en largo totales 12,Balones en largo precisos 7,Despejes totales 1,Despejes por alto 2,Paradas desde dentro del área 1,Paradas 3,Despejes con los puños 1,Minutos jugados 90,Toques 55,Valoración 7.6,Posesiones perdidas 6,Goles evitados 0.3,2023-11-04 18:05:42.235585
TerStegen,J9,-2,2,2,1,Pases totales 19,Pases precisos 17,Balones en largo totales 6,Balones en largo precisos 5,Despejes totales 1,Salidas totales 1,Salidas precisas 1,Minutos jugados 90,Toques 21,Valoración 6.2,Posesiones perdidas 3,Goles esperados 0,Goles evitados -0.9,2023-11-04 18:05:46.204754
TerStegen,J8,2,2,6,8,Pases totales 39,Pases precisos 36,Balones en largo totales 10,Balones en largo precisos 7,Duelos ganados 1,Faltas recibidas 1,Despejes por alto 1,Paradas desde dentro del área 2,Paradas 3,Minutos jugados 90,Toques 49,Valoración 7.7,Posesiones perdidas 3,Goles esperados 0,Goles evitados 0.5,2023-11-04 18:05:50.178504
TerStegen,J7,-2,2,2,1,Pases totales 25,Pases precisos 24,Balones en largo totales 4,Balones en largo precisos 4,Errores que llevan a gol 1,Paradas desde dentro del área 2,Paradas 3,Minutos jugados 90,Toques 31,Valoración 6.2,Posesiones perdidas 1,Goles esperados 0,Goles evitados -0.8,2023-11-04 18:05:54.131366
TerStegen,J6,6,6,10,8,Pases totales 32,Pases precisos 30,Balones en largo totales 8,Balones en largo precisos 6,Despejes por alto 1,Paradas desde dentro del área 5,Paradas 5,Minutos jugados 90,Toques 43,Valoración 7.6,Posesiones perdidas 2,Goles esperados 0,Goles evitados 0.2,2023-11-04 18:05:58.060088
TerStegen,J5,6,6,10,7,Pases totales 31,Pases precisos 30,Balones en largo totales 6,Balones en largo precisos 5,Paradas desde dentro del área 2,Paradas 2,Minutos jugados 90,Toques 37,Valoración 7.5,Posesiones perdidas 1,Goles esperados 0,Goles evitados 0.7,2023-11-04 18:06:01.984975
TerStegen,J4,10,6,10,4,Pases totales 23,Pases precisos 22,Balones en largo totales 4,Balones en largo precisos 3,Despejes totales 2,Paradas desde dentro del área 2,Paradas 2,Despejes con los puños 2,Minutos jugados 90,Toques 35,Valoración 6.9,Posesiones perdidas 1,Goles esperados 0,Goles evitados -0.2,2023-11-04 18:06:05.916696
TerStegen,J3,6,2,6,3,Pases totales 24,Pases precisos 21,Balones en largo totales 9,Balones en largo precisos 6,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 2,Paradas desde dentro del área 2,Paradas 3,Despejes con los puños 1,Minutos jugados 90,Toques 33,Valoración 6.6,Posesiones perdidas 4,Goles esperados 0,Goles evitados -0.2,2023-11-04 18:06:09.912454
TerStegen,J2,10,6,10,5,Pases totales 17,Pases precisos 14,Balones en largo totales 6,Balones en largo precisos 3,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 1,Despejes por alto 2,Paradas desde dentro del área 1,Paradas 1,Despejes con los puños 1,Minutos jugados 90,Toques 24,Valoración 7.1,Posesiones perdidas 3,Goles esperados 0,Goles evitados 0.3,2023-11-04 18:06:13.850255
TerStegen,J1,2,2,2,7,Pases totales 27,Pases precisos 27,Balones en largo totales 6,Balones en largo precisos 6,Paradas 2,Minutos jugados 90,Toques 31,Valoración 7.4,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,Goles evitados 0.2,2023-11-04 18:06:17.818316
