Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
ClaudioBravo,J11,2,2,2,2,Pases totales 23,Pases precisos 17,Balones en largo totales 11,Balones en largo precisos 5,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 1,Despejes con los puños 1,Minutos jugados 90,Toques 29,Valoración 6.5,Posesiones perdidas 6,Goles evitados -0.7,2023-11-04 02:48:16.513348
ClaudioBravo,J10,2,6,6,6,Pases totales 31,Pases precisos 24,Balones en largo totales 12,Balones en largo precisos 5,Duelos perdidos 1,Regateado 1,Despejes totales 1,Despejes por alto 3,Paradas desde dentro del área 2,Paradas 2,Despejes con los puños 1,Minutos jugados 90,Toques 43,Valoración 7.2,Posesiones perdidas 7,MATCH_STAT_expectedAssists 0.0,Goles evitados 0.3,2023-11-04 02:48:23.145801
ClaudioBravo,J9,6,2,6,7,Pases totales 42,Pases precisos 36,Balones en largo totales 12,Balones en largo precisos 6,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 2,Faltas recibidas 1,Paradas desde dentro del área 1,Paradas 5,Despejes con los puños 1,Minutos jugados 90,Toques 55,Valoración 7.5,Posesiones perdidas 6,Goles esperados 0,Pases clave 1,MATCH_STAT_expectedAssists 0.1,Goles evitados 0.5,2023-11-04 02:48:29.789818
ClaudioBravo,J8,2,2,2,8,Pases totales 26,Pases precisos 20,Balones en largo totales 14,Balones en largo precisos 8,Duelos aéreos ganados 1,Duelos ganados 1,Despejes totales 1,Paradas desde dentro del área 1,Paradas 2,Despejes con los puños 1,Minutos jugados 90,Toques 39,Valoración 7.7,Posesiones perdidas 7,Goles esperados 0,Goles evitados 0.4,2023-11-04 02:48:36.408494
ClaudioBravo,J7,6,6,10,10,Pases totales 35,Pases precisos 27,Balones en largo totales 18,Balones en largo precisos 10,Despejes por alto 1,Paradas desde dentro del área 3,Paradas 6,Minutos jugados 90,Toques 48,Valoración 8.1,Posesiones perdidas 8,Goles esperados 0,Goles evitados 0.2,2023-11-04 02:48:43.015518
ClaudioBravo,J6,2,-2,2,2,Pases totales 18,Pases precisos 14,Balones en largo totales 9,Balones en largo precisos 5,Despejes totales 1,Despejes con los puños 1,Minutos jugados 90,Toques 19,Valoración 6.5,Posesiones perdidas 4,Goles esperados 0,Goles evitados -0.3,2023-11-04 02:48:49.622165
