Player full name,Game Week,AS Score,Marca Score,Mundo Deportivo Score,Sofa Score,Stat 1,Stat 2,Stat 3,Stat 4,Stat 5,Stat 6,Stat 7,Stat 8,Stat 9,Stat 10,Stat 11,Stat 12,Stat 13,Stat 14,Stat 15,Stat 16,Stat 17,Stat 18,Stat 19,Stat 20,Stat 21,Stat 22,Stat 23,Stat 24,Stat 25,Stat 26,Stat 27,Stat 28,Stat 29,Stat 30
CristhianMosquera,J11,2,2,6,3,Pases totales 40,Pases precisos 30,Balones en largo totales 7,Balones en largo precisos 2,Duelos aéreos perdidos 2,Duelos aéreos ganados 3,Duelos perdidos 3,Duelos ganados 5,Regateado 1,Despejes totales 3,Intercepciones 2,Entradas totales 2,Minutos jugados 90,Toques 48,Valoración 6.6,Posesiones perdidas 10,2023-11-04 02:15:16.520930
CristhianMosquera,J10,2,6,6,5,Pases totales 57,Pases precisos 55,Balones en largo totales 2,Balones en largo precisos 1,Duelos aéreos perdidos 5,Duelos perdidos 5,Duelos ganados 2,Regates totales 1,Regates completados 1,Despejes totales 2,Faltas recibidas 1,Minutos jugados 90,Toques 64,Valoración 7,Posesiones perdidas 2,2023-11-04 02:15:23.153892
CristhianMosquera,J9,-2,2,2,2,Pases totales 61,Pases precisos 57,Balones en largo totales 8,Balones en largo precisos 4,Duelos aéreos perdidos 5,Duelos perdidos 7,Duelos ganados 4,Regates totales 1,Regates completados 1,Despejes totales 2,Intercepciones 4,Entradas totales 3,Errores que llevan a gol 1,Faltas cometidas 2,Minutos jugados 90,Toques 74,Valoración 6.5,Posesiones perdidas 4,Goles esperados 0,MATCH_STAT_expectedAssists 0.0,2023-11-04 02:15:29.787194
CristhianMosquera,J8,2,2,2,3,Pases totales 39,Pases precisos 32,Balones en largo totales 6,Balones en largo precisos 4,Centros totales 1,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 1,Duelos ganados 4,Regates totales 1,Regates completados 1,Despejes totales 2,Intercepciones 1,Entradas totales 2,Minutos jugados 90,Toques 57,Valoración 6.6,Posesiones perdidas 10,Goles esperados 0,2023-11-04 02:15:36.404315
CristhianMosquera,J7,2,2,2,5,Pases totales 19,Pases precisos 13,Balones en largo totales 2,Duelos aéreos perdidos 1,Duelos aéreos ganados 5,Duelos perdidos 5,Duelos ganados 9,Pérdidas 1,Despejes totales 4,Intercepciones 1,Entradas totales 4,Faltas cometidas 3,Minutos jugados 45,Toques 42,Valoración 7.1,Posesiones perdidas 12,Goles esperados 0,Pases clave 1,2023-11-04 02:15:43.033051
CristhianMosquera,J6,2,2,2,1,Pases totales 39,Pases precisos 33,Balones en largo totales 3,Balones en largo precisos 1,Duelos aéreos perdidos 2,Duelos aéreos ganados 1,Duelos perdidos 5,Duelos ganados 3,Regateado 1,Tiros fuera 1,Despejes totales 4,Tiros bloqueados en defensa 1,Intercepciones 1,Entradas totales 1,Errores que llevan a disparo 1,Faltas recibidas 1,Faltas cometidas 2,Minutos jugados 90,Toques 52,Valoración 6.2,Posesiones perdidas 8,Goles esperados 0.0,2023-11-04 02:15:49.684163
CristhianMosquera,J5,6,6,6,5,Pases totales 32,Pases precisos 27,Balones en largo totales 1,Duelos perdidos 2,Duelos ganados 4,Regates totales 1,Regates completados 1,Ocasiones claras falladas 1,Tiros fuera 1,Despejes totales 4,Entradas totales 3,Faltas cometidas 2,Minutos jugados 90,Toques 44,Valoración 7,Posesiones perdidas 5,Goles esperados 0.3,2023-11-04 02:15:56.314918
CristhianMosquera,J4,6,2,6,4,Pases totales 35,Pases precisos 33,Duelos aéreos perdidos 1,Duelos aéreos ganados 1,Duelos perdidos 3,Duelos ganados 3,Regates totales 1,Regates completados 1,Despejes totales 2,Intercepciones 1,Entradas totales 1,Faltas cometidas 2,Minutos jugados 45,Toques 41,Valoración 6.8,Posesiones perdidas 2,Goles esperados 0,2023-11-04 02:16:02.975365
CristhianMosquera,J3,2,2,2,2,Pases totales 24,Pases precisos 24,Balones en largo totales 1,Balones en largo precisos 1,Intercepciones 1,Minutos jugados 15,Toques 25,Valoración 6.4,Goles esperados 0,2023-11-04 02:16:09.574891
